trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-24150.471716314	-24146.7268947193	-3.74482159468399	0.230967763123482	0.0283724512317465	0.024352814235657	0.0173797806430494	0.0282794070931184	0.202289194835028	0.0126874414307877	0.0150572636077823	0.0244025316908317	0.0127238290047308	0.162500202235442	0.0169869317053594	0.0173380681074697	0.0150812609458114	0.0168857969780917	0.174695263131612	0.0545974066370611	0.173134778453488	0.0307521320726117	0.134776926690754	0.555712302582348	0.0510264535637377	169.980180331292	5.73192583557715	1.25962365928142	0.294208187472591	0.00114249574988375	1.73663579100984	60.082567816785	-24146.7268947193
stderr.of.mean	0.26370229453438	0.17356878754535	0.306984934008905	0.0005022059481149	0.000100162597376983	9.62480832473733e-05	7.11542864899377e-05	9.48219688240368e-05	0.000409812784315774	5.77921209212814e-05	5.60924827196355e-05	0.000102787381989396	5.81455235387005e-05	0.000354580700429986	7.7469123702786e-05	7.00204952588941e-05	5.89016005147358e-05	7.42552661223604e-05	0.000394341396171389	0.000249051872032634	0.000623528440583836	0.000349325305175701	0.00062529045781131	0.0013179520925929	0.000382018482091449	0.385947248438991	0.0489113256823437	0.00212553789874514	5.40391403166338e-05	1.23112741187036e-05	0.00348738824012455	0.105400026934947	0.17356878754535
stdev	10.0616761375323	7.52521829585105	8.81962713803825	0.0088201007061873	0.00960714580515536	0.00986423927076575	0.00577373491801756	0.00957688173110785	0.00850132965081665	0.00455712796626156	0.00580295279566442	0.00986847013372187	0.00457775245080506	0.00798024757245702	0.00707516623778421	0.0057524028813303	0.00580656296348403	0.00706391695055495	0.00812385463872003	0.00908069507655108	0.0182767114306704	0.0112627508080088	0.020140574341273	0.0306266442672373	0.0132530922875122	43.1993493790817	1.20807143883946	0.0880020309338139	0.00374243314646368	0.000441251354378512	0.0988617209713167	3.3319210329863	7.52521829585105
variance	101.237326696586	56.6289104002115	77.7858228540208	7.77941764672858e-05	9.22972505215143e-05	9.73032163909172e-05	3.33360149035352e-05	9.17166636916274e-05	7.22726058318543e-05	2.07674153008832e-05	3.36742611487095e-05	9.73867027801606e-05	2.09558175008517e-05	6.36843513177062e-05	5.00579772922816e-05	3.30901389091372e-05	3.37161734489045e-05	4.98989226843376e-05	6.5997014191053e-05	8.24590230732991e-05	0.00033403818072	0.000126849555763304	0.000405642734796344	0.0009379913390719	0.000175644455181316	1866.18378677597	1.45943660133964	0.00774435744847593	1.400580585575e-05	1.94702757740871e-07	0.00977363987341049	11.1016977700565	56.6289104002115
median	-24150.1906418891	-24146.4349289526	-4.02800843362237	0.230772866164919	0.0283305895550667	0.024206585344878	0.0172245103674974	0.0280715257923413	0.202432991540405	0.0125209648912708	0.0149568206101014	0.0243526851763745	0.0125859975001886	0.162661234315873	0.0168356087472422	0.0172004758811038	0.0149818429952086	0.0166395073624039	0.174379903919926	0.0539272309504193	0.172454196139157	0.0304348721908028	0.134031994976571	0.555100720947536	0.0506629984470962	164.415912897514	5.56342402640775	1.2584163734286	0.29421497836007	0.00112846202021918	1.73437263869742	60.0140181772918	-24146.4349289526
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.230798740110839	0.0264829744168836	0.0219592306755029	0.0162940876779003	0.0264179577709122	0.202109885564917	0.0117522823736375	0.0137384819050194	0.0220014513246504	0.0117831464632483	0.162303234336778	0.0152453265063229	0.0162555540565143	0.0137556504425516	0.015144678899593	0.174506366700053	0.0538414509848072	0.172177058015299	0.0283179167364221	0.133266603540237	0.554864725284977	0.0492074279105667	164.777604339981	5.61198143050661	1.25654355364968	0.294184378839781	0.00104135051354873	1.73382643156567	59.9902234463764	NaN
HPD95.lower	-24197.210864425	-24180.583606573	-37.4254222861361	0.203556953999476	0.00124489650127812	0.000700809245324306	0.000552323576111888	0.000358284128357318	0.171318660262357	9.58636822546849e-05	0.000590979100279859	0.000620047066181253	0.000389588765496475	0.128369427248669	0.000158156570601704	0.000968862284492451	0.000447001487736062	0.000541073162510834	0.15068653645304	0.0234105381264947	0.121144561461418	0.00112276429441185	0.0658191201419022	0.451084128224445	0.00713068687167434	64.4147103108572	2.60328942840431	0.904799429642598	0.276841819065336	2.41591946993346e-05	1.3858604510193	48.6110538810774	-24180.583606573
HPD95.upper	-24134.4193958435	-24134.867580492	11.3619141208642	0.244879172632931	0.0443810615006086	0.040796949542032	0.0271010492419157	0.0443390412839834	0.216300906209695	0.0204429909313623	0.0247985626787669	0.0406553257930624	0.0204531597614069	0.175892434881229	0.0289096172263728	0.0270272505656066	0.0247670084219797	0.0289072390023727	0.188156046297285	0.0706678588815636	0.20479478968149	0.0501381351333664	0.169651134627615	0.605605613573851	0.0733707184017612	249.379572929619	7.96284364055346	1.40689194839828	0.300336993346422	0.00188757901611189	1.90306156426499	65.6833556480323	-24134.867580492
ACT	24992.4900463234	19356.5267904294	44081.4683800018	117961.149393139	3954.98436537641	3464.01179007691	5525.99940014128	3566.90931164825	84551.1793762499	5851.63457108413	3399.64546783242	3947.31991811943	5870.16544736212	71832.310626833	4362.20798966881	5391.05974858862	3744.02113247497	4020.55240664503	85731.9753804003	27369.3078611469	42348.5752837473	35002.0533617983	35070.5259774332	67378.7265431331	30231.2903114528	2904.18223829728	59642.5238888803	21226.3193901858	7586.3196848528	28324.1104094625	45275.8532630628	36409.4754925539	19356.5267904294
