trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-20929.5170045123	-20907.704569915	-21.812434597329	0.158379396756149	0.0116589032455755	0.0282402884216397	0.0120115817976458	0.0115461802678253	0.193905210682951	0.0264104463718972	0.0238892284714637	0.0278613092428037	0.0261358204449356	0.191786044765782	0.0279992103260671	0.0119471425154851	0.0239233445151855	0.0279682647778902	0.196337627396704	0.147088487025419	0.1214219228522	0.0793047477383044	0.15709642165849	0.189325164634641	0.305763256090945	143.281010527665	5.66209911344346	1.38850482324081	0.126632223213481	0.00196069874690443	1.87230166843713	62.4835826351722	-20907.704569915
stderr.of.mean	0.22405234580023	0.13999497435415	0.211589467308072	0.000380771550293473	5.72259656168405e-05	9.83168197477379e-05	5.53305043628759e-05	5.97937355697408e-05	0.000429791817409807	9.35426400951095e-05	8.52263314990397e-05	0.000116724359225403	9.45194849525872e-05	0.000341008423426846	9.03254817542609e-05	5.73330723748975e-05	9.02083874887553e-05	9.67206876055427e-05	0.000462202470655748	0.000581280005879602	0.000408284793498945	0.00042571645198667	0.000453186955293003	0.000495503822913162	0.000738751935008596	0.522268145476513	0.0661942732682866	0.00263121839179787	7.40112713917991e-05	1.97220648583933e-05	0.00451948629508405	0.152235361498908	0.13999497435415
stdev	8.47877338273147	6.54098553835947	6.29253445400995	0.00764052514979092	0.00473190521484759	0.0125041561471743	0.00453947149908937	0.00472603397427668	0.00827026737136059	0.00934590497359429	0.00741907350933687	0.0125612178207627	0.0093237143487614	0.00766321410292696	0.0100706496539965	0.00457130309819066	0.00743404391472136	0.0100854400869278	0.00811903146869876	0.0206807960319438	0.015134813528891	0.0175330870470142	0.0161002185366212	0.0175741995603424	0.0223478374808099	36.3609161136999	1.48199915523596	0.105682224763361	0.00307417690773944	0.000630175697764826	0.119769802773433	4.26321462859005	6.54098553835947
variance	71.8895980757156	42.7844918130277	39.5959898549023	5.83776245645876e-05	2.23909269623018e-05	0.000156353920952916	2.06068014910447e-05	2.23353971260174e-05	6.83973223937916e-05	8.73459397754545e-05	5.50426517369441e-05	0.000157784193140647	8.69316492572993e-05	5.87248503872987e-05	0.00010141798445354	2.08968120155275e-05	5.52650089260057e-05	0.000101716101747011	6.59186719897207e-05	0.000427695324514862	0.000229062580554301	0.000307409141398179	0.000259217036926962	0.00030885249018674	0.000499425840068691	1322.11622062752	2.1963214961201	0.0111687326309335	9.45056366007841e-06	3.97121410053385e-07	0.014344805656387	18.1749989694242	42.7844918130277
median	-20929.2086914035	-20907.2861582008	-21.9973874270965	0.158088595460443	0.011502982646758	0.028280827134588	0.0118723855418011	0.0113832862993471	0.193768015309713	0.0262952419042368	0.0237603973688211	0.0277851407132231	0.0259976662937942	0.191905276405715	0.0278680489577407	0.0117811351117188	0.0238240148390545	0.0278517988556723	0.195898188039069	0.146181921112685	0.121203042300835	0.0789318251530423	0.156413007946248	0.188852092186937	0.304566298635451	138.52536498476	5.41442521426355	1.38774623434171	0.12667302835557	0.00196068083228918	1.87122597124331	62.4582647334068	-20907.2861582008
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.158196141103029	0.0105419250308838	0.0248219985551894	0.0110198565297018	0.0104248538738221	0.193729383404907	0.0244970886652418	0.0226037592096248	0.024376235419849	0.0242161115552658	0.191632205745475	0.025872498682991	0.0109343689099321	0.0226198470784257	0.025841318277981	0.196170205240709	0.145618845759675	0.120474496374141	0.0772938105590408	0.156272393488089	0.188508484746168	0.304950494930437	138.941760468617	5.48538280205774	1.38446981035631	0.12659486801387	0.00184198722175826	1.86846169309077	62.3376961582733	NaN
HPD95.lower	-20969.8028554407	-20939.4736277236	-45.4765435805414	0.133239386450457	0.00043297704858207	0.000202703397632127	0.000349983335255759	0.00022927722236224	0.165384386775398	0.000740888154002355	0.00108950838519389	0.000446165082726394	0.00126338124679772	0.165667309587484	0.00102156909548744	0.000232100001264734	0.0019786055224481	0.000849726527255186	0.1689695851456	0.0743762916367051	0.0684934481669383	0.0230054507770682	0.0971091529448758	0.130806764367694	0.235135563256261	56.880639327733	2.5298835021977	0.974581147288127	0.114300587760071	2.74699658677194e-05	1.47188447574539	47.8075029316282	-20939.4736277236
HPD95.upper	-20916.1055713897	-20897.7772641796	-11.1798063742076	0.171514274415124	0.0197339311045891	0.0482655429094182	0.0197003803115504	0.0196026123828814	0.207676360820183	0.0419328174235071	0.0363381302313686	0.0481543613215999	0.0417753573697475	0.204077727657982	0.0448779255076925	0.019741844981737	0.0363087760701801	0.0448442591682927	0.209473419606015	0.183258827560215	0.146204766901008	0.109076426880674	0.184178860993072	0.218826519847019	0.344527341745637	209.751913484953	8.43727533860316	1.56210564671778	0.13165829568085	0.00298974532908236	2.07004052010334	69.5389233162928	-20897.7772641796
ACT	23412.1114294611	15358.4065734551	37909.1924883444	83270.3159793314	4903.67674439076	2072.78622929078	4981.11212710254	5366.9227194923	90549.2448735931	3358.80020974569	4424.41533659681	2895.12387683176	3445.65999970851	66392.029133901	2697.20058566099	5273.97470434707	4936.86489615357	3083.59044004048	108658.504470526	26487.679608433	24399.4427851085	19766.5892395817	26564.3324303354	26653.2737076222	36638.1808048855	6917.11649114949	66888.6717961913	20783.4454184753	19433.2601706244	32838.9385466908	47740.9576272596	42752.7778572457	15358.4065734551
ESS	1432.12200663833	2183.10407656158	884.455663631158	402.65248913337	6837.52248521547	16175.8118257435	6731.22771470384	6247.34168021927	370.284700295475	9982.43357932226	7578.17642540539	11581.1970148552	9730.79177946646	505.015442928818	12431.0368973849	6357.4442198905	6791.55713297385	10873.3635844194	308.572257306328	1265.83379501937	1374.17072575377	1696.24610465723	1262.18116295335	1257.96929742299	915.13823185045	4847.25102474429	501.265746495346	1613.25513286621	1725.34097241609	1021.01351273361	702.311006448167	784.253133491244	2183.10407656158
n.samples	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529	33529
