trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-24875.5477794387	-24875.6119763075	0.0641968688010767	0.226696240889211	0.0232976272474404	0.00454005844980448	0.0210115050724895	0.0231447043966193	0.218685051422583	0.00855332947396122	0.0137992881339526	0.00452748859802386	0.00848099354205745	0.164321145220851	0.0228933741321202	0.0210368257152791	0.0136804298362675	0.0227174044178004	0.202614533451539	0.0621032653598784	0.37976569865311	0.143573663897794	0.0359447584726714	0.102256098897376	0.27635651471917	174.674372076671	8.54122606047563	1.40872138996066	0.371050642649386	0.0071546314897489	1.75438668569624	63.0466387125296	-24875.6119763075
stderr.of.mean	0.815416375122933	0.242141905020154	0.879492624025207	0.000519270194870453	9.66046826355712e-05	5.15307193667572e-05	0.000104663641257115	0.000103928177038934	0.000533078705111706	6.28576425220098e-05	7.41497415487007e-05	4.52903819581714e-05	5.91510737411501e-05	0.000383366787749028	0.000114184349520118	0.000115250816068148	8.03314973201503e-05	0.000116983097240969	0.000495249527244461	0.000462557389019127	0.00157330384355317	0.000606312820320952	0.00055263750623175	0.000603844842262145	0.00118339182466014	1.08570404562383	0.330684060658722	0.00501461963894622	0.000137018682233532	3.8442373728013e-05	0.00913851025735617	0.284820875821795	0.242141905020154
stdev	11.7877050963391	7.03324796177854	10.7302302551373	0.00887169117461598	0.00873707417285823	0.00189080776198159	0.00720752769124001	0.00876184184886697	0.00885281562310063	0.00345889955803771	0.00557587393149222	0.00187296006560417	0.00345329303501232	0.00783376202032497	0.00815013511287162	0.00717778710389518	0.00553376840760997	0.00808548950370928	0.00858716327305717	0.0132778105764634	0.0390442840366502	0.0192856227786911	0.0189113223528096	0.020117875160449	0.0293441455384311	45.5394533367325	3.23691288272755	0.11702352827341	0.00465453843606672	0.000831515357687166	0.139692638442255	5.15646022277385	7.03324796177854
variance	138.94999143826	49.466576891862	115.137841328264	7.87069042977591e-05	7.63364651020263e-05	3.57515399276982e-06	5.19484554199915e-05	7.67698725845565e-05	7.83723444566146e-05	1.19639861525934e-05	3.10903700998945e-05	3.50797940734797e-06	1.19252327856646e-05	6.13678273910859e-05	6.6424702358063e-05	5.1520627708844e-05	3.06225927890621e-05	6.53751405145929e-05	7.3739373078142e-05	0.000176300253704443	0.00152445611593462	0.000371935245961969	0.000357638113131877	0.00040472890097141	0.000861078877380628	2073.84181020844	10.4776050103676	0.0136945061695575	2.16647280528225e-05	6.91417790069616e-07	0.0195140332349587	26.5890820290489	49.466576891862
median	-24875.5141010204	-24875.3240933172	-0.598196176814787	0.226564959086586	0.023158688835822	0.00442769757897475	0.0207785336720519	0.0229483960398559	0.218163645905188	0.00839956072807952	0.0135921865201849	0.00439669603681966	0.00830066800268833	0.164667516278669	0.0227144489687644	0.0208729330248116	0.0135100766172514	0.0225832636604158	0.202867919339758	0.0616958064237215	0.37888529535143	0.142412434568632	0.0339506461945884	0.101573548253364	0.275505219433755	168.632377494453	7.90346597058814	1.40422067978629	0.3711169469163	0.00718431174427735	1.74638187685345	62.7552271341259	-24875.3240933172
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.226522736306993	0.0213768314754375	0.00410070294906275	0.0196043915990593	0.0211971204009728	0.218506160646304	0.00775959521546236	0.0124739632115287	0.00409432900853114	0.00768146824928646	0.164133210185702	0.021223215651898	0.0196450046716865	0.0123609610173996	0.0210421390457157	0.202431914260634	0.0606445398139343	0.377733098129644	0.142282073364018	0.0303591822416124	0.100233950735958	0.274806649624604	169.076371221952	8.04816374320301	1.40386532807267	0.371021434145224	0.0071045390686043	1.74887666485509	62.8377563613209	NaN
HPD95.lower	-24923.5430916495	-24907.4840876428	-37.9121874199858	0.196876616830177	0.00104437912670975	0.00020284064884224	0.000637306840061608	0.00119598235448408	0.186518918053866	0.000183977861496855	0.000389211888731138	0.00020284064884224	0.000146511811561029	0.138172134260893	0.00082839672835032	0.00130786532815378	0.000394796775696142	0.000682307800464466	0.172988878356685	0.0138333067916457	0.236428115398306	0.0814432769555794	0.000500570932622207	0.029554485541165	0.180185550030417	63.4559882147639	2.74139884977255	0.967944711697112	0.353561639644233	0.0037023760772583	1.3356480739249	47.0037716249851	-24907.4840876428
HPD95.upper	-24856.3523647566	-24864.5643427352	18.5676250604522	0.241946115563513	0.0379481110895835	0.00786399060599386	0.0331828583639518	0.0378949165378569	0.23410877000976	0.0146109757764106	0.0232916149989385	0.00777700690434773	0.0145184272154377	0.176621607629938	0.0365840595825988	0.0331545017545191	0.0230829365129911	0.0363668740513522	0.216514511293008	0.0848730337646569	0.444123411762368	0.176339962461537	0.0701199381776515	0.136031495062478	0.326528869015931	258.728795026116	14.333789384555	1.60649697487628	0.378678661439253	0.00845552812352036	1.99888269336667	72.0018127132001	-24864.5643427352
ACT	129755.554406869	32140.5775311275	182167.939035404	92896.5498766073	3315.04887363936	20140.1769631317	5718.00676751186	3815.06045179689	98320.8114775756	8955.0063978845	4795.33570424169	15855.5224185658	7955.80306806437	64940.2338574584	5322.4203620173	6990.89046301601	5714.19937464937	5676.2200108704	90193.3094983932	32908.1852300492	44028.7042946351	26801.0489362383	23155.946741517	24429.3622345457	44100.1247556595	15412.4936605683	283002.405061956	49791.5037996737	23498.0571410995	57956.9427199863	116045.790590027	82730.5508268945	32140.5775311275
ESS	208.985273300674	843.699836250226	148.857148758377	291.905351017007	8179.96989897472	1346.41319436468	4742.3868320813	7107.88212732721	275.801222472464	3028.13854006916	5654.86999711278	1710.25585181903	3408.45540896445	417.568560955923	5094.86251659426	3878.90500408458	4745.5467025359	4777.2989679873	300.654229796093	824.019915119441	615.893663791152	1011.78875739205	1171.0598708271	1110.01669792483	614.89621968745	1759.41678207316	95.8189736729038	544.610986426518	1154.01030124192	467.881822735428	233.674998999321	327.774923881985	843.699836250226
n.samples	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117	27117
