trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-35202.9877399801	-35167.0023483549	-35.9853916252093	0.172151375095024	0.026318490078929	0.0248830292425752	0.0197326648381242	0.026391890608313	0.160046635451996	0.0548292448594071	0.0140625763079772	0.0248445001747301	0.054998402795525	0.126273635904712	0.0118724594427636	0.0197163202630322	0.0139665428324837	0.0118294585730659	0.238082773531341	0.128139072899086	0.230532661938151	0.375575730302513	0.0494357982024349	0.12505441671464	0.0912623199431746	136.046358485687	5.0579121578254	1.3428650748076	0.552727527406104	0.0012861009531527	1.88271142391186	61.6287920022512	-35167.0023483549
stderr.of.mean	0.212080127838641	0.155352658613126	0.228697428528017	0.000385310408696474	8.66984270771047e-05	8.81432742815556e-05	8.09372410352956e-05	8.52939843554998e-05	0.000329086300993046	0.000132988769357503	6.09379566175669e-05	9.01124577897506e-05	0.000137198548398882	0.000304180762276353	5.63470651936829e-05	9.415325445298e-05	6.23804932751596e-05	5.49995752352749e-05	0.000436825249482028	0.000448406064027334	0.000796341971993173	0.00106994263440399	0.000213710939493925	0.000579999870908001	0.000559203015686403	0.438112576898352	0.0643966768249995	0.00254131880292785	3.61497644964413e-05	1.69559945381177e-05	0.00429817297521962	0.13142627909799	0.155352658613126
stdev	8.84602603781188	7.09937965580297	7.01105819250965	0.00771266028875267	0.00940208780566892	0.00889423327366724	0.00756172084697093	0.00940840209167285	0.00745837614093623	0.0183741902382579	0.00522260163402657	0.00891506954388705	0.0184113035076835	0.00728778949960026	0.00432051436725391	0.00760200040174823	0.00521574398741438	0.00432275258855889	0.00896180253047862	0.016958095590695	0.0245180472858698	0.0304783733287633	0.00889477977303771	0.0217715987085714	0.0210228207936077	34.6515274663816	1.40637616451733	0.107197302272961	0.00331664690616225	0.000601550631913783	0.122323880698762	4.12765971436749	7.09937965580297
variance	78.2521766616458	50.4011914972291	49.1549369787567	5.94851287297024e-05	8.83992551055082e-05	7.91073855264095e-05	5.71796221675147e-05	8.8518029918594e-05	5.56273746596868e-05	0.000337610866911693	2.7275567827737e-05	7.94784649723424e-05	0.000338976096852038	5.31118757904839e-05	1.86668443976474e-05	5.77904101081802e-05	2.72039853422493e-05	1.86861899418925e-05	8.0313904595293e-05	0.000287577006063151	0.00060113464271215	0.00092893124076747	7.91171072108408e-05	0.000474002510327068	0.000441958994120145	1200.7283557534	1.97789391612249	0.0114912616146006	1.10001467001556e-05	3.61863162755872e-07	0.0149631317892051	17.0375747176123	50.4011914972291
median	-35202.6094108063	-35166.5650181375	-36.2612720714525	0.171999212905782	0.026166757125942	0.0246486356410936	0.0195308975659692	0.0261958853466458	0.159927816624861	0.0547933543260598	0.0138729681238098	0.0247046736590701	0.054909780183497	0.126050304402268	0.0117101326279974	0.0194827656517635	0.013743710691076	0.0116537068207591	0.23828991988695	0.127523110018086	0.229707536554501	0.374492119428853	0.0489647617765695	0.124319717531429	0.0905854114828768	131.570164415898	4.79331020313851	1.3411163288161	0.552698512742901	0.00123872051768583	1.88282277971592	61.72665138358	-35166.5650181375
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.171978615436293	0.0243654421226418	0.0230467210308097	0.0180295177888371	0.0244327211879657	0.159873140738649	0.0512521088599562	0.0129585610405252	0.0229773621303689	0.0514253642276814	0.126062812602199	0.0109777135894566	0.0180192792823504	0.0128522203992124	0.010940965444581	0.237914463099208	0.127015679886299	0.229229988592173	0.374340360894235	0.0486340336477418	0.12312395333512	0.0887399585560364	131.876386062347	4.88679189075953	1.33857676117104	0.552717575217548	0.00112258643180677	1.8787096730215	61.4889455911495	NaN
HPD95.lower	-35254.1524213429	-35202.2423025327	-62.7691809335423	0.143400213649071	0.000903751211600377	0.000761788094083914	0.0005807660187018	0.00146433992090976	0.133577347789461	0.00195226577139779	0.00058733086424996	0.000337584602647309	0.00207941621579631	0.0982701715863881	0.000365789976577352	0.000641983904702617	0.000307414937884457	0.000304311942403532	0.211877939008184	0.0692917121917974	0.146918674855943	0.27497848173081	0.0182789078064381	0.0435361571088521	0.0229649466221535	51.9047703210354	2.28179659254633	0.929477419236213	0.538418251399932	5.61434902957431e-06	1.41452223204908	45.7548249253775	-35202.2423025327
HPD95.upper	-35189.116457445	-35156.1811151613	-23.9851195359415	0.18495030758871	0.0420747384534482	0.0397192783479002	0.0324830266692539	0.0421517623687436	0.172639926814505	0.0853258989350284	0.0229742506776281	0.0396591107195041	0.0852525874749675	0.138250640853496	0.0192642668277798	0.0326200860176334	0.0228526897788269	0.0192935569091506	0.253726453458323	0.157567720328897	0.271382388684765	0.428443667025226	0.0650311491308333	0.16191476139632	0.127309041478064	198.60725735446	7.75119309403539	1.52221377755197	0.558162443064075	0.00234879719373093	2.08277112076464	68.22236025385	-35156.1811151613
ACT	19744.9279368799	16449.3447645204	36551.6886704192	85736.3722223202	2920.96166995515	3373.75354511259	3935.56906177238	2823.30041179354	66877.9683018124	1799.55673790126	4676.85602698169	3509.71802614493	1907.57659358052	59844.4492544876	5842.83633506963	5269.4698346135	4913.79578906825	5560.96214232606	81616.272007557	24018.2202492812	36239.2734982335	42334.0135639198	19830.5671063056	24379.6338507464	24305.7518636215	5491.34464080317	72023.7856564013	19306.4584265374	4080.98026319131	27293.1830559774	42412.8351106618	34826.4075688588	16449.3447645204
ESS	1739.83921895379	2088.41145296535	939.8471383841	400.681753957589	11760.8527196208	10182.4272403554	8728.85203151005	12167.6743489641	513.666920097946	19089.7009671751	7345.31912075354	9787.96579784881	18008.7133148973	574.038201169074	5879.50749087525	6519.25166633384	6991.13302112093	6177.52811847604	420.90871287063	1430.28915729208	947.949467079535	811.475149837393	1732.32564736268	1409.08596947399	1413.36915610565	6255.84483347515	476.967430785788	1779.35275548936	8417.83046829441	1258.66594341683	809.96707506979	986.406649381714	2088.41145296535
n.samples	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353	34353
chain.length	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000	38169000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
