trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-27285.0326701136	-27289.0213885109	3.98871839734929	0.179408065107834	0.024782524918705	0.0178684718921353	0.0134707627271181	0.0247814609632057	0.230648007428756	0.030179945255484	0.00958079467711342	0.017903117678117	0.0303508820721851	0.182710031324097	0.0221146319909211	0.0135506351658188	0.00960399716434687	0.0220951536980525	0.17095151793611	0.0738479756925457	0.269987853573333	0.0151713609501187	0.116147370094822	0.179690457401394	0.345154982287786	155.79281200239	9.21666950022806	1.32669608297729	0.433043863117804	0.00182681576058422	1.63848159879783	57.4955579809885	-27289.0213885109
stderr.of.mean	0.5255981670734	0.191850762008976	0.621083205855576	0.000490481435793911	9.43070971554625e-05	9.39683058486172e-05	6.70830764553794e-05	9.63956280705456e-05	0.000453964407604481	0.000122631574904241	5.80239407912035e-05	8.96235178981738e-05	0.000129189440615853	0.000453496165773918	0.000101819635924952	6.63818313594081e-05	5.66253152297341e-05	0.000108383617625417	0.000421401543649621	0.000400724990173841	0.00104505583094441	0.000379659478082263	0.000459636324238097	0.000924990341377019	0.00115606743625649	0.602571702106374	0.251083381865184	0.00331167195184316	5.60655539009781e-05	1.83508591496521e-05	0.00531472177130648	0.162668852221097	0.191850762008976
stdev	10.3870294044753	6.75755064814898	9.8027298383201	0.00839098197186281	0.00854188118697214	0.00679017767422617	0.00517508363420099	0.00853938713242495	0.0086752461625027	0.0108627942114353	0.0037994264755942	0.00680326818149458	0.0109052919724824	0.0084181133308211	0.00822904933271992	0.00518799531305053	0.00381800896721635	0.00824725808635497	0.00800742449343062	0.0140111296978204	0.0283424390725246	0.0119863923011732	0.0147862409717587	0.027091755585133	0.0298644876433605	39.9414623411408	2.97863699664536	0.0961814111952189	0.00385831884386907	0.000526358553029957	0.101762889967393	3.67009523136674	6.75755064814898
variance	107.890379849435	45.6644907622986	96.0935122830913	7.04085784521267e-05	7.29637342123485e-05	4.61065128475595e-05	2.6781490620975e-05	7.29211325974248e-05	7.52598959800179e-05	0.000118000298079993	1.44356415434462e-05	4.62844579493365e-05	0.000118925393005089	7.0864632050548e-05	6.77172529203383e-05	2.69152953682343e-05	1.45771924737445e-05	6.80172659429474e-05	6.41188470179927e-05	0.000196311755409146	0.000803293852579767	0.000143673600397625	0.000218632922074916	0.000733963220684586	0.000891887622200435	1595.32041394877	8.8722783577845	0.00925086385950378	1.48866243009552e-05	2.7705332634779e-07	0.0103556857745158	13.4695990073009	45.6644907622986
median	-27285.0346035052	-27288.8207149417	3.36380755585177	0.179149609957229	0.0246364727441869	0.0176900223563965	0.0132292756616701	0.024573074759479	0.23042760964117	0.0300024042697784	0.00941444377980252	0.0177318074120235	0.0301245205993233	0.182896398116029	0.0219589668843067	0.0133617971064446	0.00943969169560055	0.0218785035597014	0.170815082771648	0.0737105362530787	0.269085400382511	0.0122931480216114	0.115567924913642	0.17890626013628	0.343836953259923	150.572627453886	8.6008381328087	1.32463748172652	0.433049600571233	0.00182860333857581	1.63675274955574	57.4424128598286	-27288.8207149417
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.179211402978679	0.0230842235271355	0.0163757038976694	0.012327879247654	0.023099764212863	0.230485222320776	0.027919425532772	0.00871709917265173	0.0164115257120213	0.0280866798012022	0.182516023103803	0.0203346923351394	0.0124083846401296	0.00873106741820108	0.0203029165690871	0.170764239968023	0.0724860518291017	0.268499273464506	0.00967403422156484	0.115207995774984	0.177638791926802	0.34386418353142	150.969087796062	8.80980562739114	1.32320348529073	0.433026672204714	0.00173926321798242	1.63531568328904	57.3781937468977	NaN
HPD95.lower	-27327.0146215812	-27321.2626245751	-30.4762215893377	0.148538824235994	0.00120798401510324	0.000581495306425699	0.000285646711119171	0.00178810916268563	0.201201255938519	0.00179686677101378	0.000234389682904082	0.000292782198449616	0.00128256083447351	0.155539585197843	0.000493202989614576	0.000261185968784418	0.000307380681667295	0.00105367514157217	0.146470231675868	0.0194553708083624	0.162652002385052	1.17650607458775e-05	0.0700353433792486	0.097697698934054	0.252248817755393	59.5526248499581	4.05173567591949	0.967858843806886	0.418171673667035	3.67232316695091e-05	1.27488308237836	43.9984610190736	-27321.2626245751
HPD95.upper	-27267.998689223	-27278.3265420127	21.2525982735358	0.193869421664266	0.0390850532630974	0.0293250038271577	0.0223189060665141	0.0391380492960181	0.245107883438581	0.0483323413603618	0.0160561292966074	0.0294148903759296	0.0484462560600327	0.196625473993837	0.0360062496078529	0.0224314367518383	0.0161304520431719	0.0359910784659662	0.184443758910537	0.0977352906516964	0.317908414575608	0.0386705464398832	0.141481674627403	0.225622939689595	0.395996913541479	228.288402838951	15.0073007898983	1.48754333921369	0.439363906768286	0.0026956493675223	1.80728915528776	63.6623606961185	-27278.3265420127
ACT	71332.9992646636	22455.0466127772	111833.270929115	95188.6342440416	3395.84003745821	5335.38839983327	4681.19486331743	3549.98724024416	76286.1182957099	3550.47966750027	6497.46391102974	4834.7532551778	3909.7137624423	80850.5959366681	4265.10051507703	4561.0499877307	6127.91736339216	4811.42408153496	77156.4189880995	22788.3074495697	37876.5195313892	27949.6929013198	26920.2227623618	32476.2309308026	41746.6588230908	6340.66875031712	197954.921291285	33027.6636198135	5882.49448914233	33862.1834142496	75988.4746004343	54729.2706523429	22455.0466127772
ESS	390.562576748418	1240.70105399591	249.120854362374	292.682001598777	8204.15558232632	5221.73793399383	5951.47196676543	7847.91553168621	365.204058384588	7846.82707945626	4287.82681696875	5762.44505759693	7125.84135125958	344.586204680832	6532.08521147756	6108.24263600352	4546.40595619551	5790.38545093535	361.084668850392	1222.55678977712	735.548047832424	996.790916392661	1034.9097125211	857.858168928579	667.358796737767	4393.85829745587	140.739112815512	843.535295766021	4736.08603483146	822.746710074112	366.634547495454	509.051183542629	1240.70105399591
n.samples	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860	27860
chain.length	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000	30955000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
