trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-25892.7738485977	-25861.9707844624	-30.8030641353251	0.150290046702248	0.0338104674461233	0.0151480633108252	0.0403378894583119	0.0332470562063921	0.148933615670252	0.0265741135423554	0.0147918112894252	0.0150224356882597	0.0265892089628415	0.227015712917711	0.00847097978597725	0.0396094179186633	0.0147083299059355	0.00849490342816396	0.196955947766513	0.225574531780942	0.105343965818627	0.0538143487975218	0.0576626908878638	0.178617407820882	0.378987054894165	138.993708016703	4.6983598257803	1.29096439174546	0.245474927062896	0.00123209022661502	1.85811719148951	60.2433924018937	-25861.9707844624
stderr.of.mean	0.16767236784474	0.111176223269154	0.144255744912411	0.000330924961563257	0.000170141365390448	6.92678623184837e-05	0.000193173862607867	0.00017114915029409	0.000323463286667181	9.67789505114831e-05	6.75309519355878e-05	6.39194777916822e-05	9.34796544219746e-05	0.000426830705074698	5.34287511039803e-05	0.000200228675695793	6.93532325282282e-05	5.06496891326142e-05	0.000424036552659253	0.00064736104399814	0.000477860444010743	0.000250388334486727	0.000288749704335852	0.000542141615251781	0.00113858024637553	0.323840219501865	0.0291898796298778	0.0016621148199017	3.80015259211731e-05	9.81844508923473e-06	0.00287066381705977	0.0868085122853627	0.111176223269154
stdev	7.79980270760329	5.94072333340894	6.02705686544026	0.00750783269368945	0.0158615621119053	0.00505320478795129	0.0174363458297458	0.0158574146919781	0.00708028837384388	0.00929873759408151	0.00544659667084999	0.00505557144462751	0.00927178328116077	0.00867345080001056	0.00346653443582881	0.0175088741287421	0.00542465166630312	0.0034601578996125	0.00847296334330289	0.0188802573666376	0.0164213369783114	0.00849574459798007	0.0102695044512158	0.0191407862796596	0.0286244022477028	34.6476192416137	0.954277064174433	0.0928280941815263	0.00321968469752703	0.000485006063841349	0.105169442036715	3.49008916904932	5.94072333340894
variance	60.8369222775356	35.2921937241095	36.3254144592506	5.63675517564322e-05	0.00025158915262983	2.55348786289738e-05	0.000304026155894494	0.000251457600713363	5.01304834567888e-05	8.64665208435848e-05	2.96654152949142e-05	2.55588026317331e-05	8.59659652128123e-05	7.52287487802039e-05	1.2016860994787e-05	0.000306560673256133	2.94268457007252e-05	1.19726926902508e-05	7.17911078169545e-05	0.000356464118230473	0.000269660308155257	7.21776762741075e-05	0.000105462721673541	0.000366369699403606	0.000819356404038292	1200.45751911184	0.910644715209376	0.00861705506937431	1.03663695514897e-05	2.35230881962879e-07	0.011060611538314	12.1807224079154	35.2921937241095
median	-25892.3788452834	-25861.5908837327	-30.8855020641875	0.150457095795707	0.0340379955445075	0.0150348420834833	0.0407467276869965	0.0328956077740889	0.148607636978545	0.0264541147890741	0.0147369140173626	0.014922081261625	0.0263607658474144	0.227345827909897	0.00834969052698021	0.0396628121910835	0.0146019694629744	0.00839053841087326	0.196705813944039	0.225149769853564	0.104316692189393	0.053534628601992	0.0574043455390518	0.178154294115033	0.379008356319424	134.645663318331	4.57183656113694	1.2894031835974	0.245499754897541	0.00121604091872792	1.85591609672821	60.1910214061192	-25861.5908837327
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.150101530349284	0.0291859500257826	0.014192522163941	0.0357085877204306	0.0286169361127262	0.148765571016331	0.0246976395251731	0.0136214715830887	0.0140494211792286	0.0247399692961615	0.22684941460223	0.007642626930324	0.0349005962561439	0.0135426301447848	0.00766940786000524	0.196773697264031	0.224781076889814	0.104058873612091	0.053137161992618	0.0567420465659787	0.177591191414173	0.377902579589547	134.894759614372	4.60686161450882	1.28761929273508	0.245453804177893	0.0011188644002971	1.85514095197057	60.1421330513553	NaN
HPD95.lower	-25929.1057687325	-25891.6778089457	-56.056900182596	0.125698146192713	0.000625385453807463	0.000622844845441631	0.00144493694598447	0.000152664788500401	0.128536982699268	0.00123006220899023	0.000417427205452389	0.00018847102723242	0.000414682831368779	0.19587523399495	0.00024219188677466	0.000576717260345305	0.000617103080024703	0.000226237124287494	0.169228377755333	0.148564876114524	0.0464743435738831	0.0252495969855067	0.0275702057350111	0.113853136685293	0.281402344082512	54.9186812433779	2.19703048979571	0.849385258336174	0.232049801525754	1.13777498452331e-05	1.45312074587124	45.9511416317078	-25891.6778089457
HPD95.upper	-25880.6109405054	-25852.8519815987	-20.6915537917825	0.162699137066339	0.0583212865530345	0.0237333545646257	0.0674103668392096	0.0582689967023894	0.16047825977006	0.0422003925309629	0.0238303340487611	0.0235807165560999	0.0423087654073005	0.241210011584019	0.014391698233324	0.0671561110539693	0.0237375003718473	0.0143572388827915	0.211315535380669	0.256921490221186	0.133368164930267	0.0680464528046753	0.0753147243699017	0.211209384921047	0.427462647997648	202.49311563821	6.47619458042314	1.44664284914086	0.250772955011117	0.00205254038104641	2.03452848115686	66.0544362889819	-25852.8519815987
ACT	16785.1610859861	12720.8148818167	20807.7638850944	70566.6719245798	4179.24343374704	6824.9508149187	4458.15879052882	4231.11160543713	75808.4908211384	3934.44596906689	5583.73841770304	5806.24939250975	3692.1335901831	87962.4309062766	8628.37002896559	4750.13401506805	5936.89623067532	7782.72144598806	90971.5698041028	42701.8859732294	30757.7733153628	31549.685940711	28715.3342047176	29139.0706431935	57467.7496174902	3173.10561776854	33984.8525798705	11644.8239992222	5059.93733360098	14885.4116060677	27061.7130543556	22470.9448870672	12720.8148818167
ESS	2163.99472211953	2855.39883548818	1745.64649044388	514.733074542913	8691.28601284502	5322.08963625076	8147.53392749644	8584.74164409269	479.1415790838	9232.04951486843	6505.13997662197	6255.84564914794	9837.94305183813	412.937655607789	4209.71746437195	7646.73162584017	6118.1800369565	4667.13350234631	399.278588664762	850.618167609074	1180.93724235419	1151.29513708184	1264.93391095663	1246.53941248756	632.058854605734	11447.1449663071	1068.79969288183	3119.23993032666	7178.54740192013	2440.17437752233	1342.22840686554	1616.4429303062	2855.39883548818
n.samples	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323	36323
chain.length	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000	40358000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
