trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-20031.533583077	-20005.4140151398	-26.1195679372118	0.209587098649718	0.028820582157061	0.00983215763027291	0.0458369563290093	0.0288139660203799	0.173471697070783	0.034857514689177	0.0133244417109674	0.00982394476992878	0.0346177719363211	0.160630627246236	0.00738658645119789	0.0456964764606397	0.0133837342174238	0.00737756178230112	0.176538882878583	0.0498658435653833	0.0758971214410677	0.167385566315828	0.427359296326173	0.131535797712947	0.147956374638601	136.596526325002	5.79810630847464	1.32491128789986	0.115681128611594	0.000861230689157462	1.79460547814361	59.1234892588399	-20005.4140151398
stderr.of.mean	0.220506309215121	0.122575783435835	0.23070619383816	0.000423187120815031	9.24802584979529e-05	4.8602851721114e-05	0.000153816611333932	9.41285180034398e-05	0.000456024828666407	0.000136993106321415	6.0148644695122e-05	5.08482859454708e-05	0.000107156805787845	0.000371736803728919	4.63207749423833e-05	0.000138075120484564	5.99524862320836e-05	4.64666422800271e-05	0.00039290658843933	0.000220110065973013	0.000400631428969352	0.000408001027508741	0.000891141947964201	0.000401905997269572	0.000622816610850743	0.32093542498135	0.0532861053782172	0.002198328878867	4.18440708132259e-05	6.12213845597971e-06	0.00243880943870779	0.0625509823963172	0.122575783435835
stdev	8.50211973697306	6.38434494869924	6.90837548611514	0.0084288835036495	0.0105787531540914	0.00377253041939056	0.0176503775416761	0.010566779980412	0.00738052449630157	0.0145371377792997	0.00499655617411655	0.00378353534293774	0.0144745908034301	0.00739384319504198	0.0032274777790259	0.017650622066826	0.00501800278545604	0.00323074738799888	0.0078692501012599	0.00973330434923434	0.0174499028094546	0.0151855099284372	0.027458562910135	0.0178677652145972	0.025177149890742	33.2351409831452	1.34782446200253	0.0895150715033393	0.0025979365051379	0.000319012726990484	0.0846062096999365	2.7574537856028	6.38434494869924
variance	72.2860400218268	40.7598604239815	47.7256518571566	7.10460771180947e-05	0.000111910018295199	1.42319857652271e-05	0.000311535827363704	0.000111656839154437	5.44721418405076e-05	0.000211328374814341	2.49655736011022e-05	1.4315139691259e-05	0.000209513778926744	5.46689171928685e-05	1.04166128141059e-05	0.000311544459345925	2.51803519548446e-05	1.04377286850616e-05	6.19250971561789e-05	9.47372135548242e-05	0.000304499108059412	0.000230599711786666	0.000753972677089843	0.000319257033763968	0.000633888876620892	1104.57459616953	1.8166307803724	0.00801294802624795	6.7492740847281e-06	1.01769119981905e-07	0.00715821071978963	7.60355137973524	40.7598604239815
median	-20031.2824870795	-20005.0950208604	-26.3003101214775	0.209946001445256	0.0287416282479437	0.00968199629490727	0.0455911182468132	0.028691248680867	0.173521166996766	0.0345885239164384	0.0131219641985492	0.00967897227279695	0.0344166875989046	0.160659855758522	0.00723149311571332	0.045525108285889	0.0132126009861983	0.00720651788670569	0.176883785342336	0.049443686291053	0.0753483612701231	0.166709714287934	0.42708168216932	0.130877281548453	0.147455803580677	132.343516690085	5.60171662223017	1.32465467859124	0.11568888454615	0.000847912451306912	1.79371451372253	59.1034133651324	-20005.0950208604
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.209416601220261	0.0265567039291927	0.00899464814279419	0.0417589791355408	0.0265477878685787	0.173314463206313	0.0311674243427782	0.012257454296338	0.00898764626405884	0.0309636237304765	0.160460680283363	0.00656644251685516	0.0416160014149521	0.0123121512916861	0.0065542363161625	0.176362630886517	0.0488988631466557	0.0738146513970162	0.166699219202812	0.426475507863572	0.130321838499876	0.145770472565168	132.763963032642	5.65197872991897	1.32186805561762	0.115651945631035	0.000793372988990765	1.7926118776969	59.0591343838588	NaN
HPD95.lower	-20069.3801652146	-20035.5231243924	-52.6590022033827	0.181007162834733	0.000741866282102453	0.000185063723941392	0.00133329348520746	0.000540607623409892	0.148722659240175	0.000482544995237172	0.000169493657395242	0.000137764141613539	0.000532384601186722	0.138507425627175	0.000208101310210117	0.000924401555112739	0.000169493657395242	7.18473042464751e-05	0.150933209437306	0.0155924150093504	0.0101592706140138	0.117658793822143	0.325373205729921	0.0745237443704712	0.0711158348967237	52.1445344590443	2.67670728014089	0.983797623858552	0.104569891016637	2.2556016160921e-05	1.48639009002201	48.5810082643804	-20035.5231243924
HPD95.upper	-20017.9946538284	-19995.4786514236	-14.5764535478796	0.222825803890795	0.0462946879030165	0.016307071729885	0.0750732902481212	0.0462230407663146	0.185634357534529	0.0586977704556417	0.0219301452374504	0.0162494548776279	0.0584072869042979	0.173583726932621	0.0129762504783874	0.0748156795848275	0.0219764123950918	0.0129865648168966	0.189499080893473	0.0663923258971619	0.106755299232951	0.193548910445383	0.473417965241293	0.16256577376275	0.190588211805213	197.42404420288	8.30313024491896	1.47185730954971	0.119972241309511	0.00141087137335674	1.93484116348756	63.6876034491001	-19995.4786514236
ACT	23157.9120626324	12690.7842563484	38395.3325685114	86783.3828367982	2631.12146235544	5714.38894312063	2614.63020458698	2731.92584391899	131435.995723401	3057.39399034068	4989.09687907848	6218.25945882817	1886.85584918183	87024.68155935	7091.48037205015	2106.79667218029	4914.33087831738	7121.77702719547	85826.9580034256	17606.4174537543	18147.4580544137	24852.8127327454	36261.8502974911	17418.882647192	21067.7927220298	3210.34759779505	53811.2504389278	20763.7025328284	8931.46263556414	12679.4982838844	28606.3896215128	17715.9146281741	12690.7842563484
