trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-20123.1673592468	-20088.5825949655	-34.5847642812725	0.216587823522256	0.0099603309260029	0.0184845205961389	0.0121160812611027	0.010015631752358	0.253346391075863	0.0279204173742711	0.0108514459646037	0.0184906240161226	0.0279322946019722	0.205065674017569	0.00880261839132936	0.0120612391538248	0.0108589349774983	0.00872862251112929	0.148777349857957	0.111416596439269	0.119266648258974	0.256919850802861	0.112523497897125	0.101655349139873	0.298218057461899	104.811766485025	5.96138783805647	1.33383810953957	0.221792920965328	0.00480251407684972	1.79227374719722	54.7378228620705	-20088.5825949655
stderr.of.mean	0.222191475453278	0.161743801697591	0.220645366981858	0.000392313471177306	5.12766295492488e-05	7.65825810460357e-05	8.07994070548634e-05	5.33562197397883e-05	0.000462432323207609	0.000106404919128379	6.3720903232561e-05	8.6992773924666e-05	0.000109467586278042	0.000464827537850861	4.8838811310596e-05	5.51255171752315e-05	6.4782137170567e-05	4.86688109011916e-05	0.000442166588818679	0.000469112997736049	0.000387765770361211	0.000823211594847737	0.000377440895934298	0.000507704771216626	0.000944221810073011	0.418431854099309	0.0767727748590523	0.00218287542868922	9.57128232841446e-05	1.83790109657887e-05	0.00485144288881235	0.150213689722232	0.161743801697591
stdev	8.1716511911533	6.64347356592935	6.37440743924611	0.00801509338344589	0.00383053190965816	0.00735880036648333	0.00477055301532635	0.00383816435779713	0.00889045761108939	0.0096080769826639	0.00411847130863336	0.00736830658224006	0.0096353129978143	0.00848937624778415	0.00362056313244308	0.00473617027389954	0.00411987814979163	0.00361086506100534	0.00748515058037001	0.0181536304843773	0.0149716542432221	0.0254022122271134	0.0125017517589002	0.0194242417798796	0.0289081608468504	26.6956821507888	1.71528245703364	0.104074223105615	0.00449644363363757	0.000681956580177016	0.129921983981494	4.47081410488712	6.64347356592935
variance	66.7758831898772	44.135741021202	40.6330702015162	6.42417219453581e-05	1.46729747109094e-05	5.41519428337552e-05	2.27581760720394e-05	1.47315056374642e-05	7.90402365345773e-05	9.23151433047958e-05	1.69618059200362e-05	5.42919418898822e-05	9.28392565658491e-05	7.20695090764417e-05	1.31084773960061e-05	2.24313088633696e-05	1.69733959691305e-05	1.30383464887891e-05	5.60274792108134e-05	0.000329554299763312	0.000224150430778589	0.000645272386031308	0.000156293797041164	0.000377301168723222	0.000835681763547375	712.659445495945	2.94219390740736	0.0108314439150374	2.02180053504798e-05	4.65064777246731e-07	0.0168797219216876	19.9881787604576	44.135741021202
median	-20122.8207959399	-20088.1906628755	-34.8122199932117	0.216673686051104	0.0098346423307463	0.0182665353069668	0.0119438500376012	0.00987400833152683	0.253698250059084	0.0277599628329095	0.0107134389256076	0.0182882831774457	0.0277150176945282	0.204651436975036	0.00867011891010025	0.0119339706734601	0.0106859404603721	0.00859465482940545	0.148928786462918	0.110648808692297	0.118793198355087	0.255603143746753	0.112297718801166	0.100683236246314	0.297320338381169	101.320307733811	5.6559951262144	1.33208592469394	0.221801478960172	0.0048222272039619	1.78659620756899	54.5454747875934	-20088.1906628755
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.216439718792165	0.00910708693797045	0.0167715448712691	0.0110268192096192	0.00917196032531723	0.253189456414751	0.0259996373790021	0.00995503900787251	0.0167691325335341	0.0260155851544515	0.204890548717399	0.00793655162984779	0.0109737298214452	0.00996585992708676	0.00785777881305277	0.148587753577646	0.109928043114249	0.118328121209363	0.255662633299368	0.111827119005965	0.099781233722563	0.296805842945126	101.597770806768	5.73338640818239	1.32977717527083	0.221747296509249	0.00475180897830881	1.78760592990383	54.5568393629136	NaN
HPD95.lower	-20163.5354018276	-20127.6078822395	-58.6012343541805	0.188909089809939	0.000372601506572291	0.00067683878176894	0.000230061230680138	0.000208592947517218	0.215140326922786	0.000933391028243934	0.000253180099453798	0.000432116342321959	0.000817045099424894	0.172307738647353	0.000230571129750105	0.000339918353700033	0.000533058141134801	0.000134008266785439	0.123388423707611	0.0527947263093946	0.0691887261963546	0.178805775679816	0.0716058702717948	0.0441853828040667	0.19749463068168	40.8670275909253	2.19609882424505	0.919271989613648	0.201362337949984	0.00187217435237577	1.39843809060752	40.9059759829045	-20127.6078822395
HPD95.upper	-20110.2745546021	-20078.3828533614	-23.7666799308075	0.229980897621399	0.0164774272418347	0.0308106076200654	0.0202049441534665	0.0165965390075543	0.267280844789903	0.0441739635417209	0.0178519981147168	0.0308436223914905	0.044103730714725	0.218509867788992	0.0149544190629159	0.0200867814084127	0.0179164701980793	0.0148384821587458	0.160572792472344	0.142835895274055	0.144430661290643	0.299768155109628	0.133475710316002	0.134812612347706	0.346715607628911	153.67167314804	9.24971417769543	1.50895597787944	0.229144900332308	0.00588452216442034	2.01619718020232	62.462018247755	-20078.3828533614
ACT	25965.8185376765	20817.6519642727	42080.1093502898	84142.6414688374	6293.43347162929	3803.75755957615	10075.0165236774	6787.18741180532	95019.9958834441	4307.42115304327	8407.34035858582	4895.50902822589	4533.21485184584	105292.880589623	6390.64647462772	4757.92521237806	8683.77720539537	6380.36943139563	122556.862933724	23452.8066222126	23559.5089334502	36884.7420082812	32012.7541541247	23993.920290946	37469.1639881343	8628.48015760118	70357.4445007441	15450.353557638	15913.6139983638	25509.2504677951	48971.502792209	39647.2140666611	20817.6519642727
