trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-18811.8378827935	-18726.2294800134	-85.6084027801164	0.16888022708273	0.0198686215113541	0.0301777345827431	0.0132646996252483	0.0199267545853788	0.246605399696738	0.0159317736384394	0.020740638283521	0.0301861711089076	0.0159284673672583	0.189759775882623	0.010508039022293	0.0132896033506944	0.0205634063133625	0.0105488943825898	0.173819793566118	0.201163281313506	0.178525389166783	0.090550054913113	0.0534634326262513	0.339784931381145	0.136512910599202	3413.7331886703	0.427896387251152	0.758642324131647	0.393870267335156	0.00272348770778381	8.54788956542013	278.049750321517	-18726.2294800134
stderr.of.mean	0.265783781548205	0.23337024433274	0.118431151204159	0.000983101470835741	0.000195851848728459	0.000245103587001794	0.000209174104888801	0.000192921145074089	0.00103153315355649	0.000158935898893892	0.000194834168446323	0.000283205200640347	0.000158336779398409	0.00109945899094564	0.000147794171487482	0.000230721353986482	0.000178494407625066	0.000146548755851115	0.00107500859572665	0.00119322327454994	0.00130680656089291	0.000984716022869212	0.000793707914594019	0.00184080435868169	0.00119575755324231	26.5213755906504	0.00135961460606851	0.00225559447158534	0.000616740103492716	7.45871527362437e-05	0.0141318897967746	0.5393141779562	0.23337024433274
stdev	7.56625889846723	6.77747614983873	3.43215646236936	0.00918385181978057	0.00732779950260566	0.00968713729070598	0.00454229786220391	0.00731718424122179	0.00964793257486739	0.00485146101017997	0.00796771681950629	0.00973130607293228	0.00484741717809013	0.00992424711717209	0.0041021693291223	0.00455207844468344	0.00794609243800027	0.00410645578248035	0.00906943886194208	0.0155555200120112	0.0143081752133121	0.0152233322434988	0.0106127970450949	0.0205891264964231	0.0176195633649407	1331.27943330556	0.0411488036931007	0.0646159392891318	0.00807497475941829	0.00155308807138001	0.382986508431257	13.210276793637	6.77747614983873
variance	57.2482737186346	45.9341829616329	11.7796979821838	8.43431342476868e-05	5.36966455503877e-05	9.38406288889864e-05	2.06324698689822e-05	5.35411852199845e-05	9.30826029691873e-05	2.35366739332965e-05	6.34845113158434e-05	9.46983178850887e-05	2.34974532984432e-05	9.84906808426985e-05	1.68277932047917e-05	2.07214181665516e-05	6.31403850332451e-05	1.68629790934663e-05	8.22547212705052e-05	0.000241974202844082	0.000204723877934839	0.00023174984459595	0.000112631461120374	0.00042391212988571	0.00031044901317116	1772304.92954237	0.00169322404537334	0.00417521961021677	6.52052173652425e-05	2.41208255746288e-06	0.146678665640365	174.511412964504	45.9341829616329
median	-18811.4905644181	-18725.9445738263	-85.4879812778192	0.169149162515824	0.0196877170854618	0.0299574174274568	0.0130320681068591	0.0197182558446811	0.246650040647637	0.0157431132315265	0.0205749333907091	0.029996185196096	0.0157307625715179	0.189891725640296	0.0103042887228058	0.0130470611723477	0.0203887852035976	0.0103136171029162	0.173656080783122	0.201020008978333	0.178416309262236	0.090294943296168	0.0530310518522115	0.340248451271509	0.135980269941694	3168.6573426476	0.425711594206896	0.763541577822264	0.393977936315153	0.00250138774525659	8.56075653238314	278.726957543092	-18725.9445738263
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.168630187187903	0.0183016737244824	0.0284264955933167	0.0124182891463053	0.0183776758955674	0.24641714692134	0.0151287614505279	0.0189284377635307	0.0284209936719591	0.0151204812533655	0.189499951009747	0.0095990363584607	0.0124497838660613	0.0187708000556275	0.00965049270115679	0.173584508652891	0.200559803909051	0.177947614688947	0.0892523026623591	0.0523673153043265	0.339159800013606	0.135366390291746	3183.37131065267	0.425939223551192	0.75580530346704	0.39378739565803	0.00222125372152908	8.53924782505688	277.732685715579	NaN
HPD95.lower	-18853.1863287895	-18762.7362596289	-103.630926661267	0.142628287899436	0.000722209436782612	0.00125813223151239	0.000527811900656011	0.000799948469301509	0.214792251657104	0.00115297079623475	0.000670948718299376	0.00113327981766525	0.00117551962498272	0.16506795173938	0.000595788861633979	0.000527811900656011	0.000679941316851659	0.00046045675860186	0.147127929404202	0.157876778329587	0.136900757856993	0.0421167561052559	0.0195682348499988	0.274960702414391	0.0793050143962832	635.312528119203	0.295099176296007	0.426562203339404	0.355601028623469	1.09660061360186e-05	6.91102773748337	217.747139179397	-18762.7362596289
HPD95.upper	-18800.0262111086	-18715.5906441985	-80.1217780529376	0.184599098342708	0.0321756203702677	0.0464917825139928	0.0210391523411921	0.0322801956483877	0.263635358306639	0.0241296270943156	0.0339558856028437	0.0466262234436265	0.0242910873439162	0.207276448603334	0.0176331687665002	0.0211172743959341	0.0338960486111975	0.0176974672485004	0.189774316893495	0.227156664759691	0.201447564994179	0.116161544644273	0.0704961578981269	0.373465890042546	0.167104506260532	5902.69049856525	0.499579684139193	0.857036304126226	0.407010229742975	0.00560315644687376	9.1576495547326	298.651977565985	-18715.5906441985
ACT	11105.4731510819	10670.8121663598	10716.1863025027	103131.056180773	6429.10774541083	5761.70387586797	19085.6575997069	6256.25137980504	102882.230570665	9659.20589421946	5381.52017908171	7622.59232328134	9602.52238822136	110460.102016894	11682.3431161962	23120.5743138951	4541.3451595905	11462.3186969742	126446.131796949	52956.2072905102	75075.2215202241	37656.9435263101	50338.9570383288	71941.9050050083	41451.3320631518	3571.87420893545	9825.61459407527	10966.9339702557	52500.6331580456	20757.6602295823	12253.9482820133	15000.3830586737	10670.8121663598
ESS	810.420220512911	843.431583246603	839.860351989036	87.2685719830519	1399.89876611173	1562.05528675216	471.563526327656	1438.57710530175	87.4796352108471	931.763966785934	1672.40848319847	1180.71380683857	937.264151660786	81.4782879579771	770.401957080201	389.268012023	1981.81368817418	785.190172942565	71.1773454205197	169.953636419367	119.88109815401	239.002403201201	178.78995770904	125.10233082337	217.124506066251	2519.71359391247	915.983413946132	820.657808682888	171.428408737595	433.579695421246	734.465316228781	599.991344540754	843.431583246603
