trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-19002.7048944048	-18916.2629565299	-86.4419378749028	0.201893094584499	0.0258160164705002	0.023029800121345	0.0146321724293254	0.0255434555244508	0.174640908857232	0.0201010113268053	0.0144442866948193	0.0228946395240623	0.0200625068570075	0.193511327242791	0.01439592071392	0.0145443275812531	0.0145734297870407	0.0144551175533317	0.205461984731616	0.25407424864666	0.189043484753836	0.0915076598894471	0.034122556022956	0.422734114814866	0.00851793587223438	4554.56296670399	0.357478021535486	0.796111984031817	0.2007716362246	0.00161137212955684	10.7477089605736	362.034854809666	-18916.2629565299
stderr.of.mean	0.264927163745362	0.206722768093189	0.132719758853913	0.000786645503783067	0.000357657886260816	0.000169572128902066	0.000173243508229025	0.000349872303992554	0.000868185574770685	0.000258809287419656	9.56475088332677e-05	0.000157621118772583	0.000266382081374953	0.00116075290669106	0.000179672835553321	0.000177131559525743	9.70278009844014e-05	0.000248879622114871	0.000970702059860953	0.00128979131118423	0.00113219694410992	0.000822660767512389	0.000618214335426205	0.00182042453715648	0.000361020344316226	35.8048874376576	0.00108592692961454	0.00192200173047069	0.000537851515078353	5.81220319872006e-05	0.0196542137801408	0.678728961442516	0.206722768093189
stdev	6.51410887943528	5.83386197429401	3.36342315594118	0.00773564939597028	0.0152443957336403	0.00668315875177044	0.00473920021722617	0.0152361983088819	0.0074555979357989	0.00512280561238568	0.00541754298265676	0.00661293135434792	0.00513305448887764	0.0091643535391454	0.00615016636507474	0.0047090821853825	0.00540855456712916	0.00621718056015771	0.00860310843691964	0.0123422564094576	0.0111941129744118	0.00961439667890664	0.00547947040728982	0.0159803763313621	0.0040145194921713	1793.4604438227	0.0334116520362185	0.0594915805920617	0.00702551327783386	0.000851929192961261	0.328858615332804	10.6285516034908	5.83386197429401
variance	42.4336144931375	34.0339455351136	11.3126153259213	5.98402715773754e-05	0.00023239160128383	4.46646109013658e-05	2.24600186989566e-05	0.000232141738907575	5.55859405802888e-05	2.62431373422903e-05	2.93497719689335e-05	4.37308610973178e-05	2.63482483857869e-05	8.39853757904468e-05	3.78245463180967e-05	2.21754550286868e-05	2.92524625056137e-05	3.86533341176029e-05	7.40134747773979e-05	0.000152331293276796	0.000125308165283894	9.2436623499371e-05	3.00245959443649e-05	0.000255372427691958	1.61163667530233e-05	3216500.36355672	0.00111633849178935	0.00353924816134177	4.93578368170198e-05	7.25783349819625e-07	0.108147988878609	112.966109188067	34.0339455351136
median	-19002.3791938896	-18915.9692332998	-86.3352366340756	0.201119286313418	0.0265466227111725	0.0229574876035819	0.0145828285161799	0.0252425269240755	0.174933108739009	0.0199929993599777	0.0143504809753215	0.022815151842396	0.020111951986877	0.192327049010586	0.0139986694551033	0.0145098334535288	0.0144905417897391	0.0141196673213291	0.206339866569682	0.253691256617328	0.188351212444782	0.0912651105925769	0.0337843272391833	0.422371012695989	0.00840281853459657	4208.63950971956	0.356117416569294	0.801082667153039	0.200883316692282	0.00151377173885943	10.7453162432662	362.10634693915	-18915.9692332998
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.201746109794945	0.0200629535297466	0.021962202627565	0.0137760571685364	0.0197904593674143	0.174482538781837	0.0193996471529486	0.0132480127685233	0.0218410609926053	0.0193422524538871	0.193297453885036	0.0129173977122384	0.0137009803202716	0.0133891297483605	0.0129426568683937	0.205281885763646	0.253774513730219	0.188712754774521	0.0909988832862275	0.0336786335846596	0.422433068075235	0.0072699256447734	4246.20709134447	0.355922395886956	0.793812938567811	0.200648548509292	0.00135311756132355	10.7426757747661	361.878598374653	NaN
HPD95.lower	-19042.620633099	-18948.5171395062	-103.142833657332	0.182959613329364	0.000335884755241218	0.00148732356774004	0.00146679155962614	0.000309414264258033	0.154580564061114	0.00115996713411425	0.000496693208621501	0.0022233879261557	0.00108250259707204	0.173365425231585	0.000716888753741665	0.00189523801869088	0.000496693208621501	0.000716888753741665	0.181385006437075	0.215819238406354	0.154052885013498	0.0607585928024085	0.0188793907403671	0.377308461595611	2.33566852617731e-05	987.179698875495	0.239820842207223	0.503653734738754	0.171346485357349	5.68385630997345e-06	9.45975603898436	315.089538884546	-18948.5171395062
HPD95.upper	-18992.581054796	-18907.2018984406	-81.0884450987603	0.215639386891586	0.047133577493811	0.0342281582959309	0.0225168279119228	0.0468587855508347	0.186612079175995	0.028606143620967	0.0235070158399808	0.0339639639802961	0.0285035560845543	0.210345171035143	0.024881514943258	0.0222290342515671	0.0235683470999878	0.0250081370644106	0.220054028877916	0.274694689622816	0.206735900855294	0.10789202431308	0.043222012510322	0.448842472906202	0.0151522889385298	7949.66409080679	0.415305115206276	0.884304465665771	0.212448692393423	0.00314380137273475	11.291749247498	379.406770427214	-18907.2018984406
ACT	14886.2553020467	11300.738704794	14013.6303520676	93069.4361857998	4954.01927582039	5794.1255246342	12026.6960539398	4745.78878816851	122040.13566206	22971.3474176025	2805.33741764935	5113.08828844891	24238.2229766942	144383.777269566	7681.28051140859	12733.912518144	2896.49281485608	14422.2900661413	114578.62808932	98286.1388080222	92067.6577995126	65893.1104826231	114562.763365317	116792.207072673	72784.4692866022	3587.10038062213	9507.09461772372	9393.75097412841	52748.6299648674	41890.6488068278	32146.6271306479	36701.7777030214	11300.738704794
ESS	604.591270093467	796.416963094808	642.239004018834	96.703067825968	1816.72688354842	1553.31463941113	748.343515096292	1896.43922258776	73.7470501091714	391.796782155817	3208.20588046816	1760.20821317174	371.318475312892	62.33456535215	1171.6926607006	706.781987639396	3107.24057516683	624.040978147375	78.5495528274607	91.5703893666989	97.7552836154331	136.586358332158	78.5604304192677	77.0607922016556	123.65412687919	2509.01816091332	946.671970974335	958.09437835721	170.622440923952	214.84747208148	279.970273815118	245.222454149928	796.416963094808
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
