trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17361.5518334901	-17257.7440124163	-103.807821073793	0.158626106409458	0.00888580709785965	0.0191956101196199	0.0140605453462647	0.0167419132716809	0.226618638448453	0.0866664786083473	0.0138510034590741	0.0225467371433548	0.00711003406156681	0.183787159064199	0.0155731247870439	0.0236192172465348	0.0359666490986274	0.0127343248976724	0.154016650940242	0.105819928704643	0.144540180966471	0.00702698484649281	0.0107937363708112	0.241716072581657	0.490103096529925	3651.17287227684	0.333548824257591	0.779280668545222	0.0264555687062035	0.00420749947342141	11.1350049269764	364.77418624934	-17257.7440124163
stderr.of.mean	0.255921013592073	0.29287101449321	0.149474972763877	0.00124203402841468	0.00023405093477251	0.000187782182963315	0.000189065124076471	0.000118653027954153	0.00105995290539246	0.000577899775139642	7.64451303420752e-05	0.000265069666105123	8.44836127079605e-05	0.000849638102466975	0.000256949602310063	0.000147435123392808	0.000248576460952126	6.56903729050272e-05	0.000618688692060893	0.00111952999109164	0.000780049484212448	0.000442354658380717	0.0002971325836432	0.00125068712563458	0.00222195875100612	33.075442477642	0.000921539811762376	0.0018823625000897	0.000277426593364448	0.000117433633113145	0.0273096585566316	1.03098687129117	0.29287101449321
stdev	6.50686885400673	6.05104352010625	3.37359144929072	0.00899058647210177	0.00314777854729024	0.0036069647798814	0.0040086467222838	0.00263731840535701	0.00845386467951257	0.00603348907750119	0.00184097145452218	0.00407196099737688	0.00238030085250248	0.00764486900714357	0.00292315908071081	0.00370372357858062	0.00281520320310441	0.00236134206939503	0.00666860091608785	0.00990614562006752	0.00895026140984977	0.00408348992731557	0.00207002214736541	0.0114299416661746	0.0170882337066758	1390.94476254916	0.031140294836227	0.0626629669093331	0.00327171504955198	0.0012512635363139	0.358433565742627	11.3299879742877	6.05104352010625
variance	42.3393422832428	36.6151276822199	11.3811192667274	8.08306451123393e-05	9.90850978278067e-06	1.30101949233049e-05	1.60692485440767e-05	6.95544837123487e-06	7.14678280195102e-05	3.64029904483262e-05	3.3891758963655e-06	1.65808663641585e-05	5.66583214842404e-06	5.84440221363843e-05	8.54485901114204e-06	1.37175683465341e-05	7.92536907476934e-06	5.57593636869479e-06	4.44702381780478e-05	9.81317210459829e-05	8.01071793046459e-05	1.66748899864878e-05	4.28499169058329e-06	0.000130643566492153	0.000292007731213969	1934727.33246293	0.000969717962487146	0.00392664742188018	1.07041193654649e-05	1.56566043730877e-06	0.128474621050974	128.368627497504	36.6151276822199
median	-17361.1654773788	-17257.397441445	-103.700494033975	0.15774168411243	0.00868672624352229	0.0189673288060868	0.0137362900017825	0.0166438713311338	0.226699366046785	0.0865105759198811	0.0138030073233065	0.0225568426899683	0.00690705124939659	0.183414280780828	0.0156045934435146	0.0235834307982795	0.0359815677811441	0.0126130974298433	0.153979809446553	0.105658572051047	0.144467047041483	0.00650479658151305	0.011080434659729	0.242071526245541	0.489380924200738	3393.88483194936	0.331922120098784	0.783817151146907	0.026393921046219	0.00418540963647857	11.1292844417414	364.772166060025	-17257.397441445
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.158375633972947	0.00827655611800965	0.0188567185114397	0.0134826761634194	0.0165297186304198	0.226460961590362	0.0864562802470256	0.0137286461749335	0.0221514002115211	0.00670393162025871	0.183628674966154	0.0152823042555855	0.0233210670639976	0.0358556265363917	0.0125130326169901	0.153872221378042	0.105352274833335	0.144261868243949	0.00551621858152365	0.010573692209622	0.241444843437803	0.489807566572188	3418.27627697015	0.332100187730528	0.776670618306713	0.0262507415156451	0.00400196198945618	11.1292412370515	364.59806792493	NaN
HPD95.lower	-17395.560449865	-17287.9528657138	-119.709162630815	0.138840042101703	0.000304012739903221	0.00749415916240023	0.00381789953531202	0.00676009843145571	0.202338592936955	0.0673695950232601	0.00799785381352697	0.00308005774316746	0.000702854666486029	0.163864346892897	0.00288732147760804	0.00810826741749852	0.0240075243245223	0.0053105202532389	0.137760002078113	0.0784274250335648	0.119921723736101	1.9648416244817e-05	0.00453725970416724	0.2067830471392	0.430326041740926	873.028433757437	0.226567726365549	0.494232892526203	0.0139963573025543	0.000143072062739242	9.81599682704824	315.254280226089	-17287.9528657138
HPD95.upper	-17351.5410797839	-17248.4210488765	-98.4338126264638	0.174615644693161	0.0144486183501129	0.0254143652510162	0.0211464594401083	0.0212199081357122	0.240355487678997	0.0972160820238463	0.0169542375876132	0.0291144522302925	0.011408365515323	0.196094763271853	0.0203442277222428	0.0297200334894888	0.0405930886638684	0.0167920923343691	0.165608796258173	0.121939396672792	0.159650519123276	0.0147025708588562	0.0134535504410735	0.260639938626945	0.521505692253971	6285.56662983544	0.387348908105695	0.872592359520903	0.0319033729652241	0.00634248188736961	11.7340882734527	383.481558366902	-17248.4210488765
ACT	13922.2778371423	21083.113154132	17668.2892611361	171764.517388796	49757.0847037854	24393.1267731087	20020.2635086711	18216.9232816926	141483.262242706	82567.7592299334	15518.4396381021	38137.7750134082	11337.6686168924	111165.589023113	69539.8112827281	14261.568488117	70168.6327968117	6965.11280954772	77467.12003066	114948.830887258	68362.0972207576	105613.817862052	185435.587193889	107758.575124022	152166.882809378	5089.01894825502	7881.79750885561	8121.32942063056	64712.4353360218	79273.8455302586	52246.560438005	74522.9231182504	21083.113154132
