trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17557.3894014571	-17450.5513858885	-106.838015568607	0.169756144181818	0.0135878797961022	0.0159599750225452	0.0227183179871963	0.0135067108151906	0.16451703235533	0.0172929455791032	0.0190621987126595	0.0163947492901046	0.0171223448481285	0.201552067455526	0.027227772609087	0.0232125245264856	0.0189866117624861	0.027429113495606	0.231673611562632	0.0104309089859112	0.0850663843751633	0.197493003129287	0.0967898274890716	0.50486806752606	0.105351808494507	1648.71157482582	0.37026580652977	0.768214546149172	0.19404687544892	0.0012927081143446	9.65085272602535	281.937254430647	-17450.5513858885
stderr.of.mean	0.253592507296528	0.215935631782837	0.163124530541204	0.000898600670494342	0.000180041857385467	0.000196818721390056	0.000321299890926198	0.000171740938222688	0.00083169897050391	0.00017866185608852	0.000124805279849545	0.000239893519029339	0.000200178510424196	0.00156866024299312	0.00027170035019526	0.000304349703242227	0.000162645719993609	0.000267460992056023	0.00121815733829888	0.000288049769334493	0.000886257414773656	0.00138040353948651	0.0010213817083818	0.00212754680964447	0.000713738956087362	10.4733573819051	0.000926321799863707	0.00163328649700614	0.000409944578728511	2.34598717028527e-05	0.01760130414852	0.516974216123762	0.215935631782837
stdev	6.49676735317995	5.98308389651387	2.95327784952736	0.0093548358213105	0.00383515823531334	0.00682350605152213	0.0126408317373956	0.00380271578464624	0.00829144210017582	0.0052222054808199	0.00698253632078834	0.00695068790671883	0.00523386287860014	0.0112609252736998	0.0112295473930208	0.0125165957136547	0.00706405769850702	0.0112207068792255	0.00958031126950543	0.00493122446089045	0.0100435997005596	0.0134788120379625	0.0113671995741701	0.0193786033613357	0.00852851335357027	584.325361495867	0.0366244082796135	0.0653611767246046	0.00613585130759496	0.000641364500585511	0.322418937278473	8.88907374572356	5.98308389651387
variance	42.2079860413449	35.7972929127236	8.72185005650893	8.75129532436742e-05	1.47084386898917e-05	4.65602348351592e-05	0.000159790627013148	1.44606473387977e-05	6.87480121005681e-05	2.72714300839054e-05	4.87558134711284e-05	4.83120623766074e-05	2.73933206319886e-05	0.000126808438019851	0.000126102734652099	0.000156665168259079	4.99009111678363e-05	0.000125904262869499	9.17823640206127e-05	2.43169746836843e-05	0.00010087389494508	0.000181678373954724	0.000129213226159012	0.000375530268235971	7.27355400220264e-05	341436.128087276	0.00134134728183183	0.004272083422825	3.76486712689148e-05	4.11348422611302e-07	0.10395397111578	79.015632056912	35.7972929127236
median	-17557.0441555701	-17450.2394900944	-106.711359270065	0.169656309718134	0.0132607975248567	0.015742503812628	0.0219854470515215	0.0132191408669457	0.164358100037184	0.0171043672205	0.0190669932971326	0.016157959304195	0.0169474624652838	0.200865420128987	0.0269001049675632	0.0237076526247393	0.0190191232293634	0.027320295609289	0.232030364517171	0.0103799001829514	0.0842287155321537	0.196213566108145	0.0962307810415311	0.504801630062329	0.104771010868682	1547.37547232301	0.368397675873265	0.773351561910219	0.194042954127454	0.00121818077033172	9.64609039956172	281.908221558317	-17450.2394900944
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.169497207192986	0.0130377921384433	0.0142397768244408	0.0184840528511046	0.0129653094944762	0.164306606100147	0.0164252433145954	0.0175532090636288	0.0146570720189321	0.0162442972100601	0.201238787284169	0.0245523611847198	0.0190458806374618	0.0174134993434498	0.0247540550957066	0.231475738071068	0.00890902678786358	0.0844816230384518	0.197036980296307	0.0961261190554983	0.504495486145297	0.105007677716152	1556.10566195726	0.368470971684487	0.765335204083489	0.193949710065434	0.00111468307964327	9.64546942400526	281.796999680709	NaN
HPD95.lower	-17589.4323819047	-17483.3012071117	-121.973672677911	0.141338804264394	0.00119636198462372	0.000531134304091956	0.000910006753920355	0.00119636198462372	0.134698698468982	0.00167175191396862	0.00124544019649401	0.000606537385485023	0.00136106842321796	0.172151718270127	0.00100704945223566	0.000381129320604898	0.000633421509463321	0.00132392284923846	0.197668966250672	0.000108418008215878	0.0633586330255614	0.163608774527637	0.060068662477302	0.448591276709046	0.0806404508591376	404.314405399314	0.253831488229178	0.477912490492296	0.168198878728977	1.38610519670953e-05	8.27364348121663	245.177388785114	-17483.3012071117
HPD95.upper	-17547.3065167618	-17441.2993090379	-102.204230949564	0.18568940640351	0.0203254348530151	0.0273895796156987	0.0414138173049086	0.0203192472874254	0.178158314438374	0.0261491095198312	0.0304576907155825	0.0277456705236626	0.0260037848823203	0.220282735447373	0.0455210832997582	0.041485452655042	0.0305103877436783	0.0454364477564212	0.247478629301918	0.019510465227538	0.101895263542308	0.222807005391436	0.115019300895695	0.536244961351305	0.120259950715546	2747.212050459	0.433587801335552	0.866293330844128	0.204010571263913	0.00246923911735003	10.1910232343599	296.584288552666	-17441.2993090379
ACT	13712.6286284794	11723.0589092983	27458.2239544813	83043.1177883264	19834.5752266526	7487.90213360858	5814.49986419747	18357.0308093677	90555.470723427	10534.1204502155	2875.29241965403	10720.7202240523	13165.35987445	174643.383079319	5268.63849873662	5321.27649006915	4771.10871302526	5113.5555357023	145509.062100587	30709.1665860779	70078.2878478867	94395.5244150223	72662.7267648196	108481.532078334	63033.9676446432	2891.37807135548	5757.3819962752	5619.88628323254	40173.8220100784	12041.5928442682	26821.9976522946	30441.5847639054	11723.0589092983
ESS	656.336596275054	767.726245311403	327.774295049813	108.378637985882	453.758141888826	1201.95214085452	1547.87173621204	490.280813572923	99.3877004680143	854.376029069984	3130.15119383333	839.505164942924	683.619748022724	51.5341597334516	1708.24018428255	1691.34229668322	1886.37495838849	1760.04737548312	61.8525050610143	293.075358289932	128.429222179854	95.3445627403889	123.861302771223	82.964351881582	142.7817466725	3112.73717164934	1563.22787090082	1601.47368583821	224.02897084928	747.41773089297	335.54920541983	295.651493501463	767.726245311403
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
