trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-20901.3100450286	-20791.0135210799	-110.296523948646	0.212461088401934	0.0334950435065118	0.0131013433404804	0.00484434408558791	0.0103733000321491	0.13301080387777	0.0273178554989065	0.00402073414753778	0.0260806760809943	0.0127703742316536	0.190161399435954	0.0269219502866823	0.0330207958503422	0.0170526406945601	0.00393690260325899	0.251430747925678	0.0213309383698504	0.144853282684104	0.082383229173909	0.083066610707601	0.40205031880506	0.266315620259475	3220.1338106824	0.305723431863678	0.813311104119966	0.350208192981827	0.00148648860414696	12.6897623979608	406.329717942325	-20791.0135210799
stderr.of.mean	0.304809679049533	0.317218153982468	0.171307917196143	0.00101771225288053	0.000387288811217299	0.000257387342817131	7.15782110350334e-05	8.71189343522313e-05	0.000806866673159828	0.000517319897239517	4.07151524968341e-05	0.000161353804898613	6.44652034212959e-05	0.00096514950341971	0.000307814502657471	0.000418595227074874	0.000172933628305527	4.17773424133414e-05	0.00117633587990338	0.000291246038458901	0.0011494271983286	0.000848981623047814	0.00101099621804563	0.00223626127916208	0.00150182068287166	24.4142084525162	0.00105268600712175	0.00190697894435793	0.000558087260192078	2.59400867954785e-05	0.0216076387039337	0.592532433295521	0.317218153982468
stdev	6.98801441959368	6.71273038440221	3.50756821856346	0.00945010856592412	0.00435755043854459	0.0038104164944347	0.00170115928158726	0.00218621747250493	0.00778598315812967	0.00462061001045434	0.00196092933275599	0.00370317780714613	0.00270975432470605	0.00915568628582451	0.00281391838132156	0.00342208193400806	0.00236691756497317	0.0019102065255144	0.00911329633796901	0.00369670166026432	0.0100970691788541	0.00736080508053048	0.00880269285854327	0.0181129827293994	0.0132100331289377	1194.97820467493	0.0302028585131344	0.0568337451029183	0.00751665015302233	0.000922455944631538	0.408292957423111	11.8296849352402	6.71273038440221
variance	48.8323455284491	45.0607492136767	12.3030348078765	8.93045519077525e-05	1.89882458244601e-05	1.451927386106e-05	2.89394290133049e-06	4.77954683708585e-06	6.06215337386788e-05	2.13500368687109e-05	3.84524384806287e-06	1.37135258713396e-05	7.34276850026311e-06	8.3826591364435e-05	7.91813665673935e-06	1.17106447630643e-05	5.60229875937854e-06	3.64888897011781e-06	8.30521701436394e-05	1.3665603165001e-05	0.000101950806002565	5.41814514335633e-05	7.74874015618487e-05	0.000328080143355522	0.000174504975267631	1427972.90964811	0.000912212662364416	0.00323007458242349	5.65000295229306e-05	8.50924969786064e-07	0.166703139081311	139.941445667049	45.0607492136767
median	-20900.8951177304	-20790.6853074593	-110.162728096565	0.212711265402262	0.0333664163494146	0.012849956575531	0.00469319901651448	0.0102471168942603	0.132988634417168	0.0271578304275532	0.00373611846734139	0.0260008376815365	0.0126531387937351	0.190294219865044	0.0269504552277632	0.0328209017166249	0.0170875771604493	0.00366652073905521	0.250770106583682	0.0211361244873733	0.144561914982667	0.08149571089988	0.0826984864002743	0.402261731774885	0.26659270794396	2995.90991623574	0.303516265341755	0.817346854835878	0.350255662062214	0.00132376033368588	12.6848280794393	406.422851891687	-20790.6853074593
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.212247658739165	0.0332116254935383	0.0125129637213329	0.00453925625417489	0.0101435267045185	0.132781674856067	0.0269227861489607	0.00351316427552754	0.0258144626408737	0.0124752286299261	0.189939698240289	0.0267716307231289	0.0328429023640459	0.0168808176474418	0.0034647744892371	0.25126740256962	0.0210036106141279	0.144500139084136	0.082056392098288	0.0826038222905237	0.401637630165232	0.265987459150426	3023.93394178967	0.304257212122276	0.811273627103088	0.350127447717821	0.00118667491648031	12.6831981656218	406.157079972348	NaN
HPD95.lower	-20933.6503243127	-20824.6467492795	-129.652781886366	0.180770911811846	0.0204821454864815	0.00131241091032573	0.000340856515683103	0.00363642325475799	0.10936128526123	0.0115170618458125	0.000174286066791741	0.0105739269786034	0.00274103699089414	0.163029022966998	0.0131669039146092	0.0221005310964986	0.00596728170980736	0.000224236089408962	0.232167921051197	0.0121112247003801	0.119004571382779	0.0558974759084439	0.0603894572317994	0.332229881458904	0.229605077809878	772.075596542175	0.206419062875702	0.534357481229848	0.320092345376224	7.06967540303502e-06	10.6928307947679	339.1715965163	-20824.6467492795
HPD95.upper	-20890.5343806963	-20780.5517337329	-104.766475186664	0.227399940095105	0.0411353884599532	0.0197075351462652	0.00790577964042645	0.0142111214162849	0.145470052337934	0.0351396778750347	0.00765674286363268	0.0322343644402038	0.0174079910084035	0.20652233324063	0.0314920448911529	0.0387906172605547	0.0207391468145532	0.00741566534190388	0.267376609324634	0.0275054322720208	0.160912662417602	0.094623189799274	0.0985164333555064	0.430614653000591	0.288059789199632	5448.30515098205	0.358341095617248	0.900049467088791	0.362472472592214	0.00322793546440575	13.373821265438	425.526132389485	-20780.5517337329
ACT	17123.4958064861	20098.3390342235	21467.6806607935	104380.391219547	71093.1184460111	41065.0149459356	15933.6117612721	14291.6014475612	96653.847110474	112813.804455374	3879.99132779011	17086.4484718779	5093.70029347702	100011.487262784	107695.528541468	134663.608100212	48043.5567107913	4304.90408965438	149952.673097595	55864.2223800977	116631.210905293	119725.994671986	118716.333101516	137185.323415894	116324.40987927	3756.711442044	10933.1199582647	10132.6199779026	49613.2928287156	7116.95289349369	25206.546654585	22579.816473326	20098.3390342235
