trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17199.8103138986	-17127.1835314434	-72.6267824551314	0.222393342262936	0.021186048285689	0.0168526983056056	0.0252105720341626	0.0213285901974045	0.197215910857565	0.0180174080376399	0.0174744938740945	0.0167216698521928	0.0181194127968649	0.171706239627178	0.0144756560437292	0.0249596588274042	0.0174909188782624	0.0144162676012315	0.182431112518041	0.0859187919412834	0.278448411139825	0.174219132807015	0.119290858021206	0.251018607352773	0.091104198737899	3658.52320799816	0.484628042413078	0.696422108165349	0.245214026556195	0.0022166138614476	7.03851826604735	233.656466539838	-17127.1835314434
stderr.of.mean	0.28519833699169	0.246790699562419	0.113444103680059	0.00102676543286174	0.000183843279837501	0.000169727465764113	0.000202812905439282	0.000204715393064997	0.00112260502812808	0.000196638349064289	0.000180065694825084	0.000154810348972083	0.000199841663447117	0.00126683618928154	0.000153615677562566	0.00019930446102612	0.000176680450898289	0.000195158656037399	0.00104920948737696	0.000768539642159287	0.00191934042803918	0.00106117188802002	0.00116266153484661	0.00159416147063977	0.000901849550496274	28.3717414293714	0.00134841388568971	0.00230670427751035	0.000579271040605566	4.57105240163164e-05	0.0129002540393802	0.43615563802095	0.246790699562419
stdev	7.32797905091777	6.39893374007722	3.64127137413902	0.010169000490104	0.00623524689495446	0.00651902815842176	0.00886839195294611	0.00628546599285047	0.0100326052823575	0.00678534998697465	0.0064870126129232	0.00649461048693669	0.00685080693973015	0.0105717049128695	0.00494484996428247	0.00880829882530257	0.00648856260401252	0.00500037418815021	0.0103338148882676	0.0098150699992667	0.0189656797182261	0.0132144938311559	0.0130090870300464	0.0174547318660321	0.0132144640424394	1477.79711140017	0.047411042653849	0.0752219250959058	0.00770354909911936	0.00138157910136743	0.342841619577834	11.5647045545582	6.39893374007722
variance	53.6992769706896	40.9463530098986	13.2588572201242	0.000103408570967735	3.88783038410392e-05	4.24977281302957e-05	7.86483758310794e-05	3.95070827472797e-05	0.000100653168751588	4.60409744457369e-05	4.20813326402247e-05	4.2179965377028e-05	4.69335557254548e-05	0.00011176094476479	2.44515411692643e-05	7.75861281958267e-05	4.21014446661897e-05	2.50037420215188e-05	0.00010678773014498	9.63355990905051e-05	0.000359697007174331	0.000174622847213658	0.000169236345355322	0.000304667664515075	0.000174622059928924	2183884.30246269	0.00224780696552509	0.00565833801513407	5.93446687225427e-05	1.90876081333524e-06	0.117540376114752	133.742391434219	40.9463530098986
median	-17199.4248087695	-17126.8349974132	-72.5347176973125	0.222268730923262	0.0209631741091376	0.0166553800317351	0.0249570286650283	0.0210896909755153	0.196862947240782	0.0177459724270294	0.0172481760881228	0.0164503266760236	0.0178823146342533	0.17243779356756	0.0142667219862974	0.0246265794906839	0.0173346157787998	0.014217734115143	0.181637975852828	0.0857072360577363	0.277776065660804	0.173966359743861	0.118206518633761	0.251033325417295	0.0913021467173952	3388.23436520647	0.482068550516902	0.701168156221037	0.245244197980043	0.00196445447487347	7.05535174220872	234.534558623157	-17126.8349974132
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.222159430376518	0.020192212098472	0.0153868190803145	0.0234208920381985	0.0203321544893206	0.196961052860667	0.0165630858919693	0.0160816345641844	0.0152615766835443	0.0166517092759281	0.171377285971898	0.0135393635652689	0.0232066187837111	0.0160975352029678	0.0134445110469114	0.182139710201062	0.0853530837931211	0.277805228820209	0.173716521101355	0.118586578572728	0.25041098980036	0.0901223527502819	3399.47972985828	0.482327939521383	0.692198555871906	0.245092899174378	0.0017600105960654	7.0300644564008	233.365206813274	NaN
HPD95.lower	-17237.3573492006	-17164.4021772962	-93.9757317145695	0.189316069453973	0.00121670410245913	0.000784763403371282	0.00159310113948134	0.00169117736662444	0.160567254862666	0.000986184103854294	0.000434467819811289	0.000442349277752135	0.000527038544772276	0.144967238564079	0.000936796095597589	0.00200905157984741	0.000490434691814277	0.000335294324241106	0.15343921349154	0.0531023132084558	0.204310058745176	0.134628602001091	0.0836202555990519	0.194336456479224	0.0490150869517803	801.254678175877	0.319811490245308	0.377353585947296	0.213759617967255	1.09892460212074e-05	5.43730151855695	173.180476219703	-17164.4021772962
HPD95.upper	-17188.4430890115	-17117.315082885	-66.8156336058045	0.239847151181116	0.0317580091053961	0.0276211241659678	0.0398586516600028	0.0320372418167752	0.21344388827574	0.0294939408500904	0.028465084388723	0.0274846371451107	0.0296920264123133	0.187447863704813	0.0229460856125759	0.0399101851943037	0.0284925209912517	0.0229308202667076	0.200659621756685	0.102620513410448	0.313130638234543	0.195696823698994	0.142490956148987	0.280096085331494	0.112950491341077	6449.62363119416	0.566890475670015	0.812289173331296	0.257742776201639	0.00484689311412702	7.57279545249276	251.09295169884	-17117.315082885
ACT	13632.2659076885	13387.0492523323	8735.75150563117	91754.727844242	7824.03381276221	6100.71938164479	4706.99703022365	9547.03569954706	112685.756264647	7558.47952939712	6934.49735858884	5113.71205227601	7658.27793022899	129238.934073755	8685.75056437751	4607.78778285916	6673.02126469636	13709.2323580842	92778.1208659663	55180.8332917772	92174.2701300506	58038.0639978016	71887.8475806224	75072.4799884231	41919.0651378681	3317.30091953685	7279.97568876848	8463.25572649873	50889.0606518506	9851.97721941697	12742.4212670358	12801.3687105922	13387.0492523323
ESS	660.205725221662	672.299013050391	1030.26053273132	98.08867849598	1150.31455837006	1475.25225091955	1912.06834043241	942.711463876373	79.8690118284596	1190.72889792134	1297.87344844148	1759.99350530389	1175.21198394675	69.6392311225949	1036.19139569949	1953.23665588075	1348.72940501704	656.499194478439	97.006707141678	163.101922589871	97.6422160685577	155.072367685126	125.196403883234	119.885476027805	214.701830071817	2713.07916233796	1236.2816010341	1063.43235875768	176.857263323698	913.532360008098	706.310034128518	703.057634185088	672.299013050391
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
