trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-19570.55765226	-19463.0303053425	-107.527346917503	0.175503879187997	0.0202080652273661	0.0187683841285854	0.0129032139399186	0.0202068573506394	0.256506817152263	0.0143458694269897	0.035540387907603	0.018679846171862	0.0140828765387015	0.149208583906085	0.0194344562239212	0.0129108796866475	0.0353606580408472	0.0195236376479225	0.17681558746265	0.119532205118266	0.24114636709881	0.00234595811449127	0.155726008367018	0.462694689465668	0.0185547718357465	1797.26725441873	0.356997829999482	0.741024104093274	0.434586866803802	0.000559326227787468	9.63726795692292	290.067864991152	-19463.0303053425
stderr.of.mean	0.219483845645917	0.210293725250627	0.172748131680684	0.000978594037215508	0.000215980125675919	0.000202434419723118	0.00021548437662089	0.000192161019954049	0.000852676262845945	0.000237031089354844	0.000619119847854702	0.000156295627958241	0.000223010941582967	0.000691790087137544	0.000442448238048569	0.000178174045388845	0.000607479467641149	0.000403081640782247	0.000666069893638722	0.00111731618202767	0.00157776496635144	0.000192895330205318	0.00150503963608835	0.00205988764906251	0.000395862882310415	11.8313217534456	0.000850532080525533	0.00171606667371899	0.000251403405290328	8.69006242136165e-06	0.0125756056743203	0.327560715303454	0.210293725250627
stdev	6.7295440583671	6.4744156849827	3.51897014462154	0.0102139511877935	0.00690477330033739	0.00729274444132482	0.0051960479897898	0.00683186709167352	0.00846641592107599	0.00583756923816012	0.0169528512400441	0.00726050791712042	0.00591025104466571	0.00830958967503266	0.0105902107972259	0.00520844586510935	0.0169097648773756	0.0103760468065813	0.00769218344265356	0.0123438650084209	0.0192190785173706	0.00189481427921463	0.0166458921909983	0.0200191123748729	0.00574556941944173	638.311979771567	0.0340985493348226	0.0670801024721101	0.00626041565046832	0.000342731645262886	0.321412617236578	8.92442918113527	6.4744156849827
variance	45.286763233504	41.91805846195	12.3831508787378	0.000104324798866629	4.76758943290521e-05	5.3184121486474e-05	2.69989147121986e-05	4.66744079582916e-05	7.16801985486491e-05	3.40772146103134e-05	0.000287399165167064	5.27149752145683e-05	3.49310674109722e-05	6.90492805674094e-05	0.000112152564729679	2.71279083297746e-05	0.000285940148208125	0.000107662347332366	5.91696861154336e-05	0.000152371003346117	0.000369372979056856	3.59032115271565e-06	0.000277085726834337	0.000400764860277789	3.30115679536239e-05	407442.183519898	0.00116271106673933	0.00449974014766879	3.91928041166286e-05	1.17464980664605e-07	0.103306070518867	79.6454362090988	41.91805846195
median	-19570.2735619733	-19462.738822922	-107.466855379349	0.175246654722367	0.0199304617772992	0.0185562112502093	0.0125380412489842	0.0200212442533643	0.25714566943905	0.0144766196711636	0.0352790890033425	0.0184550017146752	0.0142073476446885	0.149059742597413	0.0189256847418264	0.0126256075265066	0.0349406915511212	0.0194875001023684	0.176425641991879	0.118844012368776	0.241207006892171	0.00200928888806482	0.156057531515041	0.463645020176311	0.0179740031687972	1686.92337501152	0.355460968334057	0.74540233352945	0.434378490419482	0.000496260176252205	9.62959618786908	290.004580697785	-19462.738822922
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.175204032367108	0.01887414168688	0.0170887224944379	0.0117276136785301	0.0189053277338079	0.256367211356702	0.0129454774886873	0.0306802212059906	0.017018734767674	0.0126150799010429	0.148977651445427	0.0159868507165378	0.0117295960447596	0.0305344002744062	0.0161667990950853	0.176648736358612	0.11890085022801	0.240378007222632	0.00153652919588252	0.15482172903368	0.462259302298165	0.0176077604019916	1695.74138211616	0.355380698687417	0.73787949567564	0.434541764678088	0.000451011170173968	9.6319180675741	289.930546780004	NaN
HPD95.lower	-19604.9251824173	-19494.3785102345	-124.593077442282	0.145278641464924	0.00107405062935899	0.00025668946170395	0.000591938898432558	0.0011185161546393	0.229599106813491	0.000526429673139726	0.00079364602181016	0.000105628958801667	0.000692444923651364	0.120981855746789	0.000174108324034319	0.000591938898432558	0.000631371944862937	0.000237783140585646	0.155247736688357	0.0836443555137462	0.171882234069612	7.26674236993519e-06	0.102512855385006	0.404588779211999	0.00302087656205619	498.268519872188	0.242656089634254	0.434272905871968	0.407465652578921	4.69351598398406e-06	8.37961215068496	250.498908936969	-19494.3785102345
HPD95.upper	-19559.9960998479	-19452.9526701009	-101.854337908139	0.192676152692071	0.0320139586467485	0.031011161477994	0.0217418138468006	0.0316167771633171	0.27211649606881	0.0235784405555866	0.0616216906026623	0.0307360984417014	0.0234417959666769	0.162392526113633	0.0363890084827442	0.0217475358544856	0.0617919165612269	0.0357768020143682	0.190392533278147	0.14046605458986	0.272937154081024	0.00585549776668668	0.184132473614864	0.494657525425645	0.027540578635034	2979.10642728713	0.415409293342876	0.842831004423284	0.444950388484871	0.00120761267960386	10.1763134378218	304.913931332285	-19452.9526701009
ACT	9573.62362610638	9494.97835712559	21688.9267997616	82615.2237975381	8805.84912017502	6934.72484350398	15478.4610237994	7120.23425265446	91287.5719469367	14838.4673338659	12003.4603149853	4170.63479490828	12813.9491207085	62378.0825235292	15709.3508668268	10532.1026060522	11615.303946834	13582.0304709375	67481.2085469669	73738.1706982591	60654.3571645481	93272.2899845686	73573.9764951672	95288.3795990938	42723.4112638093	3092.02537366861	5599.53677699334	5890.10978073911	14513.7114446116	5786.01945920506	13777.62909149	12124.5390286588	9494.97835712559
