trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-18876.2126371174	-18765.6131932153	-110.599443902069	0.211016260936415	0.0127236309081062	0.0225958787726846	0.0192552820745707	0.0124412152115441	0.159770443839775	0.0210221019266325	0.00871964308194507	0.0225510640539441	0.0205456595032475	0.232930469941766	0.01684820649192	0.0194370968189625	0.00866632705341022	0.0168451981547257	0.19463152123035	0.0317702692626696	0.366337822233602	0.179757987249531	0.0359568339078627	0.0921651534394372	0.294011933906899	2259.90093161803	0.313998262119551	0.802028405132099	0.21097757175334	0.00225489259793785	12.0479624659939	366.634497901457	-18765.6131932153
stderr.of.mean	0.2982699498825	0.277767856768531	0.169275415990283	0.000913240793677889	0.000182956250906247	0.000147214042659943	0.000191958175891758	0.000147582048462275	0.00141280561893432	0.000270319580416778	0.000125523401367086	0.000123159675787644	0.000213184162952027	0.00095415592906158	0.000142162338215855	0.000212748506061327	0.000129001955915848	0.000131351760025212	0.000931885340285102	0.000638179076290596	0.00181129824802641	0.001401595179697	0.000498542662507429	0.00112193399219261	0.00176576410410452	16.3387631227686	0.00118804731295372	0.00172491308676966	0.000379250689348722	7.32255841135932e-05	0.0320333685999441	1.05415261642032	0.277767856768531
stdev	6.2977662446207	5.71607772069	3.04471752363524	0.00846510613115271	0.00484470662035283	0.00850423528249108	0.00659131827168285	0.00468439323310078	0.0102536238651163	0.00864911024360581	0.00319654297542456	0.00848950898602398	0.00849163838286048	0.00803892912316285	0.00701753935133322	0.00659760902365302	0.00320672603617082	0.00697414372731048	0.00839467498838768	0.00705314183437521	0.0156604471489174	0.0123278465933551	0.00566902313367892	0.0120723369231709	0.0147113524123194	814.242007655789	0.0300417398491277	0.0585303395444617	0.00731131811830122	0.0010798926979087	0.402964963906502	12.1899601437665	5.71607772069
variance	39.6618596718839	32.6735445089686	9.27030479873152	7.16580218116793e-05	2.34711822372905e-05	7.23220177399661e-05	4.34454765586202e-05	2.19435399623204e-05	0.000105136802367283	7.4807108006047e-05	1.02178869937361e-05	7.2071762823782e-05	7.21079224252694e-05	6.46243814472358e-05	4.92458585475103e-05	4.35284448289878e-05	1.02830918710558e-05	4.86386807291841e-05	7.04705681606617e-05	4.97468097358137e-05	0.000245249604904036	0.000151975801629297	3.21378232901868e-05	0.000145741318786556	0.000216423889799454	662990.04703133	0.00090250613316267	0.00342580064718998	5.34553726269996e-05	1.16616823899653e-06	0.162380762136168	148.595128306615	32.6735445089686
median	-18875.8700805177	-18765.3061505665	-110.538156376851	0.211074868052065	0.0122592047570481	0.0225368101374479	0.01906456472639	0.0120233563628281	0.158370409119713	0.020803123978544	0.00860452339452835	0.0226053114785033	0.0201520222737179	0.232550750610695	0.0166684743450542	0.0192321814068846	0.00853047439916619	0.0167279029467179	0.19487919077692	0.0316517679017641	0.366023424449044	0.17937983471995	0.0360440782873835	0.0916541751557611	0.294537492247973	2111.48536965236	0.312867642010697	0.807395698942134	0.211026447699661	0.00218045682138488	12.049805593171	366.754575671191	-18765.3061505665
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.210847236809409	0.0117485377553399	0.0207040920231557	0.0180077841265738	0.0115095664102954	0.15944488576362	0.0189868142240706	0.00805588268882875	0.0206359994723421	0.0185618951991932	0.232792471514874	0.0151233232631948	0.0181961184100522	0.00799468892580295	0.0151582372274982	0.194450910729592	0.0309728282615218	0.366001987616485	0.179330287818392	0.0355056439662725	0.0913725243094258	0.293643267813863	2129.29662904298	0.312571560080019	0.799826312523758	0.210850718832936	0.00195219758417581	12.0412152155025	366.431397842395	NaN
HPD95.lower	-18910.7475895017	-18795.5196598085	-127.998134453901	0.184070640540596	0.000844823767721985	0.000677404184072111	0.000830553887216506	0.00075781132686676	0.133315780605423	0.00092304934284447	0.000426212505728486	0.000905556392711684	0.000745363611406404	0.209569062642076	0.00082258187339454	0.00148299069112026	0.000648007385274742	0.00052056940513661	0.167512013981037	0.015049002646033	0.318617966078126	0.140365315093019	0.0196149012083386	0.0549914314890898	0.249635523875657	587.055453336697	0.19856186086173	0.467535451666679	0.179184462960644	2.05319706539665e-05	10.1346062919619	304.962705072486	-18795.5196598085
HPD95.upper	-18866.4598162585	-18756.7614257463	-105.699554001544	0.226254902796677	0.0212181323593195	0.036609130677647	0.0302738879236667	0.0207190306489851	0.176417207527756	0.0352802943750266	0.0141757469228665	0.0364168217861103	0.0346294594573518	0.24733870624065	0.028119720951995	0.0304051758960971	0.014190229070167	0.0280704829435076	0.209219477589639	0.0433423290878864	0.392617962498111	0.200042576154622	0.0455237075185521	0.112643883390719	0.318236152636695	3782.85295694849	0.365594397511112	0.88899534469007	0.22311333533539	0.00421590989447073	12.7106809722251	386.559780310403	-18756.7614257463
ACT	20187.7741878788	21252.5102689031	27818.6644015846	104748.617592828	12835.1825071343	2696.93483779401	7633.27963814173	8933.11423623026	170864.788022162	8791.33143171336	13878.1255543625	1894.15030652141	5672.43337755867	126789.945964105	3693.53239044568	9358.41707720212	14565.0300056262	3192.51183231923	110907.188489826	73682.1681581063	120396.573513911	116335.76686565	69603.4406744291	77731.0308322924	129659.003285794	3623.88037934955	14075.3700080297	7816.54543466848	24216.0835210358	41381.5724861101	56873.9191275281	67304.6267471229	21252.5102689031
