trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17579.2441100842	-17494.5024179537	-84.7416921305034	0.180705719905741	0.00930703159419694	0.0134279265637516	0.0201949847403719	0.00931008265108341	0.210667787799344	0.0365312472645783	0.0179677899852358	0.013462868223141	0.0363840789658534	0.189730387744547	0.0154388194071195	0.0202234774632386	0.0180366662066581	0.0154214380265737	0.193189693458567	0.0297973236858884	0.192712808254541	0.126267355279613	0.0181957153265924	0.560358643069168	0.0726681543841968	3616.13449730061	0.397376162294685	0.760856337372327	0.22551113385573	0.00148608585579947	9.20985273369828	300.907557441925	-17494.5024179537
stderr.of.mean	0.292052191812464	0.238646118318976	0.122795197903011	0.000963670636712566	9.74955291039702e-05	0.000132839718729319	0.00021775564258315	0.000100397072933748	0.000902121680508525	0.000251785989964006	9.06085589034713e-05	0.00014543548844469	0.000252638177411822	0.00113171031698431	0.000141273389983647	0.000231443594818733	9.65805357961013e-05	0.000133914652714731	0.00110949839570696	0.000636612612096068	0.00169287684825377	0.00123698818507133	0.000311627207677292	0.00310081776354229	0.00069128153233811	28.152210280857	0.00123971797710872	0.00212253019541557	0.000413271375381353	5.97854292313013e-05	0.020627019907179	0.75666937860795	0.238646118318976
stdev	6.79055877889937	5.85175134198079	3.37885243127243	0.00867144672485837	0.00339233522466275	0.00507311252120419	0.00597713205258124	0.00339161564205679	0.00772526508813502	0.0154062488223522	0.00625006423176719	0.00505732144944131	0.0153596532539995	0.00921894893772189	0.00375943103468214	0.00596993812315574	0.00626531371016761	0.00373337516398774	0.00849750941832396	0.00819370208539979	0.0161578518185389	0.0116092510594322	0.00318078745522341	0.0220205184137015	0.00804318835525853	1393.55545672562	0.0376880616742434	0.0651466112518007	0.00630874979824771	0.00087465505277384	0.32051338063838	10.2397735198656	5.85175134198079
variance	46.1116885296873	34.242993768374	11.4166437523156	7.51939883020569e-05	1.15079382764877e-05	2.57364706527987e-05	3.5726107573994e-05	1.15030566634443e-05	5.96797206819577e-05	0.00023735250277623	3.90633029012156e-05	2.55765002429791e-05	0.000235918948083099	8.49890195163237e-05	1.41333217045312e-05	3.56401611943083e-05	3.92541558868142e-05	1.39380901150805e-05	7.22076663145044e-05	6.71367538642849e-05	0.000261076175389862	0.000134774710160927	1.01174088353066e-05	0.000484903231208166	6.46928789181664e-05	1941996.81096974	0.00142038999276158	0.00424408095759325	3.98003240168905e-05	7.6502146134281e-07	0.102728827168243	104.852961738141	34.242993768374
median	-17578.8309339454	-17494.1261000026	-84.6338292281865	0.180936081262666	0.00912471078436991	0.013262459184945	0.0199486288352582	0.00908952957286971	0.210509581444499	0.0358571570911378	0.0178903381297624	0.0132987017418212	0.0357787119715168	0.189878474520992	0.0152562067403843	0.0199661512121118	0.0179663975769925	0.0152884506794684	0.192342250027413	0.030086195535889	0.192994062225272	0.126708037541791	0.0179113620574015	0.560188516738818	0.0718753155714014	3349.89941409443	0.3957569312336	0.765620380492168	0.22556308335023	0.00134543102549808	9.2062730807067	300.90273835202	-17494.1261000026
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.18049721898199	0.00862247776714813	0.0123177114673369	0.0192411882659193	0.00863298392722856	0.210526595992033	0.0328767844329142	0.016698507331717	0.012360973462614	0.0327504184431074	0.189505035188755	0.0149645795074497	0.0192767806439995	0.0167586749026375	0.0149490503612968	0.193003717435401	0.0285138933117236	0.192035270837017	0.125726340874186	0.0179104900964748	0.559924473423773	0.0722208657794298	3378.7141586413	0.395600551830927	0.75797563863089	0.225422834096927	0.00120552385705265	9.2042735604987	300.732992388246	NaN
HPD95.lower	-17615.4037054707	-17525.5700351443	-101.60521703621	0.155840785686672	0.000265635338672941	0.000556614734306328	0.00169151019307754	0.0002233556900164	0.185847209350592	0.00333347091572394	0.000942774126117561	0.000622715042459109	0.00191973737497382	0.161494487990711	0.00246534024783738	0.00123347218610656	0.000279554798053666	0.00246534024783738	0.168290360905666	0.00473463500760552	0.13865197236886	0.0934012229474018	0.00946345561681422	0.488369319345578	0.0484614972163165	704.913036105485	0.263286900917991	0.426475322215544	0.199519092385909	3.24864302832886e-06	7.78829188097024	252.937096129158	-17525.5700351443
HPD95.upper	-17568.775523945	-17485.5390187727	-79.366803589688	0.195553692223622	0.0152140791780778	0.0219703098371047	0.0303971416847287	0.0153057415710789	0.22437431188636	0.0609196576396349	0.0283115027842178	0.0219921947097884	0.0607359730644673	0.203824575152967	0.0218619494239319	0.0305020448534972	0.0284396822900391	0.0217805078086969	0.208947224292337	0.0429784594398209	0.220692915315629	0.145659800593115	0.0233069389815927	0.595438468557176	0.0851322800055901	6256.53630045971	0.462164168654798	0.859261069935299	0.235900940286866	0.00314135144064636	9.74296846125181	317.68991564488	-17485.5390187727
ACT	16647.630331151	14968.5430982541	11886.8512130001	111151.836100939	7433.86014865873	6170.91286414923	11945.2609818924	7886.26474909642	122728.653106813	2403.87464187335	1891.52460294526	7442.89992220744	2434.88046538954	135628.275726626	12709.222940668	13526.7412387863	2138.63213066297	11579.6501925907	153430.802777428	54329.11707112	98792.9602097264	102179.837091921	86386.1155758393	178459.601100208	66480.7546665981	3672.98362803998	9738.24515357094	9553.59011154325	38621.270182229	42049.3797323054	37275.4723025929	49144.4099494225	14968.5430982541
