trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17754.9068654767	-17657.7711538586	-97.1357116180807	0.254586107049158	0.0293361066912637	0.0169945495785808	0.0190843545935289	0.0326683096124136	0.182707609409795	0.0120282384648096	0.0115592825601079	0.0162881909809331	0.0134394754926378	0.206953412711669	0.0111197734165251	0.0192107295791661	0.0121059926791941	0.0114423424303979	0.150475524749819	0.0144707322143163	0.379493636874242	0.0032304466338472	0.279389738393556	0.255276000720419	0.0681394451636197	2658.5612219323	0.355925327627309	0.741685370184454	0.274895156210587	0.00116531515412502	9.88701518823222	312.456017454581	-17657.7711538586
stderr.of.mean	0.234630258861639	0.230211676723181	0.122803775621415	0.00107770028287463	0.0023747507930472	0.000504794140498889	0.000730775250373601	0.00244606581724378	0.000916000490852928	0.000856304906997202	0.000357773703328328	0.000475036512586364	0.000894404588924395	0.00091281149067251	0.000396200277836276	0.000725033504733238	0.000400266742110088	0.000469354079460239	0.00104978231199567	0.000228575012088485	0.00248857704618026	0.000188410219828856	0.00181856631175598	0.00301775627044435	0.00059318612699437	19.5121335091454	0.000859139312415177	0.0018356847813277	0.000308402574635064	3.421808561141e-05	0.0117165771767435	0.382814567618043	0.230211676723181
stdev	6.39001425982943	5.92871831553357	3.48761829096965	0.0100996257302024	0.0179680852772703	0.00576371980965425	0.00691507323459889	0.0182245502176753	0.00893632384313898	0.00661000202349271	0.00589089434315758	0.0057001558348748	0.00678586992462356	0.00884725436420667	0.00509812232861647	0.0068883728482388	0.00593278416404803	0.00534887933563491	0.00893854027332166	0.00249370835609691	0.0199491376856228	0.00212912977815511	0.0170899125944218	0.0221597718638099	0.00904446212720093	998.971492372824	0.0326019593313197	0.0660137126713031	0.00621185887055737	0.000601296730899256	0.307204964078504	9.16026693932521	5.92871831553357
variance	40.8322822408235	35.1497008649432	12.1634813435061	0.000102002439890166	0.000322852088531257	3.32204660442008e-05	4.7818237839866e-05	0.000332134230636569	7.98578838294542e-05	4.36921267505778e-05	3.4702636162246e-05	3.24917765418572e-05	4.60480306339105e-05	7.82739097849739e-05	2.59908512775378e-05	4.74496804963536e-05	3.5197927937179e-05	2.86105101471822e-05	7.98975022177932e-05	6.21858136526757e-06	0.000397968094399935	4.53319361222684e-06	0.000292065112484975	0.000491055489056099	8.18022951703719e-05	997944.042573587	0.00106288775224102	0.00435781026064937	3.85871906277222e-05	3.61557758590132e-07	0.0943748899544749	83.9104903996945	35.1497008649432
median	-17754.5528571265	-17657.4596384178	-97.0014761406753	0.253273219516412	0.0197572341450246	0.016838279507899	0.0187586160608981	0.0400578925658001	0.182845557714213	0.00917955557369486	0.0115541678529496	0.015911972819677	0.0155029022782998	0.20694068918414	0.0108704172522515	0.0189280554465672	0.0124863125270561	0.0113910020227149	0.149738085675947	0.0142919671324774	0.378796203734785	0.00274309496693828	0.279724142266263	0.255611276367547	0.068068418049336	2468.3628274948	0.354440404321189	0.746266663337112	0.274821550428258	0.00109743135675269	9.88375515212404	312.466287922262	-17657.4596384178
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.254387132285184	0.0234715973710697	0.0159137437183432	0.0177149979161911	0.0264473046125374	0.182490755304838	0.0101174175054662	0.0096966559447602	0.0151983270787261	0.0113903126198733	0.206763677747	0.00977186079213345	0.017870587926923	0.0102713943279659	0.00996669480714729	0.150207418276655	0.0142537022278647	0.3789721419479	0.00246924477880345	0.27886741115364	0.254314282184682	0.0675334067515332	2494.28025040347	0.354440199194053	0.738648736952361	0.274824935891432	0.000988800495773864	9.88224410732337	312.321624967625	NaN
HPD95.lower	-17794.7652020748	-17702.0200385078	-113.238852054609	0.225247368361043	0.00245128177953132	0.00147087531358765	0.00265178125583569	0.00204246530389742	0.159114188956523	0.00142608062807984	0.000318644805689435	0.00138799335720377	0.00129755126414752	0.178340204860887	0.000641882640642785	0.0024529792004021	6.06345856636707e-05	0.000564939648341856	0.118595763271245	0.00781671633529444	0.318892531981941	1.15619700320757e-05	0.230556000992434	0.189148569219246	0.0316479869495065	579.736871272331	0.243157707209398	0.425201335644276	0.248095341456194	4.67628851947939e-06	8.6914417217625	270.0771107438	-17702.0200385078
HPD95.upper	-17745.0284652326	-17648.6268508951	-91.5950264561247	0.27052297733252	0.0559728316885916	0.0266196799637914	0.0305576572305476	0.0570224044598273	0.200435785456268	0.0222713154065608	0.0208397179053972	0.0260857764830152	0.022775634712306	0.221462408144803	0.0192056836012911	0.0308669507722939	0.0212782938676098	0.0201220908902983	0.164387576743992	0.0192367246004908	0.41401500335588	0.00728163322506683	0.307734853031691	0.295500040626813	0.083516009241421	4535.77462290241	0.411976170490376	0.842242208927717	0.285106942105486	0.00225625103827463	10.4016186136617	327.572181114209	-17648.6268508951
ACT	12134.0811267413	13569.8664028778	11158.5574813727	102477.363358539	157208.126440615	69034.375231329	100511.696280598	162130.659434714	94561.8858168103	151041.465218339	33196.8499341409	62506.1911202321	156350.57608762	95804.8905083273	54356.5089945487	99706.9357854023	40966.0814679297	69297.5852828062	124138.876018297	75615.1279019204	140054.296337845	70476.9585667965	101911.010922745	166909.194554943	38713.1928797427	3433.56945891358	6250.0327136223	6959.37769886286	22183.7692338545	29145.8174925601	13091.4444201284	15718.2127309707	13569.8664028778
