trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-15850.9132096173	-15761.6930135947	-89.2201960225572	0.258792678895041	0.0110463736935729	0.0189536555159909	0.0139228641226329	0.0110465774688656	0.143593154936592	0.0119592767634763	0.0157189999634206	0.0189111147012531	0.0118681735821048	0.166213995918828	0.0166051591614216	0.0138291788264948	0.0156009475850333	0.0167756964691492	0.255162152396123	0.0883227714180366	0.220526278079871	0.0149844878164416	0.0955139262944349	0.0966364031418401	0.484016133249376	2849.03180631682	0.413913458184888	0.713175792426256	0.262783390641661	0.00207727212298501	8.28728614375161	266.100578162862	-15761.6930135947
stderr.of.mean	0.369575301843296	0.252744382310663	0.183312280230719	0.00122076971646143	0.000240911591139313	0.000226448942830911	0.000197555191150344	0.00026539035741752	0.000945065130970123	0.000136795774687285	0.000235684670749771	0.000237631308166261	0.000143530969394531	0.000879660574972844	0.000119233777293107	0.000184459955077972	0.00022664807432519	0.000153014043771081	0.00131723091195088	0.00151584497703177	0.00106217857595884	0.000378178406571524	0.0011456598727436	0.00107789545410305	0.00245923565978584	22.4312274762766	0.00117459124569168	0.00213176980135677	0.000823176142396176	5.21307196369741e-05	0.0182567272267966	0.630246345572818	0.252744382310663
stdev	7.25872718676791	6.60091211914612	3.58400237186102	0.0107313907927919	0.00453938404414419	0.00882303368468363	0.00572282862062428	0.00461958466106062	0.00902153096993803	0.00405889409770837	0.00551118317366443	0.00882652450101067	0.00405680236075803	0.00771706740329558	0.00672831580533613	0.00569278944108217	0.00549458145695994	0.00677286749535276	0.0101513774033397	0.0129391661912506	0.0135273136096018	0.00487981716438034	0.0136514382438835	0.0109198018268349	0.0211617237646524	1125.19617240771	0.0401859052459052	0.0729188586723657	0.0088972091557497	0.000949279180864718	0.321077811200498	10.3304064599785	6.60091211914612
variance	52.6891203719236	43.5720408046901	12.8450730015054	0.000115162748347618	2.06060075002308e-05	7.78459234010619e-05	3.27507674210363e-05	2.13405624407066e-05	8.13880210415511e-05	1.64746212964118e-05	3.03731399736819e-05	7.79075347669417e-05	1.6457645394252e-05	5.95531293070072e-05	4.52702335763359e-05	3.24078516204966e-05	3.0190425387168e-05	4.58717341096059e-05	0.000103050463185037	0.000167422021724803	0.000182988213492519	2.3812615557781e-05	0.000186361766126564	0.000119242071937346	0.000447818552691453	1266066.42640097	0.00161490698043287	0.00531715995008044	7.91603307611563e-05	9.01130963223189e-07	0.103090960845302	106.717297628367	43.5720408046901
median	-15850.5089728408	-15761.252221153	-89.1296096865971	0.258200734772694	0.0107557971081909	0.0191141534692461	0.014069262213478	0.0107322289848671	0.143590338429548	0.0118746444468987	0.0156282422610318	0.0189825640015494	0.0118100640873228	0.166098510808635	0.0165225871538985	0.0139467905713623	0.0154367636571459	0.0166026608678426	0.255478280508689	0.0881459389122649	0.221174925841323	0.014637429599628	0.0950354876387177	0.0966573093541364	0.484563043700562	2633.30242998403	0.412421129244644	0.717991598613592	0.262869067926569	0.00201781666118864	8.2834960156919	266.135137888673	-15761.252221153
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.258571855059011	0.0100095196912054	0.0164566199613399	0.0125661726715126	0.00996991574222165	0.143307460557515	0.0111869095470443	0.014630894363127	0.0164256865915527	0.0110852921746031	0.166035129343903	0.0149677558275464	0.0124579776150258	0.0145105561804656	0.0151467121994528	0.254959817819182	0.0873421241394588	0.220109976740804	0.0141395167273973	0.094533388551478	0.0960124359992258	0.483554328063607	2655.18314517685	0.411972161552084	0.709306319952327	0.262632517215956	0.00182250560266032	8.28106612332813	265.899576478106	NaN
HPD95.lower	-15886.8174375548	-15797.6916945716	-107.398090532844	0.226701089847476	0.000386830362255997	0.000718072320378203	0.000392760378653309	0.000592486588382162	0.118233587543121	0.000141976755260537	0.000455539917297604	0.000505870385311365	0.000141976755260537	0.140884965027974	0.000416403323996804	0.000850679709957898	0.000579897932195823	0.000416403323996804	0.221710247858491	0.0440216596650668	0.18003901875664	0.00106733892213845	0.0578551401510307	0.0607023502941453	0.417729709437608	689.782315078889	0.262023696077763	0.398745560002512	0.226116620900073	1.04323964046521e-05	6.94366764653997	222.415539591622	-15797.6916945716
HPD95.upper	-15839.7294751651	-15751.6347555994	-83.4881372094859	0.275748731889514	0.0189915046203803	0.0326252154545961	0.0231132229148008	0.0192344272260521	0.157399849093359	0.0188602934808902	0.0249385993409191	0.0326026916880164	0.0186788415985236	0.179032871690766	0.0278045999626555	0.0230198067314805	0.0248851380150012	0.0279301782314354	0.270740609387097	0.109841572099791	0.242344491682366	0.0243117931006154	0.118974434745874	0.114292025372351	0.518445838495299	4985.66790626541	0.482530505978797	0.825856205606923	0.277552028373941	0.00376973080888738	8.81816131665436	283.021707414682	-15751.6347555994
ACT	23330.6824020609	13194.6425831292	23544.4772231102	116465.684402758	25349.1877374664	5928.53283977953	10725.0153071241	29703.4521922632	98765.5531135716	10222.8605258768	16459.456500359	6523.34525851515	11265.9039682475	116941.370245926	2826.36586349152	9449.2309701524	15313.60159295	4593.67151438174	151536.198809925	123520.632076534	55489.9670857496	54054.1278000554	63386.5472526861	87693.2723375323	121546.014427954	3576.77891131358	7688.97620669051	7692.07297744013	77040.7424185737	27142.0119427655	29098.3106213746	33498.7315456481	13194.6425831292
