trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17723.4784180088	-17634.7028855769	-88.7755324318873	0.226680562533305	0.0205124105862972	0.0216700167028997	0.00906268552455855	0.0206192155104716	0.210851983063923	0.0153978569869505	0.0269858787374765	0.0217953974026453	0.0154812272852303	0.185742687054681	0.0232917178897039	0.00905138934830963	0.027024381185895	0.0231547504287888	0.142677839758864	0.214968947007839	0.160203905411089	0.276078399063566	0.145143455749216	0.188224002747212	0.0153812900210785	2919.98261252548	0.407235332290398	0.7109554970859	0.219490465451452	0.00266062921785787	8.33768300880357	270.054085182166	-17634.7028855769
stderr.of.mean	0.316068858347942	0.24185124744255	0.159090474757262	0.00127617480856828	0.000211772651445522	0.00022178924064779	9.21055027096838e-05	0.000174169918906488	0.00112793738539432	0.000191063684184513	0.000274255649100749	0.000193605154289815	0.000177840810559375	0.000871465632548371	0.000204599107511754	0.000150741772407159	0.000240853052798232	0.000267114559722031	0.000947747779317207	0.00114389404609948	0.00101755036273516	0.00204830816698574	0.00138389881539316	0.00123021061934641	0.000483385404873933	22.0566273787861	0.00115501769874616	0.00215224520821093	0.000580979319159089	7.37360856883381e-05	0.0170819257365853	0.59146945974823	0.24185124744255
stdev	6.62818204675049	5.84340540894577	3.45935578361913	0.0107889943632934	0.0071198213355187	0.00816199691354021	0.00361062507640983	0.00717612168977802	0.0101419148020666	0.00659537476257311	0.00894277696744397	0.00808317164700631	0.00663544920404163	0.00898445521944887	0.00711884156854375	0.00367900591563329	0.00881113780704163	0.00721177904868233	0.0092965897607218	0.0141137646758867	0.0112860522807944	0.0194224388922431	0.0129979245352197	0.0131221484998619	0.0061160537650388	1134.43608482343	0.038384332484989	0.0694929995024899	0.00741137220848229	0.00137691443124743	0.358257957003639	11.7642503614693	5.84340540894577
variance	43.9327972448655	34.1453867732967	11.9671424376591	0.000116402399371176	5.06918558497072e-05	6.66181936166399e-05	1.30366134423995e-05	5.14967225065025e-05	0.000102858435852377	4.34989682587863e-05	7.99732598894464e-05	6.53376638749667e-05	4.40291861394167e-05	8.0720435590282e-05	5.06779052780265e-05	1.35350845272648e-05	7.76361494546784e-05	5.20097570470134e-05	8.64265811791574e-05	0.000199198353326308	0.000127374976084825	0.000377231132522917	0.000168946042223267	0.000172190781252427	3.74061136568453e-05	1286945.2305495	0.00147335698031818	0.00482927697985307	5.49284380126637e-05	1.89589335097742e-06	0.128348763756421	138.397586567331	34.1453867732967
median	-17723.0769605771	-17634.3540563253	-88.6684310798267	0.226234077277936	0.0203956647532192	0.021594344975743	0.00901486107567486	0.0204760372249864	0.20976045194494	0.0153054331842663	0.0269961861689635	0.0217857502689935	0.0154215517905096	0.185930786051843	0.0233533638857168	0.00900183848746822	0.0269485510682646	0.0232997206548968	0.142899819212926	0.214469149139428	0.159864440834463	0.275778117932831	0.144910938387524	0.187080166536413	0.0147824732306811	2701.67543178416	0.405125199830358	0.713488775902306	0.219511063939552	0.00252978682817863	8.3429954239616	270.484579171451	-17634.3540563253
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.226420725038897	0.0191002667616055	0.0198552420405244	0.00820346881046541	0.0191928762285646	0.210609925742917	0.0136868605462018	0.0252792230079771	0.0200023935142319	0.0137352807133121	0.185524599249685	0.0220736430287396	0.00815634698992019	0.0253781697111523	0.0218925958544832	0.142373853452604	0.214507429711968	0.1598078013594	0.275392820246291	0.144556956852867	0.187767096342682	0.0137754571332352	2729.74158629371	0.405444256323963	0.707465270655877	0.219365246100264	0.00224134236218104	8.32995693166742	269.796050815915	NaN
HPD95.lower	-17755.5696417943	-17665.0940283295	-108.975288282822	0.190870682998275	0.00106666943751448	0.000875948039180695	0.000249382971917379	0.000416227494632292	0.183300810405142	0.000336926587607804	0.00102392094968758	0.000674643084510304	0.00037667717389097	0.154183730101502	0.00154426852290073	0.00027178181824352	0.00140299698222025	0.00107247040445335	0.11963086539314	0.170486255554251	0.12715862949833	0.220682657005352	0.103749217076692	0.149479223898497	1.11407106237749e-05	740.568603321662	0.288008298914196	0.392505254155548	0.192944871437356	1.16098588185598e-05	6.88040732436987	222.577240448709	-17665.0940283295
HPD95.upper	-17713.3728884364	-17625.7360613616	-83.2620126075567	0.242584669765898	0.0321558833126135	0.0353261606689515	0.0150895142903806	0.0323725817919278	0.228267064108266	0.0263257617129241	0.041629242439969	0.0350640262152047	0.0262197521312655	0.199177880514417	0.0347665696956836	0.0152394688654056	0.041484295170423	0.0350604868482958	0.156037741462571	0.239179392190407	0.18035146977264	0.309477737118826	0.167093386770797	0.211527479391933	0.0256590787416399	5000.01293840924	0.474178912584436	0.82029568362512	0.231453721752227	0.00514619776666302	8.91803181858038	288.706358409737	-17625.7360613616
ACT	20465.2506835408	15417.257869586	19034.4531775169	125921.796763569	7962.40138158014	6645.54502779062	5856.64467175863	5301.62760938534	111319.840828138	7553.00633183431	8464.64743872244	5163.12616429268	6464.94314401533	84675.8455599245	7434.15007068765	15109.4540339857	6724.8535763662	12346.7543114979	93536.4163144496	59119.174933999	73159.4144439012	100098.040332099	102024.191583681	79102.7452853286	56219.5010644138	3402.20640122307	8149.14044502419	8632.6452376156	55305.2814379979	25810.0451496773	20460.8880105114	22749.8554999244	15417.257869586
