trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-15765.8778882544	-15690.3779663042	-75.4999219502256	0.165042838691297	0.016321398463453	0.0149913555158942	0.00583129212896695	0.0162986975472994	0.17040488543354	0.0171833114964485	0.0134680260111484	0.0150124855753968	0.0171150531826838	0.213021764966711	0.0272080191143807	0.00585626464667552	0.0135095256150894	0.027239961055865	0.261495120555151	0.0371712317993938	0.546307293850541	0.0659348901317172	0.0119783933145737	0.273339164679874	0.0652690262239003	5251.12891133149	0.409654467484932	0.765396229427336	0.17298825733498	0.00179271201425162	9.15659624709977	311.97866330506	-15690.3779663042
stderr.of.mean	0.300133069163668	0.274085289540681	0.143763390102443	0.000905329977659389	0.000195752873129133	0.000121740543680662	0.000122572395588524	0.000193370135004752	0.000849762977028377	0.000217224654896559	0.000146463164097059	0.000114376421666584	0.000184644629598027	0.00107428968883217	0.00022670730319137	0.000127458542299672	0.00011147943884164	0.000264164892150343	0.00124179278916758	0.000548562294077692	0.00280109192940857	0.00117829796175836	0.000412544045241997	0.00202214268513292	0.000645230274573982	45.3125300728804	0.00150935593084928	0.00259879664509102	0.000590124541196343	7.87462139971536e-05	0.0227126743404353	0.824513506470344	0.274085289540681
stdev	7.23224126233841	6.38490395462577	3.57774787067743	0.00858615971968858	0.00479515752746003	0.00559290508618472	0.00227104474909724	0.00480667818756115	0.00825414098949457	0.00446073052622673	0.00534248457648868	0.00558007294710955	0.00439655785150131	0.00904087745908592	0.0099859392353631	0.00227917222394871	0.00532689383462571	0.00999945515141426	0.0104201063520721	0.00659499868940967	0.0214053396600828	0.0121851618469261	0.00388880065896024	0.0165160789216733	0.00581016759531275	2118.58587667659	0.038384465954756	0.0642901356843644	0.00712320514950737	0.000941924600547848	0.325594918457347	10.8053530112671	6.38490395462577
variance	52.3053136766703	40.7669985097958	12.8002798261369	7.37221387320027e-05	2.29935357131565e-05	3.12805873030709e-05	5.15764425240214e-06	2.31041551987762e-05	6.81308434744545e-05	1.9898116827611e-05	2.85421414500194e-05	3.11372140950639e-05	1.93297209415978e-05	8.17374652302079e-05	9.97189824123643e-05	5.1946260264193e-06	2.83757979253734e-05	9.99891033251451e-05	0.000108578616388494	4.34940077133153e-05	0.000458188565963512	0.000148478169235783	1.51227705651296e-05	0.00027278086294694	3.37580474856224e-05	4488406.1168535	0.00147336722663182	0.00413322154631398	5.07400516019683e-05	8.87221953117223e-07	0.106012050925246	116.755653698099	40.7669985097958
median	-15765.4914985098	-15689.9569846028	-75.4022583853608	0.164181833104206	0.01596040485528	0.0148976479904883	0.00564216426340795	0.0159421652809644	0.170963905532657	0.0168545352936431	0.0134123107539806	0.0148961999400153	0.0168395079031609	0.21225441081521	0.0268135905106606	0.00566537245141808	0.0135054685517955	0.0268766974851226	0.262279390343947	0.0364602193277867	0.546772496867595	0.0658304890741394	0.0116257270565021	0.272482561634909	0.0654302867446473	4826.04085928781	0.407732168787899	0.769973945773784	0.173202713147651	0.00167781514657342	9.15785207494404	312.21246562418	-15689.9569846028
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.164820637767325	0.0155959022938255	0.0137607726308975	0.0053527349978018	0.0155632622091777	0.170201887956436	0.0165965207732954	0.012206758290198	0.0137817317157496	0.0165357480018183	0.212832999719007	0.0251541638247308	0.00537554183060978	0.0122502893347222	0.0251940186706308	0.261284387800786	0.0365983109673554	0.545884907753711	0.0647845174670735	0.0112487746707178	0.272843896474861	0.0650063124044734	4875.81090498969	0.407869231139944	0.762612757181266	0.1728408691857	0.00152003986475604	9.1507950072613	311.790658873814	NaN
HPD95.lower	-15801.207555428	-15723.0682555459	-92.6588095511413	0.142258419538146	0.00330604355403011	0.000849915741477823	0.000169846588504882	0.00231154359805194	0.142715579250101	0.00386144655023095	0.000298087894613278	0.000414596680849449	0.00304026017829237	0.192283574636745	0.00122258545550389	0.000389070435773107	0.000207190508038847	0.00191599159113246	0.223621633919271	0.0199211308302003	0.474346331491736	0.0311913530845122	0.00160929376233939	0.227028824480411	0.0451657522980879	968.471131187376	0.276910612763107	0.470403449964221	0.1407688267599	1.57806720005226e-05	7.78409262086526	256.648976801838	-15723.0682555459
HPD95.upper	-15754.6540434405	-15680.613178196	-69.8071910763343	0.180139910131175	0.0246664830092025	0.0243373412155151	0.00978111665395354	0.0247393278870238	0.181388630619292	0.0250935447191164	0.0224135745800666	0.0243175864890651	0.0248653993681905	0.228425284112018	0.0439343181875542	0.00988915010598786	0.0222985410676267	0.0440854178455712	0.276530073968543	0.0491140643506973	0.579627846237401	0.0867692499945798	0.018518857502116	0.30340982674538	0.0750195794506068	9319.82475403299	0.476844314716302	0.864313190809302	0.184526393436742	0.00351947700284704	9.68979756661686	329.311578988553	-15680.613178196
ACT	15499.7394291881	16584.6085832751	14531.8081719544	100059.513220903	14998.6800770656	4264.20509538854	26216.6064212586	14565.6951777265	95388.1343886133	21342.6707603123	6764.14298661292	3781.2532657955	15874.1429347964	127076.182130726	4638.69366328665	28146.6113796743	3941.70369553557	6281.16255911803	127819.311398177	62268.0101560414	154117.865896038	84156.9830967528	101286.553055594	134912.504305495	110992.763019679	4117.05802707625	13916.0133066414	14706.1306378629	61770.1927325439	62902.7446480531	43794.9284082113	52403.4811730274	16584.6085832751
ESS	580.661374413275	542.677866336638	619.337930524687	89.947469363861	600.059468816992	2110.61611687792	343.297673824861	617.897044403532	94.3524061738476	421.695114968278	1330.56028203607	2380.1896798115	566.966042637276	70.8244444324069	1940.22297079716	319.757852147677	2283.30201739761	1432.87168820922	70.4126778774711	144.53810194747	58.3975124991096	106.944185364307	88.8577972937832	66.7106436599845	81.0872687114227	2186.05128730514	646.744135815442	611.996467434341	145.702961280518	143.079607262869	205.505530597295	171.746223696155	542.677866336638
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001
