trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-16059.5344600339	-15974.6943575111	-84.8401025227897	0.204671344017115	0.0180142458124949	0.0212934583853066	0.0257776514222622	0.0212514314191965	0.223798234288091	0.0144756258691433	0.0143566240286614	0.0204900062365927	0.0158936034659842	0.167880473899827	0.0167933743249584	0.0274468057646047	0.0152776045204457	0.0180640321337402	0.174515484411575	0.0319593910401244	0.611548653519077	0.0909279921423279	0.0651358196110458	0.0358183017514677	0.164609841935957	4031.73354624172	0.374919791426083	0.750591457255041	0.0952739472151037	0.00129030365986684	9.73747870265756	321.534366864629	-15974.6943575111
stderr.of.mean	0.314185256320903	0.291964994825504	0.128012813327869	0.00134493311834145	0.000925927483780617	0.000252430917139534	0.000565325106513468	0.00102832571872934	0.00148646564321416	0.000529381539546689	0.00031804667136053	0.000258327336246236	0.000559974625507405	0.0009988150921806	0.000413122082462388	0.00049911020655125	0.000376450937169281	0.0003453648401133	0.00105725639187152	0.000472210799169886	0.00280584740726467	0.000801071843236786	0.000845575030967862	0.000568350849695247	0.00134582841644027	34.7574579149083	0.00123866841612669	0.00227067096314533	0.000509637164154452	4.18187294027739e-05	0.0318301885693975	1.09877292663534	0.291964994825504
stdev	7.0860322519054	6.44904029668692	3.55588501822547	0.00936885951901612	0.0122986568589519	0.00696877876555705	0.00939660993223418	0.0126292257085635	0.0117472694213943	0.00659632765644618	0.0054789199840285	0.00697717448772499	0.00669644421436418	0.00721092155963579	0.0072016168336917	0.0093393372022878	0.00577661220548606	0.00702006471946554	0.0105765542098843	0.00488119775981724	0.0193155647484587	0.00787470548064372	0.00826963907278697	0.00628521500754531	0.0119521736164666	1603.09324940791	0.0343393434889884	0.0648273776250347	0.00603607868411998	0.000783580537969112	0.354788123793066	11.1745669184462	6.44904029668692
variance	50.2118530750435	41.5901207482917	12.6443182628404	8.7775528687059e-05	0.000151256960534244	4.85638774832789e-05	8.82962782185621e-05	0.000159497341997841	0.000137998338858825	4.35115385511968e-05	3.00185641913868e-05	4.86809638321605e-05	4.48423651160915e-05	5.19973897392202e-05	5.18632850193116e-05	8.72232193780369e-05	3.33692485725705e-05	4.92813086654847e-05	0.000111863498954621	2.38260915704449e-05	0.000373091041551899	6.20109864068803e-05	6.8386930394165e-05	3.95039276910727e-05	0.000142854454158161	2569907.96629721	0.00117919051125473	0.00420258888973885	3.64342458808875e-05	6.13998459483963e-07	0.125874612784604	124.870945814832	41.5901207482917
median	-16059.1592758666	-15974.3596808344	-84.7620699019053	0.204531500574444	0.0128882221216794	0.0212527306689173	0.025613306694987	0.0244965764949083	0.224033761663697	0.012385033786885	0.0140535115212252	0.0203153157601369	0.0163850176472484	0.167916178550444	0.0165899792866287	0.0285403218383621	0.0151594478041351	0.0188532846692983	0.173733391846664	0.0317125940957114	0.613533229599576	0.0907736290035295	0.0654329055864685	0.0360049426219746	0.164175834319977	3741.83192593216	0.373148943131032	0.754387904072813	0.0953225539287269	0.00116563116393857	9.73740039269289	321.529642761972	-15974.3596808344
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.204456818742312	0.0133563633923302	0.0199825477960244	0.0238611569805432	0.0163185788980902	0.223489408447884	0.0129785401885594	0.0131973968219993	0.0191363347264006	0.0143280989338576	0.167725486894871	0.0149833692448785	0.0255634055083226	0.0140538931255121	0.0163659061521369	0.174196093685613	0.0315827567475666	0.611241295770683	0.0905889833087374	0.0646047519342219	0.0352472040049686	0.164176102152016	3756.37309000346	0.373358162600874	0.747703462805089	0.0950816250705269	0.0010323873448219	9.73100513405856	321.339832242227	NaN
HPD95.lower	-16095.0452636231	-16004.2848236744	-101.021818614041	0.179305887361988	0.000308180639048111	0.000672332417189073	0.00382221438215107	0.000268716572637731	0.183108649028527	0.00226174328449537	0.000739603764004546	0.000672332417189073	0.00226593383984728	0.147491103276722	0.00111036705534404	0.00116426848797563	0.00116414272530437	0.00117229997828275	0.145891650336374	0.0196351511392356	0.556753012455082	0.0712997272223547	0.0387746985306907	0.0199006939789398	0.135262489429668	805.795537860462	0.250526388771594	0.442821078745042	0.0726522603289226	4.02465676668339e-06	8.3225382442482	276.962767014358	-16004.2848236744
HPD95.upper	-16048.5620185728	-15964.6584760079	-79.1441687444798	0.220485180422928	0.0374468338506357	0.0326403981571415	0.0405179853542054	0.0388987908110162	0.24241373530891	0.0256310705014055	0.0237995672004014	0.0321819131699152	0.0260337178159808	0.180595677803368	0.0278554091395283	0.0411637333896142	0.0250183295868014	0.0282431540796177	0.191485702385411	0.0402151721557491	0.641628171927295	0.103771474461997	0.0787192274992157	0.0454400955819941	0.18670915530241	7014.69067857885	0.434862506540115	0.849475506395116	0.105154275739149	0.00277715884478351	10.3195266082049	339.872362677037	-15964.6584760079
ACT	17693.2601186305	18446.4966663485	11664.173607546	185468.616102967	51013.0265660286	11809.0305181627	32575.9176056686	59669.2329402939	144104.785159723	57966.309934923	30327.3387945863	12337.4121322913	62934.7765947406	172675.673514219	29616.880118584	25704.1530943586	38221.9506660278	21782.9413222884	89932.102930355	84228.9782817589	189913.477290183	93135.8331188748	94096.5497220405	73592.7884821905	114111.157629168	4230.78494156465	11710.317266368	11041.6509483983	64158.603944762	25634.0303704456	72440.7244354216	87015.5777752511	18446.4966663485
