trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-20819.8653628488	-20723.2565814329	-96.6087814159232	0.201229354410064	0.0229135208753297	0.0124173619599119	0.0134842420135098	0.0225802693435007	0.166655289907141	0.0200911335517648	0.0279501613133673	0.0122453322639743	0.0199752408785453	0.225169600596269	0.0297860005498575	0.0135342366255474	0.028297999056532	0.0295260437572392	0.154144212897446	0.312252827100366	0.166711692646988	0.0962439334754251	0.0123875213457376	0.220084316605584	0.1923197088259	3011.85495687837	0.379632219495402	0.758351744654023	0.476557168505095	0.00325520991304779	9.52130332669987	307.268540524645	-20723.2565814329
stderr.of.mean	0.244616411331272	0.235064459511036	0.147323520615316	0.000809765314105579	0.000354594574027298	0.000173114023563	0.000220558388094665	0.000232832299354863	0.000965459033884926	0.00016957544103656	0.000301042063121071	0.000160493128324018	0.000140572551165604	0.00140807356922459	0.000220065749235988	0.000300414373304926	0.000260976125803584	0.000222630640983417	0.000928063491680843	0.00204040697733438	0.00142878633542821	0.0010197603699575	0.000441545270429351	0.00142951694558816	0.00137796487241906	23.4511653307847	0.00115156274018853	0.00216001677573815	0.000474668247030719	0.000100124052458941	0.0206898950825363	0.789855405706465	0.235064459511036
stdev	7.19234911253829	6.68496699703171	3.68513778259786	0.00859435552219699	0.0101256961505245	0.00535143973887221	0.0065584376522236	0.0100464004047933	0.00976561524369289	0.00556385288213337	0.0103605835995977	0.00533146027765673	0.00550114887940082	0.0113065863324346	0.00982779652728122	0.00674160931807089	0.0103536198423297	0.00982866016503328	0.0091493589959695	0.0211401466986992	0.0165270843785089	0.013664166597444	0.00611840443277565	0.0157134167679881	0.0141291425540034	1150.31799012509	0.0366666977185758	0.065641748519417	0.00706215274114542	0.00158836590735499	0.412017127217379	13.730464386493	6.68496699703171
variance	51.7298857566304	44.6887837514032	13.5802404767303	7.38629468419178e-05	0.000102529722532746	2.86379072787806e-05	4.30131044381042e-05	0.000100930161093432	9.53672410878469e-05	3.09564588940238e-05	0.000107341692524253	2.84244686922316e-05	3.02626389933329e-05	0.000127838894492796	9.65855845816408e-05	4.54492961975002e-05	0.000107197443839484	9.66025606397119e-05	8.3710770037128e-05	0.000446905802442523	0.000273144518054352	0.000186709448802706	3.74348728030087e-05	0.000246911466524491	0.000199632669311349	1323231.47840542	0.00134444672158541	0.00430883914868639	4.98740013392678e-05	2.52290625564764e-06	0.169758113120462	188.525652268752	44.6887837514032
median	-20819.5034492154	-20722.9458069627	-96.5117927392087	0.201295822366558	0.0226092118795602	0.0123047693165628	0.0131625789542309	0.0225137815982403	0.166437095822632	0.0198455812670868	0.0275664221537823	0.0121319656315927	0.0197761413343953	0.224004545312562	0.0296796730058168	0.0129387459583559	0.0279733429762925	0.0294793116535093	0.154432259442496	0.312157798655433	0.166468568258783	0.0960185713341906	0.0122492711358541	0.220356518084119	0.191518236650992	2797.25286853997	0.377440857715726	0.762552713025212	0.476603050298445	0.00314746301065911	9.52132877398033	307.433351791838	-20722.9458069627
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.201045174003616	0.0202746568428992	0.0110423379607797	0.0116293411532556	0.0198923052209548	0.166368680645166	0.0192650602392199	0.0257972999882539	0.0108599786856237	0.0191621114452296	0.224887511208551	0.0279419330771848	0.0116275302788768	0.0261694255131777	0.027651263437422	0.153871120172023	0.311535470444495	0.165894981079609	0.0952646065812685	0.0103848618396529	0.219519029357077	0.191801988680982	2818.63121061934	0.377880080364317	0.75542300811331	0.476504771858049	0.00278254120798917	9.51236852256183	306.960535022159	NaN
HPD95.lower	-20853.9654587147	-20754.1261870318	-114.400937479455	0.175416803733615	0.000319445537246527	0.000194286006294384	0.000398671847267662	0.000923200667266824	0.141679535967146	0.00232822069608285	0.000714551878880906	0.000194286006294384	0.00174156097340034	0.199085464921152	0.00106625423524096	0.000230300689602725	0.000714551878880906	0.000811702417372821	0.121035100690469	0.25531504074264	0.120936360920297	0.0539106953733686	0.000166210158908511	0.160692187848143	0.147926435058438	728.4764793335	0.246160429610985	0.442819681179959	0.445583927812286	1.44881098113449e-05	7.98694035407073	255.580157351597	-20754.1261870318
HPD95.upper	-20808.7067371759	-20712.8565878163	-90.7151594450254	0.214999090322185	0.0395340941045823	0.0213298069590159	0.0244147659102751	0.0389052446396096	0.18226862136669	0.0295436989707717	0.0450879270365403	0.0211377597471224	0.0292482620029512	0.245180359590649	0.0462371638163459	0.0250685746484798	0.0454284891260278	0.0458521001144489	0.168637631751227	0.349285953854223	0.19296419123679	0.119265343470896	0.0228528010533667	0.245843677097224	0.217912330776326	5155.57823054099	0.443028753863897	0.858597440736823	0.487954625017047	0.0060076540311484	10.1960708741194	329.608790774722	-20712.8565878163
ACT	10410.5139667315	11128.0204856756	14383.9851620462	79897.6892603322	11037.1488313087	9418.15279058773	10178.619485748	4834.01503831909	87965.2196945383	8360.20917892217	7598.50990451573	8155.73373189573	5876.74390485515	139582.250423343	4512.6859014757	17871.3253900314	5718.20392468706	4617.6790525337	92601.1861666361	83841.7077804365	67264.2953238148	50127.0876652691	46872.338569536	74486.8941735373	85602.6459167649	3740.55067349192	8877.16151798655	9745.32833300346	40658.2477433195	35761.7064502887	22694.9142838772	29782.9180753404	11128.0204856756
ESS	864.520236826088	808.778166034582	625.702814526518	112.645310312727	815.437042442493	955.612018632197	884.21617613291	1861.82705859549	102.314301393813	1076.54004910441	1184.45591479078	1103.53038682493	1531.47731902431	64.4788285953502	1994.39983116416	503.605625412664	1573.93827127152	1949.05273788175	97.1920595466704	107.346334399215	133.802040988803	179.545639277899	192.013035292621	120.827967119046	105.138105295848	2406.08958028047	1013.84885041963	923.529684425339	221.359760922771	251.668639261126	396.569023677424	302.189999557226	808.778166034582
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
