trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-16594.6283524814	-16506.6058235448	-88.0225289366612	0.18667005945614	0.0117395071268576	0.0165075298090489	0.0111118150568247	0.0118818020806667	0.199766972713808	0.0203207649609715	0.0160092126025825	0.0165041826236957	0.0202940822159355	0.192594770204077	0.0154362275601417	0.0111464773074851	0.0160945516571309	0.0155736801626049	0.23834836446203	0.0312768232219364	0.20946443644267	0.0358322286876702	0.0915041189920232	0.31266479535006	0.31925759730564	2750.12693724772	0.388510338207477	0.712073069990574	0.348871856678441	0.00164078958351423	8.78364743150882	280.864475899065	-16506.6058235448
stderr.of.mean	0.274832734027806	0.224554809452741	0.127644429334576	0.00132269111045913	0.000276252733923404	0.000265437704286014	0.000173752191054384	0.000253640362305799	0.00113883395509464	0.00023538106622506	0.000195003313505497	0.000201784430627184	0.00022243664711011	0.001420588885717	0.000122557946876705	0.000160575087149706	0.000191358619864327	0.000123945707791409	0.000861044689667913	0.000862928762647185	0.00180444632143435	0.00055094333685286	0.00107777149165648	0.00213023844817598	0.0020665242519934	25.1591462398732	0.00130366397274658	0.00251218677925954	0.000807427264125808	4.61915235807535e-05	0.0151455692101512	0.54006651751504	0.224554809452741
stdev	6.75200529114546	6.1230826816646	3.67204006358238	0.0110692584749574	0.0051658616273654	0.00807306077293366	0.00485280991522799	0.00507018048744028	0.00970385950085394	0.00644077618369942	0.00465258610454327	0.00798475438252411	0.00646385837386222	0.010758852883449	0.00645934568420599	0.00488009211825024	0.00466235296817546	0.00644763623731974	0.00874182123464721	0.00928128448577583	0.0168873843046854	0.00858701606611073	0.0100417490813327	0.0192358567505672	0.0186920113381048	1076.53877007557	0.0370325754169477	0.0712703661202164	0.00879572565559558	0.000947310290377594	0.341987934762627	10.4748841767412	6.1230826816646
variance	45.5895754516563	37.4921415265009	13.4838782285541	0.000122528483185417	2.66861263530863e-05	6.51743102434802e-05	2.3549764073335e-05	2.57067301752202e-05	9.41648892123133e-05	4.14835978485097e-05	2.16465574601891e-05	6.37563025492379e-05	4.17814650773487e-05	0.000115752915367698	4.17231466680706e-05	2.38152990826082e-05	2.17375351998545e-05	4.15720130487986e-05	7.64194384985288e-05	8.61422417059032e-05	0.000285183748654133	7.37368449196438e-05	0.000100836724612446	0.000370018184928341	0.00034939128786384	1158935.72347583	0.00137141164201192	0.0050794650869097	7.73647898085023e-05	8.97396786255282e-07	0.116955747523207	109.723198516144	37.4921415265009
median	-16594.2949442044	-16506.279200568	-87.9002322149028	0.185873246997572	0.0116852246105988	0.0163913250649309	0.0111818244988462	0.0117905137547754	0.199124798390177	0.0202610707190646	0.0158780470446487	0.0164437119388492	0.0203142979642697	0.191959370038056	0.0154229904743383	0.0111713743596624	0.015989812431386	0.0155187906260935	0.238040329591278	0.0313724167115636	0.210759670407573	0.035853082136746	0.0908011297372107	0.310850806915771	0.317709130945578	2549.01843637499	0.38678182371118	0.715810397957688	0.349123333353847	0.00149485949244241	8.78389028283892	281.119954745051	-16506.279200568
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.186344860556586	0.0104042265746794	0.0140823703457562	0.00981695704664194	0.010602305779941	0.199531509369268	0.0191471823318732	0.0152657031938665	0.0141403352491831	0.019110188177694	0.192292319982596	0.0137867350717196	0.00987759717624214	0.0153516734171196	0.0139402293874092	0.238187536559814	0.0297456970520501	0.20877393631645	0.0347652474120993	0.0909529891522694	0.312075134793851	0.318712472129516	2566.69356387571	0.386757154882734	0.7083630679171	0.348760733010805	0.00134360223303657	8.77698096536626	280.668077645451	NaN
HPD95.lower	-16626.5225635774	-16535.4574815225	-105.650763605721	0.155099988066198	0.000542474143909889	0.000515585699491769	0.000286324961366144	0.000490778165341262	0.176783841079314	0.00122561588187016	0.000865253333098649	0.000272193389246944	0.000817801429562212	0.164198064580279	0.000330658654998948	0.000479167772221685	0.00133240175339882	0.000462759668348092	0.208241694332744	0.00277026815015883	0.165039173331163	0.0128340457100309	0.0647396626139739	0.259273428558202	0.259791143901342	712.702512644482	0.253375903029573	0.379147902106459	0.31252048427288	8.36580234012369e-06	7.40453555613735	234.508496519064	-16535.4574815225
HPD95.upper	-16584.0874719513	-16497.0908489365	-82.1740642630922	0.207075038711043	0.0204830184023011	0.0291229295928092	0.0189594425935602	0.020398993584184	0.215568171112967	0.0310061814795626	0.0238829672672812	0.0289750195803646	0.0310379626254324	0.207950449404877	0.0260929459040224	0.0190368199959664	0.0239310252818192	0.0261477193911374	0.253096308229234	0.0480229342358013	0.237233153084117	0.0498142037595695	0.10791640325917	0.344998542997735	0.351837359013177	4785.77461195429	0.452117818956333	0.821576212693368	0.363115346840066	0.00338683782846677	9.3483019837779	297.474007592654	-16497.0908489365
ACT	14911.2440381405	12104.5035973313	10875.0539390601	128505.67926657	25737.7240828797	9729.51721717397	11537.6279009053	22523.3196325449	123957.932640153	12020.1294688708	15810.2105191679	5747.70796445706	10657.8971541314	156908.834477875	3240.02535433077	9744.12400552383	15161.0147837248	3325.8636318586	87315.2400583588	77799.3968010188	102755.640449777	37048.6023160185	103675.744456558	110376.31195789	110004.753086246	4915.58214970274	11153.3673144326	11182.2289839819	75841.3368081558	21398.4626958185	17651.9277056547	23924.2623733494	12104.5035973313
