trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17259.2749559982	-17162.4357317323	-96.8392242658957	0.214725263916341	0.0117265308229257	0.014245440389441	0.0101758954696865	0.0243421536336912	0.213544405569572	0.0229281192250339	0.0166997151022731	0.0238245910528518	0.0243480855651775	0.162809041031208	0.0120375561740509	0.0267671983370103	0.020451388221543	0.0112847780374812	0.190089837451714	0.0369113889115823	0.040482727572442	0.177554978976636	0.0300137464546972	0.546591757331368	0.168445400753274	3668.03170462257	0.32774489042201	0.773239516988523	0.0993587303873459	0.00185417080512959	11.2727160984526	370.786277130853	-17162.4357317323
stderr.of.mean	0.269606162088579	0.263932491681631	0.118003905567857	0.00129628550457845	0.0016253559798502	0.00115244933525381	0.00207379222682105	0.00164206742452011	0.000965545149074074	0.00109292036629792	0.000417777446672703	0.0011454094108843	0.00106007086645947	0.00103569561267336	0.000645333042298977	0.00213285382736524	0.000455001185882197	0.000666512185353702	0.000819285857819238	0.000536143786813837	0.000722548661640087	0.00121460413992172	0.000410685772175643	0.00203808921953507	0.00133206915547991	29.2430471163658	0.000930820487583963	0.00198762850874804	0.000477973187055926	6.7317699889459e-05	0.0262974667416869	0.921892727902679	0.263932491681631
stdev	6.60607250384777	6.17482577947298	3.39626881689118	0.00993932436824358	0.00875479116501375	0.00715276819414708	0.0107930726682874	0.00888663834993926	0.00821359773512188	0.0116654079802592	0.00512132263830231	0.00723089600737517	0.0113877629464702	0.0088219016739571	0.00667115942159718	0.0111592582308069	0.00524148965413158	0.00693437741809012	0.00680240706025308	0.00583633231125585	0.00619782396538346	0.0112855142316844	0.0044978074177922	0.0174293058488542	0.0131775484278365	1397.72693787093	0.0297356251620718	0.0616353804823768	0.00639352063185758	0.00106609427615311	0.375071152377969	12.112999499358	6.17482577947298
variance	43.6401939260936	38.1284734068441	11.5346418765874	9.87901688971607e-05	7.66463683430028e-05	5.1162092839202e-05	0.000116490417622932	7.89723411626111e-05	6.74631877543992e-05	0.000136081743345894	2.62279455655878e-05	5.22858570694742e-05	0.000129681144924999	7.78259491449671e-05	4.45043680283649e-05	0.000124529044261832	2.74732137943684e-05	4.80855901765183e-05	4.62727418133809e-05	3.4062774847409e-05	3.84130219058816e-05	0.00012736283147355	2.02302715675465e-05	0.000303780702372905	0.000173647782567977	1953640.59285003	0.000884207403779238	0.00379892012720736	4.08771060699885e-05	1.13655700564642e-06	0.140678369346138	146.724756871447	38.1284734068441
median	-17258.9077728098	-17162.0592313498	-96.7357592711003	0.216037044845614	0.008364438285161	0.0124081949558786	0.00546734787461637	0.0271420069414136	0.214003675255105	0.0222945558783562	0.0165053927089897	0.0249236054934657	0.0262503091263963	0.162347143712319	0.0134320958327893	0.0308767718235644	0.0205497606857176	0.0109729147391328	0.189324940202375	0.0370994367219283	0.0400455003466076	0.177404114879891	0.0297358575195635	0.545530491297641	0.168218241771706	3403.85507717661	0.326159088127272	0.777236911048503	0.0993232744262384	0.00168260259381744	11.279014984697	371.113095756582	-17162.0592313498
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.214494316068303	0.00924011121848321	0.0125900259112509	0.00644481895131293	0.0214959639884329	0.213385384395958	0.0194616682417233	0.0158524290750226	0.0223733824416515	0.0211223560087833	0.162568458777362	0.0096996885443909	0.0216300278155189	0.0196994802259644	0.00865660614957754	0.189968940518015	0.0364256563703375	0.0400054613709987	0.177195341402354	0.0296783877648822	0.546314614454108	0.167930002294031	3433.37017378101	0.326404535483203	0.770705937305036	0.0991525113842263	0.00152156310808229	11.266452377205	370.587442867047	NaN
HPD95.lower	-17295.313576035	-17198.5753167973	-113.924810925876	0.189867064219273	0.000409701008715999	0.000857045204048702	0.000207408304524585	0.00096578282504782	0.190752453133348	0.000787900614553659	0.0012381270243708	0.00135062746404863	0.000913792663095436	0.13180776870349	0.000377964713788634	0.000329995766102764	0.00114144604539283	0.000358258005435187	0.171838222550942	0.0170165977003781	0.0225070179924871	0.144091839882121	0.0184416618781177	0.488035444533089	0.134637988786341	751.825783645031	0.212448359347194	0.489298843475328	0.0749927552909253	1.0722435506454e-05	9.6213049786965	309.347564077005	-17198.5753167973
HPD95.upper	-17249.0840568837	-17152.9441284785	-91.424745495446	0.230829063193782	0.0304203362533878	0.0290658097314678	0.033556901661528	0.033682689087087	0.224902548474172	0.0399010928509557	0.0254736194215518	0.0341719887864502	0.0403585287124632	0.176453394087036	0.0209851630968741	0.0372279191326337	0.0288256085684392	0.0209208462600611	0.201780767036549	0.0464116357924548	0.0520784919302348	0.196381820712594	0.0376166725349045	0.574505406269878	0.191157417720305	6298.51103986649	0.379417023570684	0.867097198077636	0.110080751260166	0.00386332818818709	11.8801294073406	390.139885152588	-17152.9441284785
ACT	14990.477465621	16442.9148453012	10865.0356802421	153084.108989608	310204.371872873	233634.993569063	332263.619491159	307290.735968761	124371.486026041	78998.652412666	59891.9175889381	225829.031543538	77989.3806601249	124045.883460067	84218.5337064915	328771.40652442	67820.0492342747	83146.4566381372	130553.401720205	75949.5212155072	122320.215443436	104248.380749552	75034.3477076828	123063.343735902	91965.8971550968	3939.51797944163	8819.01801168205	9359.50285978764	50300.1681216209	35884.741599418	44242.8416069328	52131.4601434026	16442.9148453012
