trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-19955.2405754354	-19850.7553947358	-104.485180699586	0.197949017086353	0.0294103412049379	0.0144351987355788	0.0213965358664206	0.0281235976657777	0.229361065873928	0.0177205728582232	0.017626762740437	0.0134385331885812	0.0177000864699948	0.171856665103236	0.0133510474756915	0.02122940596332	0.0172371672157959	0.0129397838917874	0.176224218659936	0.00352154336435073	0.125328938639524	0.215527953505929	0.613099855833304	0.0238614258150043	0.0186602828418887	4439.60933384425	0.303753937209154	0.853309343956537	0.233784815598095	0.00220695254993113	13.7915795259404	456.306704019717	-19850.7553947358
stderr.of.mean	0.287618876594923	0.269252368132445	0.137653773772619	0.00108855404100733	0.000464838912891272	0.000333248530841342	0.000176624912525628	0.000572656710564379	0.00139805564413694	9.67202666711203e-05	0.000239154778361519	0.000338853310381373	0.000136411092055089	0.000990713452565969	0.00017469487818578	0.00020608242027367	0.000192976655357123	0.000181933691389575	0.00108349889670359	0.000213687553066807	0.00116987453789144	0.00181833247173374	0.00260474039330501	0.000395095136509716	0.000529599107776828	33.894253804765	0.0010646411283099	0.00183877836613507	0.000413552720714204	9.01014004872515e-05	0.0295126927945894	1.02239950176442	0.269252368132445
stdev	6.95571091320459	6.43895825389412	3.28776886916944	0.00881994995853399	0.0101786382533546	0.00643024244097433	0.00708703715455242	0.010428447525009	0.00992592051845634	0.00588626410030295	0.00503486015936771	0.00648489562326822	0.00591449987505439	0.00756486987972329	0.00437212288531189	0.00710927411926228	0.00491628792582967	0.00442397353827283	0.00929642859980447	0.00196279068168548	0.0105717278002444	0.0136830081517921	0.0186017530990701	0.00406340142512142	0.00548090898107766	1684.80528118305	0.0290474483881731	0.0494732464542879	0.00647910037229668	0.000965790362797356	0.415053670327321	13.0155940184645	6.43895825389412
variance	48.3819143080734	41.4601833953912	10.8094241370797	7.77915172710438e-05	0.000103604676692654	4.13480178497075e-05	5.02260956300065e-05	0.000108752517781866	9.85238981387125e-05	3.46481050585153e-05	2.53498168243882e-05	4.20538712446833e-05	3.49813087720184e-05	5.72272562971446e-05	1.9115458524268e-05	5.05417785028125e-05	2.41698869696586e-05	1.95715418673382e-05	8.64235847112626e-05	3.85254726011136e-06	0.000111761428682461	0.000187224712082009	0.000346025218358764	1.65112311416788e-05	3.00403632588577e-05	2838568.83550231	0.000843754257863582	0.00244760211472671	4.1978741634295e-05	9.32751024872248e-07	0.17226954925218	169.405687653488	41.4601833953912
median	-19954.9092862618	-19850.4204089968	-104.372574698604	0.196718417935875	0.0306456252451783	0.0155078785218992	0.0212379113351997	0.0281355926699582	0.229243268227175	0.0178069812606796	0.017507365386131	0.013225897101508	0.0176197634902945	0.172066198641261	0.0134299509209431	0.021066945697095	0.0171226116537068	0.0129473417619917	0.175775002341257	0.00346448792332992	0.124507871420111	0.214697544397991	0.61214414504221	0.0237190026646639	0.0184519914522028	4125.12962850528	0.302184007249293	0.8586915576886	0.233679537442068	0.00211711146209042	13.7891101921906	456.40108922836	-19850.4204089968
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.197755914801762	0.0273720016559696	0.0126558439290192	0.0200517631753996	0.0259482555495977	0.229145992126583	0.016576696245098	0.0168484601048523	0.0115902502682486	0.0165588745772705	0.171688989137869	0.0125314574419244	0.0198687619229612	0.0164747939297252	0.0120639231459165	0.175981327107849	0.00261279672494957	0.124883763835158	0.21509674959112	0.612817957121136	0.0235037241451989	0.0177577403189974	4157.5108175326	0.302379821250302	0.851834167799525	0.233695062053001	0.00196661214230836	13.7853350984095	456.120846416143	NaN
HPD95.lower	-19988.5993987251	-19884.2016681639	-121.316562973523	0.17365856221596	0.0039965372164096	0.000330617812393713	0.00116739043399979	0.00254826841528556	0.203049133574309	0.000719427552170422	0.00171400310955945	0.000414613574789585	0.000374095481892725	0.148162760580891	0.00143002653849625	0.000511378452891835	0.00213353262328223	0.00137108756445764	0.152623491810498	8.06881647768404e-06	0.0928896618046377	0.181172910959343	0.559978201635748	0.0111451129214989	0.00486051328905123	1050.01519109074	0.202034947466859	0.578780577583982	0.209872858755651	4.00527157444068e-05	12.0712739866282	405.044109609119	-19884.2016681639
HPD95.upper	-19944.3671207958	-19840.7589675023	-99.2883117126559	0.211894927814661	0.0442112488729173	0.0236224015377826	0.0331199696499861	0.0442469320546579	0.245156582186309	0.0273308604286252	0.026083941517204	0.0230254903960296	0.0275523742117928	0.183361383044249	0.0204199355949693	0.0331043721366069	0.0255091594143338	0.0201038142454987	0.192321068734955	0.00740610196124107	0.145216181761549	0.23908758389329	0.643932519164951	0.0308948977557269	0.0273686812087174	7630.3524594405	0.35303992451655	0.924910615990545	0.244653169971999	0.00392509677338663	14.4785908154016	477.514319286384	-19840.7589675023
ACT	15388.427145128	15737.3047147772	15776.7010268882	137091.414006827	18770.1655589381	24172.6520792554	5590.0669555483	27138.8785586121	178545.881629552	2429.95366447342	20306.0667310048	24573.1026156315	4787.46736983848	154360.332406969	14368.7217231274	7562.64790809098	13866.8379374201	15221.0190973305	122255.154844784	106672.625985774	110212.065587818	158937.335062606	176467.059050546	85087.6285247373	84029.5076513817	3642.46370855768	12090.1867960596	12432.5570447296	36666.9560633891	78332.115827869	45504.2191551059	55533.5939425762	15737.3047147772
