trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-18849.7049405115	-18753.5230813854	-96.1818591261377	0.266993502764333	0.0151480169758868	0.0227472193010122	0.0152300710459371	0.0153941034844953	0.146792726817619	0.0316962314223791	0.0149784486875967	0.0227558965895732	0.0320953884217254	0.192358675496712	0.0269998859225807	0.0152408180853353	0.0150769920069989	0.0265940879328851	0.13989793504493	0.13018580121579	0.454941953506804	0.00409217113360336	0.190906542316777	0.038634934935516	0.18123859689151	3888.59570061684	0.344024805329646	0.768219855768781	0.128034378342651	0.00105306489972023	10.6611351832315	355.468786966096	-18753.5230813854
stderr.of.mean	0.254288904435758	0.24732245334836	0.170787680461162	0.00124588242368203	0.000163649718319455	0.000161231825539261	0.000151165023342421	0.000199665585776154	0.000967649260732827	0.000461108017021835	0.000149096056044648	0.000154745766181162	0.000472774091757895	0.000868539478655364	0.000315835207805585	0.000202444086706405	0.00026398256701885	0.000348981683066522	0.00102130558270476	0.000815562419003813	0.00178683564748203	0.000294974377696737	0.00116847487357844	0.000562290361151232	0.000952968413533305	28.7459290363002	0.000993195583790925	0.00196740099405406	0.000496724759508971	2.81231577281775e-05	0.0153919406300756	0.545011997060936	0.24732245334836
stdev	6.3270975834171	5.83623903242049	3.38657909562383	0.0100931247279152	0.00522770697377318	0.0078563122986488	0.00476629644839415	0.00532054898475626	0.00838982053611313	0.015973652189704	0.0048756785094718	0.00784554607176461	0.0160396912524888	0.00804325894224334	0.0128753429407818	0.00478342045914992	0.00510395522411124	0.0129688658305948	0.00867662490200915	0.0106983925970766	0.0158234769875882	0.0030684271593431	0.0116325723035993	0.0072473773884861	0.0112466984029865	1513.17837144215	0.0314024376412661	0.0635302426944293	0.00603271875859899	0.000556385028858263	0.302815109897758	9.43813562070405	5.83623903242049
variance	40.0321638300825	34.0616860435484	11.4689179709163	0.000101871166773253	2.73289202036368e-05	6.17216429339004e-05	2.27175818339747e-05	2.83082414991908e-05	7.03890886281856e-05	0.000255157564277637	2.37722409277251e-05	6.1552593164181e-05	0.000257271695475166	6.46940144119774e-05	0.000165774455842739	2.2881111289014e-05	2.60503589297324e-05	0.00016819148093197	7.52838196901652e-05	0.000114455604161183	0.000250382423976735	9.41524523219435e-06	0.000135316738398465	5.25244790111396e-05	0.000126488224967739	2289708.78380033	0.000986113089813605	0.00403609173681308	3.63936956203522e-05	3.09564300337611e-07	0.0916969907823913	89.0784039948026	34.0616860435484
median	-18849.3223418658	-18753.183205581	-96.1116702663071	0.266909903199739	0.0146510648666972	0.0226924701368671	0.0148531905944415	0.0148379392020304	0.146514168420514	0.0303324811310321	0.0148351358799523	0.0225878961369527	0.0319410119712607	0.193373548331734	0.0266362887842616	0.0149596458161969	0.0148771199941911	0.025949817332817	0.139956513229857	0.130393083591059	0.454976324049043	0.00368504347560572	0.190495051236644	0.038599202183049	0.181326987522117	3593.4830400189	0.342824062756424	0.773185291426402	0.128142297892229	0.000997255166375411	10.6578575420744	355.457932555757	-18753.183205581
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.266802892292572	0.0141985916752786	0.0212028721029885	0.0144489331487833	0.0144354246924081	0.146549706350256	0.0271112474197256	0.0141127186863931	0.0212174679168123	0.0274538129271419	0.192188303725901	0.0232873694301321	0.014440728782478	0.014133068373642	0.0227901494252784	0.139626463507358	0.129739678345876	0.454666641749988	0.00277709103708955	0.190550451723121	0.0379293712531916	0.180887679708571	3630.96398660052	0.342593698494078	0.765490323105806	0.127891448149623	0.000887415709757017	10.6568357012919	355.343410074167	NaN
HPD95.lower	-18883.9997133091	-18786.7861719091	-111.090397940692	0.238011700815652	0.000950486625705328	0.0011064445657986	0.000531187438713727	0.00159123081631351	0.116410092026809	0.00122019860275083	0.000374883572070189	0.00108273087657179	0.000666434393082449	0.167031571333951	0.00103849435345523	0.000531187438713727	0.000933582213549125	0.000551877715567771	0.114989783318609	0.0900281301046214	0.412183579391485	1.00470423248823e-05	0.149206134810318	0.0174633332479736	0.147120585791041	844.44607441853	0.232742746161643	0.459495944404121	0.103589041337285	4.75153645376194e-06	9.36818377832159	312.261885868758	-18786.7861719091
HPD95.upper	-18839.8900036359	-18744.465044831	-90.7458625558364	0.283624452303033	0.0241211328334678	0.0356948530098366	0.0237888904859308	0.0244882637094968	0.160448886549046	0.0554382016744675	0.0232208580873985	0.0357686769182017	0.0553851369701035	0.204042590870054	0.0473603292060084	0.0236779787143759	0.0235307569038432	0.0475595036048766	0.153652144618381	0.147398820632528	0.480872398262361	0.0100095089147845	0.210456318580051	0.0509955202449251	0.199560490343675	6756.24653450408	0.397346635621203	0.863349330414011	0.13779498289319	0.00206338168825092	11.1634702960743	371.036342376095	-18744.465044831
ACT	14537.4510523729	16162.3110083411	22889.3333101722	137134.064166836	8819.63396023602	3790.58791941386	9052.80236323728	12674.6521946965	119721.763548395	7499.62257806264	8415.98004732425	3501.33533379321	7819.11928777782	104943.981212445	5415.59253946336	16120.3915962365	24075.7205235855	6516.94086902953	124695.929043602	52302.1880558413	114764.583791772	83172.4434222735	90809.1779004904	54175.3884172265	64617.3916647596	3247.99204909302	9002.96051190054	8631.12196400426	61016.5948320795	22994.2793687567	23252.7426339945	30011.1202294226	16162.3110083411
ESS	619.097527315901	556.857246179412	393.200617861608	65.6299370596248	1020.4618514303	2374.32825496676	994.178337146595	710.086546103881	75.1751371951839	1200.07372455335	1069.40605246105	2570.47644455398	1151.03756174537	85.7609926364477	1661.88647584108	558.30529589003	373.824741452002	1381.03140428528	72.1763739123588	172.078842865826	78.4222771750707	108.210118997054	99.1100261898902	166.128942734782	139.282935570864	2770.97353194359	999.682269860369	1042.74971869643	147.502495423887	391.406047376671	387.055417146459	299.892171008545	556.857246179412
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
