trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-15511.2987255816	-15424.8937808581	-86.4049447235047	0.143069441468223	0.0149430953809667	0.0105879798688666	0.0144066518289682	0.0149677967056932	0.211529419096605	0.00597336333965201	0.0182089773334536	0.0106066308355707	0.00596056664301333	0.23869189424747	0.0243981303387291	0.0144932237444548	0.0180789012164277	0.0245432000197636	0.229540727932143	0.0958173118121737	0.319262586536058	0.265240169152055	0.109897082195355	0.139303394158699	0.070479456145659	3185.842241226	0.44336090354151	0.724860405394328	0.669932122182954	0.00153655628382995	7.85868889978245	256.138277963647	-15424.8937808581
stderr.of.mean	0.259225769280743	0.236296076009353	0.115024841193745	0.00108613803309786	0.000222558780028503	0.000122904378445242	0.000189181695449915	0.000198212725130988	0.00123839798564797	0.000122846035932073	0.000247595608818168	0.000161273818018778	0.000120592264646686	0.00122386278700032	0.000211843640853787	0.000186067488863786	0.000271704093258254	0.000257847766661147	0.0012332957802016	0.00154106176482866	0.00265835245180886	0.00232662053182056	0.00173754828470847	0.00166206117385212	0.000793702321735155	25.1860106630982	0.00119258302784806	0.00207131702680964	0.00048678827531843	2.36552152322511e-05	0.0101162740828908	0.31227971178875	0.236296076009353
stdev	7.39656684730447	6.60380037149824	3.8512000567903	0.00874530312389241	0.00568154566724841	0.00469715801401042	0.00574075228772159	0.00566749637012795	0.0105415969242871	0.00239986475253667	0.00674528588960806	0.00472547868947235	0.00241372189567709	0.0110634809075449	0.00822590257616641	0.00571561273848742	0.00675127492546713	0.00827442573661205	0.0104701448599595	0.0148537011300715	0.0264297628942119	0.0238347110765172	0.0195957194006501	0.0158121532444094	0.00870563683595234	1302.20209058451	0.0424601388618831	0.0693616219802544	0.00716182113489516	0.00100503931625943	0.345876311931892	11.1792837449425	6.60380037149824
variance	54.7092011266436	43.6101793466003	14.8317418774216	7.64803267287623e-05	3.22799611690292e-05	2.20632934085823e-05	3.29562368289806e-05	3.21205151054135e-05	0.00011112526571414	5.75935083046787e-06	4.54988817325455e-05	2.23301488446573e-05	5.826053389671e-06	0.00012240060979161	6.76654731925812e-05	3.26682289763597e-05	4.55797131192413e-05	6.84661212707079e-05	0.000109623933388536	0.000220632437261488	0.000698532366644262	0.000568093452101051	0.000383992218829015	0.000250024190224688	7.57881127194903e-05	1695730.28472267	0.0018028633921704	0.00481103460373171	5.12916819682311e-05	1.01010402722721e-06	0.119630423155608	124.976385049935	43.6101793466003
median	-15510.8760406338	-15424.4699353076	-86.3387619685695	0.142345107565649	0.0147551561622294	0.0104460385745485	0.014149778189385	0.0147917705941079	0.211832880023009	0.00575052348772904	0.0180027993155247	0.0104340949469624	0.00574973806216134	0.238170682306505	0.0241266910025737	0.0141768020698881	0.0178959953994714	0.0241959422735969	0.229532959670194	0.0944456574668679	0.319732323774839	0.264553273865633	0.108538182270052	0.137547635438045	0.0699753113244598	2936.36752353234	0.441244130488355	0.729436593069758	0.66997631849875	0.00132698997569103	7.86006164193517	256.570049307149	-15424.4699353076
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.142801906206333	0.0136972933328036	0.0093602869930585	0.0130710667019514	0.0137229791172813	0.21126616965224	0.00544835481070289	0.0167847979612301	0.00936199622691329	0.00542940885106961	0.238434243739322	0.0228625848171559	0.0131969621571103	0.0166460199806586	0.0230102910642723	0.229300638250177	0.0946806556790457	0.318157988279676	0.264161849151211	0.108173149244575	0.138423022130837	0.0699483178102835	2955.89620419574	0.441341767253397	0.72142144506761	0.669893839373337	0.00120182198042785	7.85104923020473	255.892216302672	NaN
HPD95.lower	-15551.0206324923	-15461.7115299478	-106.762272757342	0.118686142377895	0.000659088086848808	0.000149585198738936	0.000405115574855064	0.000496835730026159	0.175502704299259	0.000395795990010436	0.000758608777199077	0.000340482356457429	0.000292175011137027	0.203012236884002	0.00184491956688934	0.000449674569839888	0.000820372395414874	0.00270663810694781	0.197653721108578	0.0473528638382404	0.229077736791531	0.190922885808215	0.0548862765749263	0.0934317791878544	0.0482920881880024	705.568692798913	0.299730428504582	0.423045505379459	0.635345435501786	8.1319663981077e-07	6.25778023825184	201.619445279661	-15461.7115299478
HPD95.upper	-15499.9253534804	-15414.7555682431	-80.2073822176843	0.158058782904124	0.0246613011552129	0.0184828124925371	0.0242020402979774	0.0246311861385902	0.228480128882536	0.0101962132710572	0.0295660498141279	0.0186431659837592	0.0102506121103156	0.258005398407032	0.0382893935944053	0.0243082968971718	0.0295660498141279	0.0385302104940992	0.246655684774704	0.122258221483596	0.363162927579347	0.305648323814837	0.145383047484747	0.167985703796096	0.086046607527611	5611.06556026157	0.515958238401507	0.830329811099446	0.68197129335314	0.00346423033519143	8.42486059870965	273.854003578048	-15414.7555682431
ACT	11054.4841197387	11523.0555641798	8028.4856488357	138823.445130125	13810.1682564184	6161.78979423962	9773.79264117686	11008.3713922579	124208.172167747	23582.5774256949	12126.2819761036	10482.8320225144	22465.0273286941	110134.754344153	5969.06419810737	9538.01303081627	14576.8365592697	8739.63977759908	124873.88390781	96875.3395004236	91050.2402630706	85757.8409073452	70760.9817062063	99438.4826733288	74809.4942017465	3366.7006179135	7099.97693602902	8025.96347888379	41579.1672798927	4985.74674764915	7699.1369542325	7022.6672430536	11523.0555641798
