trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	N0	b	f0	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-19221.7686888665	-19122.8368598762	-98.931828990285	0.228030772419688	0.0201987213688752	0.0172389478514452	0.0200526445606007	0.0201552398344591	0.174530974037433	0.0142754288907291	0.0153838227990801	0.0172656253328686	0.0140814267513068	0.134790984090919	0.0194819145193647	0.0201170227649412	0.0154939775687179	0.0194266501538918	0.249475847055678	0.262857255013676	0.0947738224534896	0.138732254775335	0.137937005688746	0.260615064032165	0.105084598036589	3820.47265909436	0.317978630325855	0.793127161102457	0.0787442244613385	0.00242787360517657	11.9247641652579	393.65742516828	-19122.8368598762
stderr.of.mean	0.288164519241593	0.193113394476218	0.178364024615816	0.0010332980719521	0.000168038033168187	0.000186381948812293	0.000161491211202178	0.000136591990132517	0.000766426783382886	0.000225901628399614	0.000138736214111998	0.000203540067586678	0.000186815047088627	0.00101376470751559	0.000255884972857262	0.000169607588586382	0.000143092671942229	0.000277901064306379	0.000971495317490091	0.00114305524248297	0.000864204430727641	0.000862451150733097	0.000962208837215373	0.0012032221215853	0.000778199025296939	28.2913455041044	0.000864770438879132	0.00184408236444211	0.00109298179079961	6.35997620052276e-05	0.0154070660431933	0.58225268560523	0.193113394476218
stdev	6.24386903071453	5.43536222262812	3.17582287994283	0.00853146973720473	0.00661787553569477	0.00458561509478318	0.00629662803705166	0.00659768873133003	0.00682053705264614	0.00630166726070496	0.00511253013510333	0.00460845130662183	0.00623606867055138	0.00823079725241566	0.00835443621783413	0.00631619938562718	0.00511646581942591	0.0084480577660799	0.0084576748859638	0.0111840817742664	0.00824345115185347	0.00846028748946948	0.00987802352233809	0.0115997018957697	0.00777992083668932	1427.24286465296	0.0293250920892648	0.0594283794736771	0.00980625121853849	0.00157075928483935	0.398946842530958	13.4376622441996	5.43536222262812
variance	38.9859004727159	29.5431624911729	10.0858509647684	7.27859758768402e-05	4.37962766059473e-05	2.10278657975034e-05	3.96475246369851e-05	4.35294965955193e-05	4.65197256865189e-05	3.97110102646407e-05	2.61379643823397e-05	2.12378234455044e-05	3.88885524638325e-05	6.77460234103731e-05	6.97966045178586e-05	3.98943746789972e-05	2.61782224813536e-05	7.13696800190228e-05	7.15322644766627e-05	0.000125083685133477	6.79544868929942e-05	7.15764644044739e-05	9.75753487078647e-05	0.000134553084070723	6.05271682251526e-05	2037022.1947028	0.000859961026043859	0.00353173228686737	9.61625629610876e-05	2.46728473090903e-06	0.159158583165421	180.570766589187	29.5431624911729
median	-19221.4483138141	-19122.563125074	-98.7939278134217	0.227344245021575	0.0201546448424421	0.0170694473209377	0.0200851072346746	0.0200633733802198	0.174387464259735	0.0138950422184079	0.0153605601229587	0.0170579671202935	0.0136454147523361	0.134404297036151	0.0191626982161189	0.0201193608896175	0.0154417084680356	0.0188020428623615	0.250111618972907	0.262761964139171	0.0946157033022976	0.138571045664811	0.137717651861503	0.260739519977154	0.104680936130415	3565.23069230864	0.31687981088118	0.798996085027876	0.0787261407401715	0.0021214227473983	11.9406261631601	394.68042305781	-19122.563125074
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.227872043355891	0.0189583240574283	0.0165939237013943	0.0189335729418728	0.0189112232389495	0.174397869294093	0.0127161330433812	0.014424938165174	0.0166149610754068	0.0125225313973751	0.134538202337823	0.0174104606991496	0.0189983452159471	0.0145487310066258	0.0173226562054555	0.249331407815565	0.262620024301811	0.0944121028891747	0.138474394133109	0.137582259525083	0.260355737585588	0.104796204166494	3583.04239789554	0.316632213634789	0.79082347542877	0.0781201408756994	0.00190633525156591	11.9180435257495	393.425334348171	NaN
HPD95.lower	-19255.7283916842	-19151.9998762551	-118.75612286716	0.204834516860901	0.000786882372094413	0.00228363649908636	0.00153805639572061	0.000786882372094413	0.157030137903604	0.000520153444329326	0.000795963947822519	0.00294466753316001	0.00103617530520941	0.115789823852158	0.000295169876020851	0.00132034895680786	0.00161055798497473	0.000755190796049389	0.22504983824562	0.23358489989523	0.0709552282889022	0.111317758963796	0.0998495161610008	0.224871938317443	0.081774730112247	894.779350278755	0.207576492492472	0.500865316024935	0.0429786494765108	1.96081081044618e-05	9.97771504665946	329.651026777584	-19151.9998762551
HPD95.upper	-19212.0517598806	-19114.4015250515	-93.9888173974547	0.24287163890281	0.0313508342792206	0.0250424976638645	0.0304336582162002	0.0312169806549897	0.184834871983124	0.0248650894768515	0.0237788931915743	0.0250876394212685	0.0244571457358871	0.14883826359837	0.0331402082541703	0.0305386141987674	0.0239771154359194	0.0334626641435467	0.263415396274291	0.282391298594911	0.108428789959116	0.152300384689176	0.154580579394898	0.278252190069374	0.118058111645749	6510.443452616	0.368229462931275	0.880770652035112	0.0947560625931428	0.00538947541506886	12.5514469147899	413.937244213093	-19114.4015250515
ACT	19169.7280861426	11360.8368160989	28388.6335877053	132021.918131218	5802.57147369943	14868.0841203645	5920.03419582944	3857.53015833887	113644.052064114	11565.6566857638	6627.51052070563	17556.2732654507	8076.89503541891	136531.555257004	8443.01922715911	6489.65196236363	7039.42427644227	9738.88370541232	118746.812060858	94010.482440698	98913.9053107428	93527.9206856533	85396.6983162613	96836.8087080997	90047.8853696005	3536.33951153642	7826.46073830173	8665.93371520416	111805.2849548	14754.8303134788	13423.0847861322	16897.3293202852	11360.8368160989
