trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5476.91821102434	-5416.2259491043	-60.6922619200366	162.638842485157	6.84230374023273	1.39518369323894	1.8019022536081	63.5861097771045	-5416.2259491043
stderr.of.mean	0.573333515951227	0.192742543315607	0.663537382194245	0.97565243820474	0.166149069902133	0.00468722704787027	0.00396305001821205	0.0832440699168374	0.192742543315607
stdev	9.80185806810193	6.02083748480605	8.67740029126959	52.4409472668216	1.75801720151496	0.0860556273271157	0.0750855889211484	2.40573069414748	6.02083748480605
variance	96.0764215872149	36.2504840184456	75.2972758149256	2750.05295024157	3.09062448082249	0.00740557099466342	0.00563784566363568	5.7875401727633	36.2504840184456
median	-5476.69942438594	-5415.87868668042	-61.0221675796813	153.880211337362	6.53468911989423	1.39460581250183	1.79894081356024	63.5515841814161	-5415.87868668042
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	155.007882975433	6.63468201628886	1.39250818623103	1.80034176892947	63.5406209183721	NaN
HPD95.lower	-5512.51430985624	-5443.65185557682	-87.5465852044546	55.1914756844637	3.02166447341676	1.04705852961893	1.55613059572084	55.2795175399675	-5443.65185557682
HPD95.upper	-5461.06191072732	-5406.98322528509	-45.8629839068159	259.524046858502	10.239537611589	1.53555030643318	1.92945123799364	67.5501323568909	-5406.98322528509
ACT	30792.1735553811	9223.24754990988	52625.2328031375	3115.24147746127	80388.1608194264	26700.287430361	25071.968214436	10775.9383011149	9223.24754990988
ESS	292.314538426828	975.903547128359	171.039623400267	2889.34262885305	111.969224177409	337.112475791737	359.006517678073	835.286890893646	975.903547128359
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
