trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4854.97826808125	-4784.74234040961	-70.2359276716456	82.0808239769187	9.42048530229165	1.37846452181368	1.67604200813784	52.4996595693536	-4784.74234040961
stderr.of.mean	0.587737670437618	0.13156637370236	0.643665197493062	0.413305558774163	0.288482846983602	0.00385981057206638	0.00371306319008716	0.0756432781997531	0.13156637370236
stdev	9.1967214435909	5.23922679152401	8.4627132722486	24.010860856931	2.9254893592321	0.0790313833865346	0.0745979887908864	2.1164548749353	5.23922679152401
variance	84.5796853110048	27.4494973730229	71.6175159282926	576.521439090899	8.55848799098026	0.00624595955998942	0.00556485993164522	4.4793812376374	27.4494973730229
median	-4854.77007689	-4784.42853784251	-70.5931623605063	78.3153506000104	8.81861632365993	1.37870308394972	1.67338913480098	52.4530269293117	-4784.42853784251
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	78.8710556275236	9.01521989357732	1.37619497002843	1.6743880205388	52.4570673392629	NaN
HPD95.lower	-4895.05993077044	-4810.38317254702	-100.649843374869	28.2247138401708	3.59233465002852	1.06515221618355	1.40324802537309	44.5622044070405	-4810.38317254702
HPD95.upper	-4840.2216057492	-4776.76672517565	-55.5619079669806	127.156500620217	15.5890155334161	1.50836187593954	1.80384523909284	56.059370794068	-4776.76672517565
ACT	36757.2907542694	5675.41883052865	52064.6923285302	2666.67159449736	87515.5948780113	21467.1958610947	22297.3343937638	11496.4872297053	5675.41883052865
ESS	244.876589522707	1585.96224680066	172.881075397572	3375.36876253283	102.850240720486	419.290905912525	403.680540509696	782.934806098222	1585.96224680066
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
