trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5055.04254031915	-5016.57943166555	-38.4631086535939	196.52991768543	8.86748424066461	1.26321472827444	1.58270989643752	57.6310338731915	-5016.57943166555
stderr.of.mean	0.893792209390635	0.125632106110444	0.925545788417884	1.25331985278653	0.241806587434761	0.00390178513217323	0.00464461078135374	0.0997619329669281	0.125632106110444
stdev	10.3894548441454	4.65603396692589	9.72850174962415	68.744191261122	2.113802405131	0.0681224726517129	0.0619769627362837	2.10858128762818	4.65603396692589
variance	107.940771958535	21.6786523011676	94.6437462924402	4725.76383214572	4.46816060793762	0.00464067128018338	0.0038411439100147	4.44611504653573	21.6786523011676
median	-5054.78552050875	-5016.12518382671	-38.6470394998504	184.524141945965	8.50140513882468	1.26455856623677	1.58052839852627	57.6039769615933	-5016.12518382671
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	185.79620396377	8.63237145721662	1.2613654656116	1.58149897287674	57.5924823110869	NaN
HPD95.lower	-5098.54226212459	-5040.6427602762	-69.8805247807157	65.2681248451678	4.3055824895684	0.985777320944986	1.37904551384017	49.9428757976105	-5040.6427602762
HPD95.upper	-5038.23368676709	-5009.79172177039	-22.1613156307944	327.561779953714	12.6715374707313	1.37431451034198	1.68723875105322	61.1233944644764	-5009.79172177039
ACT	66608.5706345116	6552.56752332096	81460.3739281281	2991.53665060453	117774.151652033	29524.8973682685	50545.2766008784	20146.1247359412	6552.56752332096
ESS	135.13276015769	1373.66001463776	110.495441721659	3008.8215694035	76.4259378967439	304.861347618898	178.077965050518	446.785678038715	1373.66001463776
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
