trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4809.92709949299	-4713.58764476757	-96.3394547254155	55.3324739785623	6.28814670776454	1.34134739472954	1.77078480569097	50.3260262518445	-4713.58764476757
stderr.of.mean	0.286664268702267	0.10172102247774	0.305653380649751	0.255592638293581	0.163532882334112	0.00428222770049387	0.00337501792727806	0.0521987181676471	0.10172102247774
stdev	7.59522936069991	5.09609658401831	6.07779916966893	14.606026387633	2.18058690265506	0.0985513947655397	0.0880555335692313	2.10048832789731	5.09609658401831
variance	57.6875090416379	25.9702003936431	36.9396427468283	213.336006836231	4.75495924003077	0.00971237741023325	0.00775377699216201	4.41205121563283	25.9702003936431
median	-4809.61604838235	-4713.11466643891	-96.639556743227	53.0685986406541	5.79927627218491	1.34109396589658	1.76783055291304	50.2743837553406	-4713.11466643891
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	53.5494750168286	5.97834243832208	1.33770854960658	1.7686020285425	50.2822535451908	NaN
HPD95.lower	-4840.60006888337	-4737.67942512529	-117.095134536525	22.7229489883385	2.67489654915105	1.01874606061184	1.49052880182863	42.853979865754	-4737.67942512529
HPD95.upper	-4797.85018584676	-4705.98469000414	-86.00934848045	82.7001355255422	10.6459449810597	1.5069255885755	1.92126359664636	53.8989837360825	-4705.98469000414
ACT	12820.5850748542	3585.82125528615	22761.8847671543	2755.97341587808	50618.1057121999	16992.468239394	13221.5193863618	5558.03958382805	3585.82125528615
ESS	702.07404322399	2510.16416022715	395.441769962238	3265.99667041134	177.821747245484	529.705271370335	680.784086682554	1619.45590063622	2510.16416022715
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
