trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4382.00977044339	-4268.04936583728	-113.960404606109	29.459395245071	3.81853362913441	1.42603800458457	2.0634554548191	42.9806651030292	-4268.04936583728
stderr.of.mean	0.121726338906073	0.0773267665154565	0.139584164542979	0.0916199440202028	0.031281466084115	0.00198610403128037	0.00325179412497558	0.0337722521718264	0.0773267665154565
stdev	6.1292046439319	5.08536097904105	4.44689701414305	7.13761138342716	1.01056697407307	0.112411665062972	0.121044539000661	1.95117797996585	5.08536097904105
variance	37.5671495671964	25.8608962871534	19.7748930543944	50.945496260829	1.0212456090872	0.0126363824422299	0.0146517804218826	3.80709550950363	25.8608962871534
median	-4381.68148434322	-4267.66737958485	-114.079007993443	28.4329814229632	3.67011383638425	1.42474141068844	2.05912292699195	42.9531555300907	-4267.66737958485
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	28.6521327649122	3.69459345496974	1.42158443845044	2.05992282500482	42.9363342107386	NaN
HPD95.lower	-4408.8630008363	-4290.81785365134	-129.991705735619	12.7811343060084	1.59149687430706	0.988038749803621	1.66650159747968	35.6874345314803	-4290.81785365134
HPD95.upper	-4372.57171890594	-4260.45879535687	-106.452852074783	42.6626809185394	5.69279712221017	1.61317563682121	2.27065336268248	46.233714665006	-4260.45879535687
ACT	3549.79587595232	2080.93556061224	8867.48910718512	1482.91668336898	8623.5582275754	2809.46566247314	6495.28462520438	2696.30352021975	2080.93556061224
ESS	2535.63875629476	4325.45830364483	1015.05622292862	6069.79481783897	1043.76868138	3203.81207011319	1385.77453019879	3338.27402312125	4325.45830364483
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
