trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5419.68359479166	-5341.67351220767	-78.010082583992	115.777098473402	6.09593128316579	1.40006458300304	1.85174076096637	61.7639620292661	-5341.67351220767
stderr.of.mean	0.484022193617585	0.175914555567113	0.466385695719831	0.818246589132908	0.127495941254764	0.00441516533305279	0.00408983080149139	0.0829263701758543	0.175914555567113
stdev	9.08008410864757	5.50603269696854	7.51835477619394	35.0850819348763	1.71829729402223	0.0925245478634221	0.0841084384471157	2.39865359531452	5.50603269696854
variance	82.4479274201142	30.3163960600866	56.5256585407182	1230.96297437698	2.95254559064411	0.00856079195733068	0.00707422941801224	5.75353907031526	30.3163960600866
median	-5419.42127947785	-5341.19302668323	-78.194100774499	109.91790053408	5.81006616881921	1.40275188723173	1.84939222790295	61.7487953637411	-5341.19302668323
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	110.974263192606	5.87257361558655	1.39697198908236	1.849837471519	61.7174045821066	NaN
HPD95.lower	-5456.06593724157	-5373.30087246576	-103.401422673841	42.3037894434467	2.68143304151298	1.04573777362104	1.5547347024465	52.9264992415937	-5373.30087246576
HPD95.upper	-5405.06940928072	-5333.48931103927	-65.2332899114292	182.559563160049	9.34749413585956	1.5475759427979	1.9956847344827	65.7823340596538	-5333.48931103927
ACT	25573.6850540185	9186.88929096081	34632.7770594667	4895.14906352611	49549.4240581376	20493.8004535342	21280.1187393814	10757.0391570153	9186.88929096081
ESS	351.963355339188	979.765807002408	259.898303406184	1838.75912320356	181.657005527227	439.205994047227	422.976963156816	836.754414352945	979.765807002408
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
