trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5090.00681832317	-5024.23360206902	-65.7732162541527	125.453222990529	6.8164850461701	1.26379346082379	1.6657542788195	56.7640790315858	-5024.23360206902
stderr.of.mean	0.66242648100766	0.15079037716392	0.68581733660086	0.655502560113814	0.156157567084978	0.0037798558684511	0.00462654749510091	0.0721809545193585	0.15079037716392
stdev	9.53398993204978	5.29536053156015	8.83213128249395	39.8132791712813	1.66612664636014	0.0780574606864998	0.0722745823683319	2.15084046525576	5.29536053156015
variance	90.8969640244265	28.040843159205	78.0065429912082	1585.09719837038	2.77597800171127	0.00609296716882446	0.00522361525651679	4.62611470698162	28.040843159205
median	-5089.69953957294	-5023.54752597268	-65.8823592049791	118.592349211707	6.55156545311269	1.26555977827291	1.66319085941094	56.7237891021389	-5023.54752597268
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	119.794420059582	6.62716065643653	1.26136336667994	1.66419029126939	56.7233011558713	NaN
HPD95.lower	-5132.19022810518	-5050.95537302936	-99.7683837360126	41.6025742217046	2.8386645738677	0.98165051533921	1.40486587131854	47.6185420684273	-5050.95537302936
HPD95.upper	-5074.73252152707	-5016.70480654756	-51.0505861135736	199.549956371554	9.77579405681167	1.39132782589373	1.78698997155236	60.3151688688801	-5016.70480654756
ACT	43447.8706554369	7297.91315185695	54266.0725377508	2439.69417968502	79059.2248844692	21103.9692691644	36879.5295367815	10136.1107860698	7297.91315185695
ESS	207.167805101023	1233.36628056607	165.867909341299	3689.39684119019	113.851356538764	426.507444414811	244.064935563317	888.013182765348	1233.36628056607
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
