trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4503.68172783391	-4452.500859082	-51.1808687519085	78.2882515526912	16.4664078014991	1.3087708202543	1.48095866380228	47.3731874797377	-4452.500859082
stderr.of.mean	0.90737088218528	0.215442832549864	0.961874593205494	0.319924311084888	0.58112996621	0.00416253787208782	0.00237750063580112	0.063140403220502	0.215442832549864
stdev	10.0319994253742	5.14013345344824	9.08066473863684	22.7135579693166	4.52197734529254	0.0676587776242139	0.0616650740706692	1.90647479108761	5.14013345344824
variance	100.641012470709	26.4209719192577	82.4584720955225	515.905715625506	20.448279111339	0.00457771018960283	0.00380258136014112	3.63464612905254	26.4209719192577
median	-4503.65908838225	-4452.54217886575	-51.3278125047792	75.005105209982	16.0900475813142	1.30944521367572	1.47910094710008	47.3475997967257	-4452.54217886575
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	75.2923359748463	15.8405728019437	1.30701241635977	1.47967895904911	47.3348897178381	NaN
HPD95.lower	-4541.41034097344	-4475.88341255497	-84.7160874582296	30.3216584631728	5.61062643246879	1.04926454801246	1.26850393056032	40.7641895023039	-4475.88341255497
HPD95.upper	-4487.30921596334	-4444.11530863777	-36.1799422483796	120.025891819728	24.8723034484435	1.41775268872267	1.58465953748175	50.5419044663395	-4444.11530863777
ACT	73627.0133531856	15810.9445403182	100982.037176747	1785.52794461485	148638.830904658	34065.1735136224	13378.4337566857	9871.77099301643	15810.9445403182
ESS	122.251325839099	569.289201985834	89.1346644576571	5041.08604244867	60.5561813505755	264.228802369099	672.799235224516	911.791815913027	569.289201985834
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
