trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5297.16997172615	-5221.08054603341	-76.0894256927403	98.4539548260743	7.44986157558213	1.50355574882227	1.88177113383817	59.518096354213	-5221.08054603341
stderr.of.mean	0.696536489212402	0.18425461012904	0.715788220588392	0.600075053618522	0.271006686082381	0.00535521760803988	0.00430087126172819	0.0741874991885374	0.18425461012904
stdev	9.93120657414967	5.87372120146159	8.30936673819022	29.0803521224756	2.46047278189317	0.0955123568997656	0.0820497934690572	2.29308764780066	5.87372120146159
variance	98.6288640184335	34.5006007524994	69.045575589742	845.666879567169	6.05392631043709	0.0091226103205482	0.00673216860831494	5.25825096049595	34.5006007524994
median	-5296.92562642684	-5220.6345248591	-76.2947467871675	93.673993962833	7.03022918644666	1.5069381354624	1.88049164526776	59.4869176691388	-5220.6345248591
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	94.5615360738393	7.09940074879323	1.50048785143085	1.87998750912261	59.4739307094709	NaN
HPD95.lower	-5335.24475418614	-5247.99087593364	-105.662527080497	37.1654984350714	2.586117738254	1.10690104338667	1.59282595444194	51.1428879342293	-5247.99087593364
HPD95.upper	-5281.24411793457	-5212.33058633873	-62.3181790089058	152.019919883757	12.0259061475768	1.65775759219663	2.02055978481128	63.3124065366924	-5212.33058633873
ACT	44271.7019686646	8856.3051583938	66784.510003489	3832.2543640661	109185.605020017	28292.9105167729	24728.6498779517	9420.25496372266	8856.3051583938
ESS	203.312716695891	1016.33805961045	134.776761849863	2348.74805921018	82.4376070302476	318.136233975078	363.990757458432	955.494308239298	1016.33805961045
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
