trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5214.23269962782	-5139.31044493249	-74.9222546953332	100.209310077417	7.34441986342665	1.41048432655174	1.7878260087829	58.127375889365	-5139.31044493249
stderr.of.mean	0.497591838456652	0.134168284754883	0.494545673908589	0.621533530526164	0.218238317035783	0.00530015352686339	0.00375725898523875	0.0783523363022524	0.134168284754883
stdev	9.00484331550816	5.53610673160965	7.60978463269315	30.0456781465252	2.18139052234494	0.0900793259222676	0.079027685114715	2.28138025180753	5.53610673160965
variance	81.087203136852	30.6484777437737	57.9088221559728	902.742775284583	4.75846461097634	0.00811428495861012	0.00624537501459055	5.20469585333738	30.6484777437737
median	-5213.69518338566	-5138.88202765325	-74.9270542000419	94.9661771154488	7.1004347411525	1.41296365154039	1.78673689856461	58.1319293942809	-5138.88202765325
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	96.1297626998301	7.05287208604673	1.40757997876817	1.78608214970235	58.0825436789787	NaN
HPD95.lower	-5252.87480868937	-5164.28683054472	-101.221089659978	39.5310391311537	2.7906671721725	1.0434029715215	1.50872043103821	49.5820112867041	-5164.28683054472
HPD95.upper	-5200.31985688968	-5131.10282046817	-62.4644588444314	155.738928266016	10.9783613710278	1.55214184662964	1.92056920592547	61.8863345163727	-5131.10282046817
ACT	27481.2624627874	5286.0751212805	38011.1130413178	3851.30229604572	90081.9270406532	31157.9695368397	20343.5268297	10615.7589820819	5286.0751212805
ESS	327.53225992395	1702.77564988891	236.799169501192	2337.13152282065	99.9201537500183	288.882752432172	442.450322176155	847.890387789759	1702.77564988891
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
