trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4512.84357061499	-4466.70889134525	-46.134679269738	108.711716351024	13.1493923466665	1.15374311744793	1.37359548096776	48.1513412994171	-4466.70889134525
stderr.of.mean	1.05125928831708	0.27017256082403	1.13373491543251	0.714206467101972	0.613912499871163	0.00399889547814484	0.00437923112922138	0.0949394313378604	0.27017256082403
stdev	10.4914890922873	6.70557458444499	10.5579345619128	35.3045185494303	4.26088696916275	0.0646126056403211	0.060470757482174	1.9629306656616	6.70557458444499
variance	110.071343373583	44.9647305075546	111.469982213632	1246.40903000707	18.1551577639809	0.00417478880763166	0.0036567125104679	3.85309679819469	44.9647305075546
median	-4512.88363025687	-4466.27690476001	-46.4792931266884	102.507887200519	12.3781138582238	1.15458566564619	1.37311684979151	48.1380235740463	-4466.27690476001
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	103.584401608801	12.5362246911583	1.15192130286681	1.37226636299239	48.1113682487014	NaN
HPD95.lower	-4558.16429079295	-4493.67607806903	-87.4198113371406	39.9446544113646	4.94015744101716	0.877211821085739	1.17665193209528	41.6376128605668	-4493.67607806903
HPD95.upper	-4495.54600086908	-4456.63329048579	-27.8129802801315	173.84152142423	21.8957858453086	1.25832593172016	1.47445084352395	51.485257855253	-4456.63329048579
ACT	90362.4357967949	14610.0932458429	103778.554133518	3683.23538393309	186833.792341679	34473.7159796581	47200.5893061953	21053.5742681874	14610.0932458429
ESS	99.6099753247163	616.080941342459	86.7327558680344	2443.77539357488	48.1765096516324	261.097469309987	190.696771635827	427.52835624689	616.080941342459
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
