trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5491.82163630689	-5415.71419678573	-76.1074395211672	134.15846569839	5.49599364519707	1.39282074959388	1.88946738150612	63.3437081554071	-5415.71419678573
stderr.of.mean	0.394868500710418	0.157740497298886	0.415218585415472	0.764619176556444	0.0991075638255626	0.00453406465357223	0.00371353013813364	0.0804020705212658	0.157740497298886
stdev	8.86992953660828	5.91052394952843	7.58165109137248	41.5302330810164	1.40926717621063	0.0935851048674816	0.0833549746484047	2.41047547975582	5.91052394952843
variance	78.6756499843961	34.9342933579492	57.4814332713095	1724.76025976355	1.98603397394467	0.00875817185305752	0.00694805179863619	5.81039203850407	34.9342933579492
median	-5491.54528141628	-5415.35511312624	-76.2270031126144	127.578165272354	5.28325192080108	1.3942784753115	1.88684432990406	63.3074297072773	-5415.35511312624
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	128.374642854661	5.32937582446344	1.38965123849747	1.88763458107669	63.2978798089194	NaN
HPD95.lower	-5531.13754721343	-5441.65273661436	-100.149163717137	51.2273027077641	2.6261916507405	1.06311888537082	1.62093191674714	55.6709024476471	-5441.65273661436
HPD95.upper	-5477.74723397864	-5406.56623036283	-63.4854555429579	211.730211987548	8.0466404862886	1.54683804935056	2.03128138609648	67.3479190148071	-5406.56623036283
ACT	17836.3976482354	6410.27930159254	26994.0771412189	3050.73257090337	44511.2132699281	21125.3765471812	17862.9573938333	10013.1687144576	6410.27930159254
ESS	504.642258908737	1404.15098570882	333.443516254009	2950.43888338422	202.218707124775	426.075245565316	503.891925706956	898.916242867639	1404.15098570882
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
