trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4897.55655919048	-4815.52173519171	-82.0348239987714	71.7024161409984	7.40895120877044	1.37685862399597	1.74898842544638	52.3224270968457	-4815.52173519171
stderr.of.mean	0.466536121957213	0.129290823614581	0.513241121023448	0.356453270229051	0.203620461998122	0.00400794869370384	0.00382067694849922	0.0587945332076939	0.129290823614581
stdev	8.22607915383639	4.9695645150382	7.29495214984261	20.1043679068154	2.29193982188337	0.0875951361696394	0.0806069303637835	2.12747930430724	4.9695645150382
variance	67.6683782451816	24.6965714691269	53.2163268684933	404.18560893259	5.25298814713477	0.00767290788057767	0.00649747722267184	4.52616819025561	24.6965714691269
median	-4897.22536743317	-4815.22859073579	-82.1672765724166	68.6263724479077	7.0148257034535	1.37818109807875	1.7462828950206	52.3289521039309	-4815.22859073579
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	69.1259498076919	7.10187171196963	1.37404407755156	1.74713447690981	52.2791400027547	NaN
HPD95.lower	-4934.32524270448	-4841.02327509952	-108.100866363531	27.8235350376978	2.60286086400687	1.00608957336784	1.49282895941391	44.5844440069657	-4841.02327509952
HPD95.upper	-4884.66112819673	-4807.99129606067	-69.8925284498799	109.173172465077	11.5315241468385	1.51819168346985	1.88434895788153	55.8284964718332	-4807.99129606067
ACT	28948.5813674479	6091.73836008588	44549.2604435981	2829.22094533534	71036.0689649911	18841.992507608	20219.8707250201	6873.62301270338	6091.73836008588
ESS	310.930607816293	1477.57494953757	202.046002792701	3181.44117193829	126.71027734426	477.70956263599	445.156159621839	1309.49864189016	1477.57494953757
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
