trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-14758.2253601171	-14581.627337042	-176.59802307501	955.358406406876	0.318639583612332	0.711833801912822	10.2034192266358	272.861441943247	-14581.627337042
stderr.of.mean	0.0625552195567695	0.0468351444698981	0.0555586260990583	6.60105968588948	0.00202520663756273	0.00453778855597372	0.00418322404334418	0.0417845031316253	0.0468351444698981
stdev	4.95821861401068	4.63226466935551	2.44499043859684	301.071150821923	0.0294770487378425	0.0686184762998233	0.273319844469174	5.40522721554209	4.63226466935551
variance	24.583931824322	21.4578759669593	5.97797824482996	90643.8378572372	0.000868896402293142	0.00470849528970941	0.0747037373806535	29.2164812516368	21.4578759669593
median	-14757.8873684883	-14581.2784873023	-176.491770355054	906.879149789904	0.317557048826232	0.716452942572579	10.1963182626587	272.834617226628	-14581.2784873023
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	912.333194281411	0.317278453357998	0.708409020450022	10.1997675207312	272.807905520439	NaN
HPD95.lower	-14784.3163397047	-14605.7967920727	-189.361734444609	287.889316150611	0.221514481823652	0.413132022018439	9.13756634661003	250.922910444313	-14605.7967920727
HPD95.upper	-14750.6791420384	-14574.6278681079	-172.769975711112	1513.4150712736	0.369178275727435	0.817392833514879	10.6641050786909	281.780719562598	-14574.6278681079
ACT	1432.57798189017	920.024742691544	4647.19797646155	4326.44854865168	42482.8060301287	39359.4372263018	2108.25155573353	537.830075440414	920.024742691544
ESS	6282.45031947586	9782.45429972905	1936.67238744428	2080.25124967795	211.852766825646	228.664346704269	4268.98771900518	16734.095787838	9782.45429972905
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
