trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-18694.4998209515	-18533.0151763793	-161.484644572201	3076.3822986628	0.316211260686835	0.815763525804885	12.2609762110645	394.685876821015	-18533.0151763793
stderr.of.mean	0.0928703694038204	0.0652466645261678	0.0522234871166881	53.869408792307	0.00319434588525364	0.00626595841648657	0.00559740560009042	0.0968703899526235	0.0652466645261678
stdev	5.59345376563714	5.06901019423387	2.48158006679181	1054.16081129399	0.0182652864894002	0.0321875511367737	0.293381814108738	6.62307087897863	5.06901019423387
variance	31.2867250283203	25.6948643492469	6.15823962789843	1111255.01606801	0.000333620690539866	0.00103603844818242	0.0860728888497344	43.8650678679747	25.6948643492469
median	-18694.1249748512	-18532.6367130388	-161.377953958456	2897.45380091651	0.314939737056613	0.815893040185209	12.2572949504227	394.659920137803	-18532.6367130388
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	2914.69653452999	0.315689784552119	0.815129356147806	12.2574674636745	394.630299940316	NaN
HPD95.lower	-18723.3811867848	-18561.6499155536	-176.737719189398	845.776674172241	0.257906644704896	0.727377788759884	10.9392994237116	366.918148729822	-18561.6499155536
HPD95.upper	-18685.9773764465	-18525.3686807696	-157.598379217213	5023.30295348854	0.348847174979301	0.869875764388186	12.7484562296492	405.600374606651	-18525.3686807696
ACT	2481.05704700543	1491.12073761562	3985.8198023691	23502.4530389804	275266.532635571	341068.533190582	3276.04369739206	1925.33275657811	1491.12073761562
ESS	3627.5264250223	6035.79560860485	2258.0298273019	382.943005356621	32.6959471383154	26.3879517579856	2747.24662774329	4674.56857483476	6035.79560860485
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
