trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-14706.1964782873	-14577.2299941182	-128.96648416909	5705.27633144934	0.469448376098799	0.778799198224767	8.19865948081658	282.042355999626	-14577.2299941182
stderr.of.mean	0.151855941672969	0.0893150219579968	0.167269475173412	176.836406769817	0.00971894845383302	0.0135503261811949	0.0070415587221198	0.120504916053986	0.0893150219579968
stdev	6.37457475522084	5.65422223290807	2.63969956961401	2355.37756864535	0.0516802764002226	0.0734004455633564	0.206057526457237	5.54391491568045	5.65422223290807
variance	40.6352033098989	31.9702290591119	6.96801381782038	5547803.49087768	0.00267085096880341	0.00538762540889924	0.0424597042096748	30.7349925923042	31.9702290591119
median	-14705.8296215605	-14576.8600628896	-128.876648671607	5278.72024589949	0.458592541296187	0.774522131963851	8.1956862992861	281.979738066623	-14576.8600628896
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	5271.52191629166	0.466668983460232	0.775305847957106	8.19607184552303	281.987892101153	NaN
HPD95.lower	-14738.9150832183	-14606.8779365007	-143.296227050963	1037.48825582	0.340472410667997	0.539715737005979	7.42871465775461	259.929568074085	-14606.8779365007
HPD95.upper	-14696.3486747401	-14568.6092556255	-124.799645639841	10138.1620249688	0.562613874528957	0.8921610385312	8.54238122445377	291.208785054989	-14568.6092556255
ACT	5107.44443885378	2245.66918756221	36138.2314208411	50729.9930975151	318296.168996014	306721.780177476	10510.0106414961	4252.25132981467	2245.66918756221
ESS	1762.15328580644	4007.75860035293	249.046498573519	177.411812035923	28.275866556574	29.3428787313126	856.335955024191	2116.54939981929	4007.75860035293
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
