trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-12933.892843518	-12791.2013990218	-142.691444496159	2418.22284745442	0.446848969807185	0.66563871623318	7.22627869815472	228.337695233361	-12791.2013990218
stderr.of.mean	0.10670605125593	0.0680733958101178	0.0940938057368363	22.9563205432513	0.00313115508661334	0.00575536774675808	0.0049129352945511	0.0599317025969857	0.0680733958101178
stdev	5.77337154688272	5.11261723395601	2.82502182526226	904.896869597686	0.0396935386755693	0.0730647541264872	0.209564389013868	4.9445836221843	5.11261723395601
variance	33.331819018355	26.138854980944	7.98074831320811	818838.344607691	0.00157557701258892	0.00533845829556403	0.0439172331427559	24.4489071967732	26.138854980944
median	-12933.5510851433	-12790.9011024906	-142.606411474341	2259.4674071169	0.445995013577593	0.670800592323622	7.22090417640203	228.268344324626	-12790.9011024906
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	2267.43982719319	0.445077095701342	0.661433417062	7.22324628820452	228.284179721371	NaN
HPD95.lower	-12969.2715260634	-12820.1006826987	-158.280164222869	618.889658704501	0.311758247453289	0.359053870492634	6.43263985602111	208.204202563584	-12820.1006826987
HPD95.upper	-12924.9582366479	-12783.3567734078	-138.209748669485	4110.14003674583	0.512684077967499	0.773345208641915	7.57972984788234	236.600385373306	-12783.3567734078
ACT	3074.408639463	1595.55133456858	9984.37682349427	5792.27133976894	56003.0952926512	55843.5234597083	4946.40448188223	1322.19736945288	1595.55133456858
ESS	2927.42476861242	5640.74612017014	901.418301723332	1553.81187656154	160.707188646785	161.16640645882	1819.52366268584	6806.9262637576	5640.74612017014
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
