trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-17708.5910943253	-17556.3639163857	-152.227177939647	3767.29583098624	0.332688196816708	0.766871912613953	10.9504110556356	363.707094839825	-17556.3639163857
stderr.of.mean	0.112778428023917	0.0549450236586182	0.127246592054248	76.2704016630723	0.00416570060260849	0.00862337591345216	0.00587780735290027	0.0832949769431032	0.0549450236586182
stdev	5.23461508134598	4.6716540811156	2.79153195262587	1404.94224905144	0.03057669263578	0.0646257133849007	0.252322633822153	6.35730903599316	4.6716540811156
variance	27.4011950498548	21.824351853604	7.79265064253121	1973862.72316973	0.000934934132542965	0.00417648283050734	0.0636667115389481	40.4153781791203	21.824351853604
median	-17708.2372703272	-17556.0327901825	-152.115130332462	3517.38540348012	0.331655532476618	0.774074972250546	10.9434550096093	363.674681707332	-17556.0327901825
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3535.22535892079	0.331276723912802	0.764048929612253	10.9475104961346	363.651534674455	NaN
HPD95.lower	-17736.436791655	-17582.8505541	-166.278498074368	951.746182937204	0.23417669934394	0.487354603716811	10.0166008918422	337.745365143166	-17582.8505541
HPD95.upper	-17700.6410872392	-17549.2816971237	-147.819216313124	6390.59244154138	0.381590898794076	0.859389828712692	11.378087582548	374.226967729505	-17549.2816971237
ACT	4177.58292021599	1244.96712674533	18700.3451548878	26523.9152184202	167046.584502247	160245.722628396	4883.8327902592	1545.01779919306	1244.96712674533
ESS	2154.37973868743	7229.18686498059	481.279886839288	339.320191830114	53.8777852107414	56.1643696466763	1842.83540950679	5825.2403336069	7229.18686498059
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
