trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-17593.1850231858	-17448.0559321146	-145.129091071216	4481.77851231967	0.379021976680689	0.826991004471182	10.8513855358072	363.864816087496	-17448.0559321146
stderr.of.mean	0.200479211370867	0.0661925487244332	0.209030975742529	163.72439414146	0.00806271519382823	0.0134557032599051	0.0105257638138014	0.119034806143507	0.0661925487244332
stdev	5.80786728731618	5.06112266052768	2.84832971148529	1820.1012157409	0.0429323029570052	0.0731159366035719	0.239596012548964	6.23592181502872	5.06112266052768
variance	33.7313224270774	25.6149625849067	8.11298214532988	3312768.43554149	0.00184318263719208	0.00534594018541755	0.0574062492293634	38.8867208831511	25.6149625849067
median	-17592.8019635099	-17447.6735174255	-144.954833889358	4129.53939217039	0.383039109845369	0.844968683116275	10.8488090621979	363.812466292738	-17447.6735174255
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	4160.39887681284	0.376508321290322	0.823524580255669	10.8487431019795	363.811385443947	NaN
HPD95.lower	-17625.2814967168	-17475.8721156204	-160.202052482458	981.434363328198	0.253696645882085	0.556205299252199	9.95735343038174	338.574646246808	-17475.8721156204
HPD95.upper	-17584.3623743649	-17440.4346308944	-140.757108611973	7904.48008369897	0.444881048832194	0.915012210738892	11.2509839961532	374.152141677157	-17440.4346308944
ACT	10723.7784247656	1539.45497379314	48471.1456633341	72824.6177773292	317421.819625082	304811.407394965	17369.6304503072	3279.3602224792	1539.45497379314
ESS	839.265755362407	5846.28985791263	185.679539380232	123.585955885398	28.3537534081001	29.5267820745893	518.151495839155	2744.46824667401	5846.28985791263
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
