trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-10842.5460448143	-10690.9793388082	-151.56670600613	1104.52817419334	0.478287468819228	0.597587134706769	6.16635396518511	175.195783833943	-10690.9793388082
stderr.of.mean	0.0805686248366453	0.0598355774586631	0.0713781439324967	6.51480540348261	0.00239650173529017	0.0040091441285182	0.00351733772424628	0.039053117104386	0.0598355774586631
stdev	5.42332800144438	4.95483206373266	2.97688221893443	392.41419665189	0.043919002226679	0.0760195277176776	0.19858567582052	4.26738976747288	4.95483206373266
variance	29.4124866112507	24.5503607797933	8.86182774540798	153988.901733948	0.00192887875658703	0.00577896859441875	0.0394362706410926	18.2106154275322	24.5503607797933
median	-10842.2036365975	-10690.6407190968	-151.488423870027	1036.67115483662	0.476640205008509	0.599189750586227	6.16233763704964	175.163670068928	-10690.6407190968
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	1042.33629806914	0.476279454584932	0.592591324394159	6.1631627362007	175.143821914322	NaN
HPD95.lower	-10874.0198279029	-10722.2611634665	-167.476600937734	268.657843600191	0.320148202914216	0.255570636757952	5.39183106197793	158.070693493674	-10722.2611634665
HPD95.upper	-10834.2920921953	-10683.4642974909	-146.825524308356	1835.41634895746	0.554752269197297	0.721519049526618	6.50175767005807	182.26828918957	-10683.4642974909
ACT	1986.29005896608	1312.51297092337	5174.27738305266	2480.5956835774	26797.4256662542	25031.9979089242	2823.41560633996	753.753416684253	1312.51297092337
ESS	4531.11062977619	6857.15128107903	1739.39264050244	3628.20110491383	335.856888347814	359.543813991426	3187.66389892807	11940.3770527386	6857.15128107903
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
