trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-15197.0653254129	-15039.1037391836	-157.961586229373	1934.19869485507	0.35521350263564	0.702887312147183	9.37364489074156	286.054263855486	-15039.1037391836
stderr.of.mean	0.0757869222123246	0.0639108755894878	0.0715930254223932	23.7638675975545	0.00295415398752562	0.00614000131147557	0.00498403052744052	0.0556833047885879	0.0639108755894878
stdev	5.2134976012296	4.80214928407372	2.73620815123109	691.324584138891	0.034718692804508	0.0744318766162947	0.241016758494885	5.54241934067837	4.80214928407372
variance	27.1805572380268	23.0606377465297	7.48683504686345	477929.680634811	0.00120538763005379	0.00554010425662332	0.0580890778753815	30.7184121479256	23.0606377465297
median	-15196.7244068103	-15038.7670871038	-157.88318906781	1810.19967866072	0.352221781512268	0.704316528419636	9.36769076232978	286.01883170883	-15038.7670871038
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	1824.00129813137	0.353546980782881	0.698845110861679	9.37055032883347	286.000573026445	NaN
HPD95.lower	-15227.6886353643	-15063.6109395469	-172.195335452202	510.158873260045	0.244644174277621	0.386524264719025	8.43444835769371	263.198851376386	-15063.6109395469
HPD95.upper	-15189.1216667067	-15031.8413594034	-153.606949976056	3240.749358197	0.41928761024475	0.825835083746332	9.77825186240832	295.205761028459	-15031.8413594034
ACT	1901.83437913664	1594.1189730769	6161.48897467878	10634.394209141	65160.1443968027	61243.7111624334	3848.65883287293	908.434776894816	1594.1189730769
ESS	4732.32585273052	5645.81449189352	1460.70211875518	846.319952316962	138.122775560357	146.955496804064	2338.50294110939	9907.26051986238	5645.81449189352
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
