trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-17169.3086571235	-17014.7208298921	-154.587827231368	3199.5852081912	0.333155815378793	0.762831376105458	10.8446871438549	348.596117482993	-17014.7208298921
stderr.of.mean	0.0963528303262913	0.0538311018884397	0.128109895298263	61.3115494377048	0.00379496789764507	0.00835249716554358	0.00504578281513153	0.0832331603677226	0.0538311018884397
stdev	5.33302805280741	4.79404106529944	2.65012934246233	1124.97474462777	0.0226499839198518	0.0472776455793688	0.245556427230572	6.12549609157855	4.79404106529944
variance	28.4411882120308	22.9828297357774	7.02318553177983	1265568.17605032	0.000513021771569547	0.00223517577152841	0.0602979589542433	37.5217023679441	22.9828297357774
median	-17168.9346687571	-17014.3735112487	-154.487488700826	3004.99212718437	0.332688782552371	0.761979044501098	10.8399546135885	348.559633191489	-17014.3735112487
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3023.90142202084	0.332379867015974	0.761331397810212	10.8419097050126	348.542309990578	NaN
HPD95.lower	-17201.6705990384	-17040.3213736061	-168.254578989815	832.166505423203	0.256668449590874	0.578608141559659	9.85523709120359	323.476359982705	-17040.3213736061
HPD95.upper	-17161.1874707586	-17007.4843254896	-150.394410364148	5272.86017212149	0.369521490912081	0.833866764199469	11.2566981340217	358.8420232188	-17007.4843254896
ACT	2937.81014259187	1134.76399865999	21031.6681473626	26732.6213523145	252652.108086677	280907.608262443	3800.1173157931	1661.70048054006	1134.76399865999
ESS	3063.54037979449	7931.25267511833	427.930867724757	336.671061224633	35.622501106986	32.0393600432192	2368.37425060432	5416.19871053713	7931.25267511833
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
