trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-14612.4268806677	-14469.0516558428	-143.375224824848	2972.37617188705	0.447055528606752	0.78838763340233	8.47572673212212	276.561450364549	-14469.0516558428
stderr.of.mean	0.108627214377685	0.0784254665841701	0.0769579039559878	83.3447354817939	0.00741637862217746	0.0126521748614858	0.00488581569052068	0.0965352282451653	0.0784254665841701
stdev	5.96679437304964	5.49430195508966	2.72695975761466	1123.33881654476	0.0377827663195129	0.0608261742181939	0.209033128700003	5.42309712487078	5.49430195508966
variance	35.6026350902568	30.187353973702	7.4363095196498	1261890.09675618	0.00142753743075492	0.00369982347002208	0.0436948488941122	29.4099824257817	30.187353973702
median	-14612.0076330564	-14468.7127509572	-143.305372799959	2762.92479706748	0.455529159291773	0.815987248985375	8.4713626745443	276.497424452531	-14468.7127509572
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	2785.87356475898	0.44538837078687	0.785879663693893	8.47315337943776	276.508288586511	NaN
HPD95.lower	-14646.0469688811	-14502.9417704001	-159.615875102555	723.771130576408	0.329808655384131	0.584859386847846	7.6026135392114	249.268313545678	-14502.9417704001
HPD95.upper	-14603.357294026	-14460.6670997598	-139.001285424554	5081.59217885191	0.496211520356968	0.845363854934906	8.82836953746003	285.607857507018	-14460.6670997598
ACT	2982.89284062153	1833.71435343065	7167.8929829727	49542.432059464	346767.822742498	389396.35094105	4916.84397741603	2851.80220125655	1833.71435343065
ESS	3017.23879498289	4908.12540304435	1255.61305412619	181.664476810454	25.954253566033	23.1129541359326	1830.46280120726	3155.93416543209	4908.12540304435
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
