trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-15908.4421732454	-15765.0312105816	-143.410962663784	3523.57798432344	0.395734177993811	0.758663449847986	9.28617383010057	309.452162051473	-15765.0312105816
stderr.of.mean	0.12558073007901	0.0587476457386569	0.134831492018358	115.392683722286	0.00891924754349855	0.0146401674072804	0.00666936732823471	0.0949118130952568	0.0587476457386569
stdev	5.37551073468142	4.70460885142421	2.86552220593119	1432.98065847692	0.0477084372614082	0.082050396880769	0.219450539563852	5.84031916168007	4.70460885142421
variance	28.8961156586751	22.133344444899	8.21121751268477	2053433.56756894	0.00227609498592572	0.00673226762829171	0.0481585393148659	34.1093279102874	22.133344444899
median	-15908.0630765544	-15764.6791719199	-143.292777545561	3250.87283572807	0.386770588288315	0.754200582991303	9.28159185498244	309.412702666362	-15764.6791719199
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3268.78255325814	0.392944857021812	0.754087788995213	9.28358311652725	309.397050837517	NaN
HPD95.lower	-15938.377415627	-15793.030448667	-159.376839762069	824.17654095604	0.263708356505932	0.385866329259496	8.3164768506116	284.345030438335	-15793.030448667
HPD95.upper	-15900.2939804156	-15757.9188074461	-138.93958583162	6184.57628958225	0.490528909835472	0.897340949579206	9.65296036591366	319.110742450066	-15757.9188074461
ACT	4911.89471843289	1403.38361389557	19925.8856419421	58360.4188553161	314563.669362969	286532.060471588	8312.63054644443	2376.89439640936	1403.38361389557
ESS	1832.30718814581	6413.14314267727	451.678794194002	154.215822581955	28.6113778435581	31.4104466536387	1082.70179333901	3786.49552693462	6413.14314267727
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
