trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-18200.3388391297	-18058.373361954	-141.965477175725	5194.49463093533	0.361456883910492	0.819249387541622	11.1091776561551	382.649824151566	-18058.373361954
stderr.of.mean	0.102125240310138	0.0717040122342719	0.183022454583545	167.213960626921	0.00653528265286318	0.0122191528575028	0.0101605905442521	0.122152369949622	0.0717040122342719
stdev	5.59209869463629	5.01020647006484	2.70529021139069	1997.20559352746	0.0327295911099616	0.0593809033955852	0.241402006182703	6.46391531622866	5.01020647006484
variance	31.2715678105529	25.1021688726795	7.31859512784626	3988830.18281739	0.00107122613422528	0.00352609168807582	0.0582749285890339	41.7822012153754	25.1021688726795
median	-18199.9782357403	-18058.0293429425	-141.860543181395	4837.90609718426	0.364096110888683	0.829290922095817	11.1022435798437	382.603985055307	-18058.0293429425
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	4852.70374742501	0.35993197060416	0.816997704570808	11.10656027846	382.595245275671	NaN
HPD95.lower	-18231.2263754842	-18086.5470762399	-155.527056261062	1181.98650125103	0.273408250843213	0.654744457032966	10.2117428199257	355.084829291651	-18086.5470762399
HPD95.upper	-18191.7918644169	-18050.7746066255	-137.681857180358	8976.04814765449	0.407996815727683	0.888885947914361	11.5161622696493	393.383663644847	-18050.7746066255
ACT	3001.64299189269	1843.39403353641	41193.0110400262	63087.3128442044	358831.120569951	381093.116033678	15944.0504562307	3214.06746020809	1843.39403353641
ESS	2998.3912225101	4882.35278853215	218.486092003685	142.661013668881	25.0817152807278	23.6165378521418	564.480150430213	2800.22124968631	4882.35278853215
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
