trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-14500.0108815932	-14366.7717581193	-133.239123473958	4256.51441042802	0.431846429828642	0.716411802624605	8.14626286910894	272.054632425472	-14366.7717581193
stderr.of.mean	0.118963541418708	0.0820282569143371	0.133078112501548	43.4994374120916	0.00377569250403867	0.00647003207946138	0.00661095488167864	0.0837454033748834	0.0820282569143371
stdev	5.95376557658568	5.29167943140301	3.04821631928105	1670.00390449528	0.0350233300675808	0.062121912933153	0.202708353565705	5.40986232101754	5.29167943140301
variance	35.4473245409366	28.0018712047337	9.29162272913131	2788913.04102949	0.00122663364902271	0.00385913206647425	0.0410906766053189	29.2666103323653	28.0018712047337
median	-14499.5864607531	-14366.392137244	-133.067584246264	3940.33195565174	0.432028724997892	0.721134285517055	8.1421680837208	272.035511715607	-14366.392137244
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3971.12868587684	0.430417744846682	0.713612864519737	8.14374332476996	272.00083651276	NaN
HPD95.lower	-14533.5826015437	-14397.8150217864	-149.100758105102	919.281814842568	0.316650774113504	0.458565855772148	7.37617363777858	247.723834344655	-14397.8150217864
HPD95.upper	-14490.976480419	-14358.7952624698	-128.53665743985	7439.29260120897	0.49238945954538	0.812317129153504	8.4864855788064	280.994197797326	-14358.7952624698
ACT	3593.24488704656	2162.63098781509	17153.9526377215	6106.25331226803	104597.395523812	97626.0541093705	9572.54911516448	2156.7114385024	2162.63098781509
ESS	2504.72769959121	4161.64387299971	524.666249818645	1473.91527009172	86.0451635045838	92.1895295483026	940.19888451054	4173.0663821441	4161.64387299971
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
