trace	posterior	likelihood	prior	b	nCarryingCapacity	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4895.83024583486	-4794.80771431249	-101.022531522368	10.2550101780231	116.467257479322	1.15153915179981	1.9350019548296	53.8851168102701	-4794.80771431249
stderr.of.mean	0.065361757641971	0.0366770340516721	0.0658677235815459	0.0269574075723256	0.155321219376367	0.000821088286746471	0.00110757319794214	0.0148475609284232	0.0366770340516721
stdev	7.09069022810151	5.31222993746851	5.40155799425271	1.97718286278866	28.9517096302559	0.0736543653971084	0.113201621669961	2.15787886072443	5.31222993746851
variance	50.2778879108942	28.2197869085367	29.1768287652754	3.90925207290515	838.201490514652	0.00542496554205075	0.012814607148709	4.65644117756135	28.2197869085367
median	-4895.49582608697	-4794.40923127977	-101.081473288184	10.018992194207	112.846014813855	1.15097377305279	1.92996514020281	53.8489681821565	-4794.40923127977
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	10.0731354347239	113.066352559663	1.14917576857945	1.93171393132017	53.841938520071	NaN
HPD95.lower	-4929.33100547604	-4822.95035732829	-125.334270988462	5.01836022942711	46.0464288617438	0.885527177800815	1.556286714112	45.6682885585444	-4822.95035732829
HPD95.upper	-4884.79710157889	-4786.7558338184	-91.9891184961933	13.8375961810365	169.450508394878	1.27349576894402	2.12965516029649	57.5184831286924	-4786.7558338184
ACT	3823.69226682563	2145.09830898236	6691.44227139647	8365.17610271947	1295.16669349109	5592.36157507482	4307.76588217855	2130.43665008612	2145.09830898236
ESS	11768.9910326803	20978.5256981292	6725.15702516978	5379.5639741966	34745.3345010756	8046.86882203211	10446.4822905468	21122.8998516247	20978.5256981292
n.samples	45001	45001	45001	45001	45001	45001	45001	45001	45001
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
