trace	posterior	likelihood	prior	b	nCarryingCapacity	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5743.0584323944	-5646.07032081874	-96.9881115756649	9.92128189041332	159.178374780554	1.44724966910399	2.25814380229598	67.3893321900208	-5646.07032081874
stderr.of.mean	0.0708951117610013	0.0262729883970254	0.0715515086870067	0.034098225139084	0.208426943140272	0.0013798315414863	0.00113825214902891	0.018832710647767	0.0262729883970254
stdev	6.87916327667893	4.59367269455949	5.300591392357	2.05371382197871	39.2910012094986	0.0902382545238204	0.112535480179705	2.45788274597064	4.59367269455949
variance	47.322887387208	21.1018288247414	28.0962691087291	4.21774046258639	1543.78277604482	0.00814294257950579	0.0126642342992767	6.04118759294015	21.1018288247414
median	-5742.69948775842	-5645.72501527212	-97.0127579567829	9.67155624535284	154.18442870317	1.44711060425182	2.25308213365972	67.3488611282665	-5645.72501527212
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	9.71945646789731	154.592709574094	1.44441967068158	2.25535670645806	67.3445036611846	NaN
HPD95.lower	-5778.13020306474	-5671.88044388951	-118.78758389206	4.41992400491823	55.1049260899004	1.07161963197393	1.87349950539253	56.9026000001042	-5671.88044388951
HPD95.upper	-5732.30884825788	-5639.14230327502	-88.1787526518652	13.6781476023264	230.824158795905	1.59508684808876	2.45211755019233	71.4672838343993	-5639.14230327502
ACT	4779.40530677901	1472.01205220665	8199.76584033572	12404.9840268462	1266.29251703984	10521.6361101383	4603.73730918264	2641.8968641502	1472.01205220665
ESS	9415.60656849327	30571.0812167199	5488.0835472928	3627.65481217962	35537.6024057988	4276.99642231862	9774.88439886454	17033.5945398365	30571.0812167199
n.samples	45001	45001	45001	45001	45001	45001	45001	45001	45001
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
