trace	posterior	likelihood	prior	b	nCarryingCapacity	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5975.30971579677	-5867.92684034133	-107.38287545544	7.69614755997064	155.677933353262	1.45352950535788	2.4460371691976	70.9744250265233	-5867.92684034133
stderr.of.mean	0.0531392451988665	0.0317679726523638	0.0422644848139163	0.0206579175717806	0.213999366177064	0.00129833321260938	0.00108332258395271	0.0158599071476178	0.0317679726523638
stdev	6.29562516922307	4.85513128195222	4.1943246666352	1.51633347936919	38.4753864422876	0.103456399478803	0.124885551041439	2.54416287480398	4.85513128195222
variance	39.634896271355	23.572299764991	17.5923594091445	2.29926722065586	1480.35536188337	0.0107032265931176	0.0155964008589239	6.47276473353085	23.572299764991
median	-5974.90786932236	-5867.53786878102	-107.404039076062	7.50667839185818	150.73701824963	1.45332698238982	2.44019954372325	70.9333666812961	-5867.53786878102
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	7.5549280057729	151.190292232823	1.449825142861	2.44286921478444	70.9288520990235	NaN
HPD95.lower	-6008.27771323323	-5892.54366808515	-126.908277442085	3.82534655786738	55.8899098741038	1.04602695534267	2.01703911967909	61.3274347547024	-5892.54366808515
HPD95.upper	-5965.69424674435	-5860.67758547895	-100.45648338295	10.4653599572158	226.533175323588	1.62441223424376	2.66044496335435	75.2499398126394	-5860.67758547895
ACT	3206.01500205822	1926.59113960876	4569.19384928443	8352.10885716472	1392.10343991243	7087.12556872555	3386.13071004079	1748.73487965217	1926.59113960876
ESS	14036.4283919788	23357.8360633064	9848.78328308341	5387.98054115358	32325.9024507768	6349.68289521817	13289.8000264904	25733.4605283054	23357.8360633064
n.samples	45001	45001	45001	45001	45001	45001	45001	45001	45001
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
