trace	posterior	likelihood	prior	b	nCarryingCapacity	t50	tree.height	tree.treeLength	treeLikelihood
mean	-6865.80559996044	-6752.74904694549	-113.056553014956	5.15893785815081	213.973121131794	1.47907451903862	2.96258368428333	86.749369411658	-6752.74904694549
stderr.of.mean	0.0492733240952645	0.0306641566049761	0.051742353720877	0.0108364525559263	0.292927888516848	0.00126017170526784	0.00132690198361753	0.0156698941523874	0.0306641566049761
stdev	6.04762056357183	4.76017274653405	4.26209805267458	0.816546407280054	51.892701520485	0.11195568135965	0.145321469347095	2.84945732463423	4.76017274653405
variance	36.5737144809368	22.6592445768455	18.1654798106124	0.666748035241964	2692.85247109414	0.0125340745887034	0.0211183294531987	8.11940704491166	22.6592445768455
median	-6865.43401284423	-6752.42753906018	-113.064890461975	5.07995568841018	207.257916302443	1.47889762448306	2.9569918052181	86.712746697077	-6752.42753906018
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	5.09644011680453	208.013385828775	1.47480936986954	2.95903788047283	86.7025755620243	NaN
HPD95.lower	-6895.1113866633	-6779.73265340541	-134.517368399075	2.80876880031479	80.549133837896	1.01688286668892	2.46623336427849	74.6146954898236	-6779.73265340541
HPD95.upper	-6856.54978520217	-6745.57057302739	-106.03920028658	6.6221479266575	309.062690027084	1.66441267374407	3.21076239746976	91.505884842106	-6745.57057302739
ACT	2987.21971583874	1867.36465767243	6632.20590826659	7925.47018954565	1433.90835321793	5701.37604998868	3751.72190926492	1360.88154677308	1867.36465767243
ESS	15064.5095710225	24098.6675072298	6785.22359263745	5678.0227448663	31383.4562013745	7893.00681194137	11994.758963576	33067.5363382702	24098.6675072298
n.samples	45001	45001	45001	45001	45001	45001	45001	45001	45001
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
