Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-5929.684679105092	-5820.151969940621	-109.53270916447129	136.8043528853149	2.913134636630531	1.4424229563400905	2.274686363283115	66.82176387520458	-5820.151969940621
1000	-5944.09172899222	-5829.445352301507	-114.64637669071301	148.67189465339138	2.913134636630531	1.4424229563400905	2.274686363283115	66.38135290044653	-5829.445352301507
2000	-5934.722978063122	-5831.161631385897	-103.56134667722594	128.92256471595323	2.913134636630531	1.4424229563400905	2.274686363283115	66.98384774086747	-5831.161631385897
3000	-5927.220197162679	-5825.846954770783	-101.3732423918963	95.64926619071281	2.913134636630531	1.4424229563400905	2.274686363283115	68.56173446546836	-5825.846954770783
4000	-5934.731203709094	-5828.571960844913	-106.15924286418154	95.64926619071281	2.913134636630531	1.4424229563400905	2.274686363283115	66.84442457849917	-5828.571960844913
5000	-5927.121585206721	-5816.505280785171	-110.6163044215504	85.64181569121297	2.913134636630531	1.4424229563400905	2.3388689354105376	68.70232248406407	-5816.505280785171
6000	-5928.609165101063	-5819.846027961995	-108.76313713906828	153.2626033806283	2.913134636630531	1.4424229563400905	2.3388689354105376	68.29956867046666	-5819.846027961995
7000	-5922.071480493885	-5817.915716265422	-104.15576422846308	109.51130389196777	2.913134636630531	1.4424229563400905	2.3388689354105376	69.33433146905334	-5817.915716265422
8000	-5924.849963398902	-5822.135211916396	-102.71475148250683	114.09627086992145	2.913134636630531	1.4424229563400905	2.3059584389396863	68.86639501411149	-5822.135211916396
9000	-5921.295977041195	-5816.872733825387	-104.42324321580898	80.87155273413708	2.913134636630531	1.4424229563400905	2.3059584389396863	67.44357133351573	-5816.872733825387
10000	-5928.5599477698	-5824.254597755498	-104.30535001430165	122.33712356396671	2.913134636630531	1.4424229563400905	2.3059584389396863	68.6187371817162	-5824.254597755498
11000	-5942.284709115689	-5834.335560661069	-107.94914845461984	78.34084594292682	2.913134636630531	1.4424229563400905	2.3059584389396863	68.65110125930511	-5834.335560661069
12000	-5930.190852171607	-5821.021309792947	-109.16954237865932	154.19704779341686	2.913134636630531	1.4424229563400905	2.3059584389396863	68.35922663875208	-5821.021309792947
13000	-5922.848160207242	-5819.443892398033	-103.4042678092079	83.12605667489366	2.913134636630531	1.4424229563400905	2.3059584389396863	68.14046014187417	-5819.443892398033
14000	-5922.557765630821	-5819.539233042872	-103.0185325879496	100.85113681102149	2.913134636630531	1.4424229563400905	2.3059584389396863	69.39128673240121	-5819.539233042872
15000	-5929.643013314692	-5823.253545978088	-106.38946733660397	111.63543262865983	2.913134636630531	1.4424229563400905	2.3059584389396863	67.82908645186704	-5823.253545978088
16000	-5925.038606682303	-5821.20817491116	-103.83043177114223	127.86116116825224	2.913134636630531	1.4424229563400905	2.3209130689913984	68.73580418484607	-5821.20817491116
17000	-5923.021826703624	-5820.109490656252	-102.91233604737234	88.64492114255954	2.913134636630531	1.4424229563400905	2.3209130689913984	68.95751281595939	-5820.109490656252
18000	-5925.804646192458	-5821.92307593819	-103.88157025426784	90.82691058931715	2.913134636630531	1.4424229563400905	2.3209130689913984	67.92856605960512	-5821.92307593819
19000	-5923.742591773901	-5817.485820396943	-106.25677137695794	128.15044373982724	2.913134636630531	1.4424229563400905	2.3209130689913984	67.84088518137933	-5817.485820396943
20000	-5933.931622900929	-5828.215998757887	-105.7156241430424	118.1623087408872	2.913134636630531	1.4424229563400905	2.320904749444908	69.7441608739968	-5828.215998757887
21000	-5925.887631232832	-5820.90633199901	-104.98129923382228	69.13372882902671	2.913134636630531	1.4424229563400905	2.2569776553672107	67.57925362586286	-5820.90633199901
22000	-5934.295636664364	-5829.082781905258	-105.21285475910543	115.10647514411818	3.1383143923082226	1.4424229563400905	2.2317125773457938	66.42480008217574	-5829.082781905258
23000	-5933.564101744575	-5828.769420604675	-104.79468113989961	111.65286237026753	3.1383143923082226	1.4424229563400905	2.2317125773457938	66.23449223601447	-5828.769420604675
24000	-5918.31924897989	-5818.064974782551	-100.2542741973391	115.65591305352523	3.1383143923082226	1.4424229563400905	2.2317125773457938	68.13650288487563	-5818.064974782551
25000	-5917.485244576642	-5816.166507883145	-101.31873669349673	114.80405600501246	3.1383143923082226	1.4424229563400905	2.2665476771684467	67.77368898816323	-5816.166507883145
26000	-5919.113334371442	-5815.696984619958	-103.41634975148366	143.2664189545429	2.9255095461080307	1.4424229563400905	2.305690211259702	70.2851736030303	-5815.696984619958
27000	-5927.147988172422	-5818.360861933502	-108.7871262389199	109.44326114228667	2.9255095461080307	1.4424229563400905	2.2993469047629516	68.45518211087439	-5818.360861933502
28000	-5925.955949809611	-5819.564088971505	-106.39186083810665	86.13906279592999	2.9255095461080307	1.4424229563400905	2.261376492243508	66.50288305650777	-5819.564088971505
29000	-5928.568957845511	-5825.507129132863	-103.06182871264791	88.65849741548371	2.9255095461080307	1.4424229563400905	2.2486882467631046	68.38163501033502	-5825.507129132863
30000	-5928.869200373189	-5825.391825222668	-103.47737515052174	92.03417056453713	2.9255095461080307	1.4424229563400905	2.2567192911299596	67.01561313583922	-5825.391825222668
31000	-5932.979053475331	-5827.510541085867	-105.46851238946446	140.87239355448648	2.9255095461080307	1.4424229563400905	2.301609018009278	67.92098837222754	-5827.510541085867
