Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-52075.86099991177	-51810.860309268275	-265.0006906434929	91.18442631162225	0.015339139225196745	844.9986381237879	188.52728340301465	83.78930308339939	0.02159009867807172	37.383253763095155	0.031022827825554024	264.75395932298494	3	80.46484996085387	804.2146786582398	-51810.860309268275
1000	-52077.31309735118	-51811.0863209675	-266.22677638367895	92.0194955491432	0.13961078253934844	101.10081322018132	364.0641601410099	368.4652972202399	0.008227227063969444	35.56991524595876	0.03385825711388096	264.75395932298494	3	80.46484996085387	803.7709989366057	-51811.0863209675
2000	-52079.416341575285	-51813.06012471962	-266.3562168556639	35.648873840579185	0.04422018857618111	205.30718739752479	1104.425199074862	137.28480039317506	0.009179429719190006	65.24629757817468	0.02371111225320419	264.75395932298494	3	80.46484996085387	809.141293287277	-51813.06012471962
3000	-52077.17691872091	-51817.337023056745	-259.8398956641601	60.4327256664539	0.05802937717211295	101.62040742796368	78.06153386635486	37.735750637091186	0.01573964118711739	56.605048371354876	0.0372549805804542	264.75395932298494	3	81.44118118189634	819.3214161644299	-51817.337023056745
4000	-52068.09626745021	-51808.13325414394	-259.96301330626613	79.47685980767365	0.08026304301623917	41.048726795901366	115.39460486197235	106.60351183811888	0.005301927907583954	53.058391210975614	0.0372549805804542	299.8519906592746	3	81.24730677536431	810.594006507762	-51808.13325414394
5000	-52069.89136341821	-51808.219484967834	-261.6718784503759	86.17886393657739	0.06721467660551482	48.34526273030122	46.70282777389747	17.580743594351986	0.006696392169486368	35.95325038575299	0.04218545486575431	299.8519906592746	3	81.24730677536431	812.4961319288996	-51808.219484967834
6000	-52072.42856972386	-51807.68409881103	-264.744470912835	42.42236041481182	0.09036864516392074	158.3617989969942	184.7060221013952	77.05727642699519	0.004784260226101588	113.24722086640026	0.013024396523658678	219.35098940339472	3	81.24730677536431	825.098356959284	-51807.68409881103
7000	-52076.131551515085	-51812.195318015256	-263.9362334998304	119.05852110297681	0.03583452421259865	23.46744822816327	100.89649481355379	203.53614178366882	0.018255494560184	141.18906267078157	0.021311726834143754	239.44322120061435	3	82.46294896815998	829.0182195935666	-51812.195318015256
8000	-52079.242467545875	-51806.909379186334	-272.3330883595432	79.49824961578791	0.10493838163522339	276.5994948160156	300.69900088396446	277.96028631972587	0.01174200962277715	104.95014203814834	0.011189281638611367	310.2876625465998	2	82.46294896815998	824.5486442347642	-51806.909379186334
9000	-52070.082184469844	-51810.38062931102	-259.7015551588293	82.47116868927615	0.04371400547479385	83.34156039764736	115.03046699615052	83.514958167145	0.011154501981862889	85.2630221246579	0.029126886596945803	245.8134951217256	3	82.46294896815998	824.3014815123806	-51810.38062931102
