Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-26734.117506872164	-26513.663090297512	-220.45441657465187	56.91228971907885	0.07199480221213572	24.6373387556492	119.30114078350292	24.468155225908898	0.012840123525514757	22.57268811547854	0.1183925364134283	428.7700960098189	0	27.574377849070075	256.55477966064313	-26513.663090297512
1000	-26741.821879974228	-26515.419960117055	-226.4019198571727	121.43188904445745	0.006611276315417352	65.4897505371694	131.16997091529538	135.11470158238205	0.026340966835626856	28.389766021833253	0.09902048614047179	367.4025995373819	1	31.028096366439318	272.64741569809365	-26515.419960117055
2000	-26733.750246603933	-26511.817636461652	-221.9326101422824	47.58068659851424	0.11285054001391255	162.0710181553328	88.31763719298294	166.59708753865263	0.03158270028486575	60.27464970287452	0.05649454940951682	281.56846306182615	0	29.098322677773115	263.23858379944824	-26511.817636461652
3000	-26727.715514300347	-26511.947362937575	-215.76815136277304	47.58068659851424	0.021088622683413386	94.17433488189937	146.3179988951663	122.00761702009483	0.009608443624622903	77.0283525261896	0.019958454623067178	274.11497640439904	0	29.098322677773115	262.6207617382572	-26511.947362937575
4000	-26729.64282484776	-26510.099389276405	-219.54343557135405	93.90410892694513	0.03922255732475094	352.49270453470155	117.0062569419804	101.66956340025023	0.012014215252892745	30.701848481672062	0.037343051994367105	346.7902619619137	2	27.680854144344636	261.0248649827541	-26510.099389276405
5000	-26727.572096049877	-26509.653179625726	-217.91891642415243	52.073754586443265	0.07200895610211822	77.4638357231254	504.48988772184447	68.43573671606137	0.017287549737459967	48.17366396014588	0.006978225316259031	238.44246992104596	2	28.127302577706054	262.9917893926566	-26509.653179625726
6000	-26720.994195873205	-26506.129357792484	-214.8648380807204	50.96339582790904	0.029788669958489892	50.98864712164212	230.77299271305122	60.97944624289525	0.013775713051599732	85.45200753951255	0.01342453277401291	201.3346092989741	2	28.127302577706054	262.60814463384213	-26506.129357792484
7000	-26726.3201267186	-26510.67888968934	-215.64123702925866	31.351766142671597	0.041924701364758905	92.98757952680513	107.22957655776626	82.94774136103162	0.019005043247650392	49.76247461173954	0.029793183778922955	233.9181627113476	2	28.127302577706054	264.38057396216647	-26510.67888968934
8000	-26732.444301618	-26513.562679890696	-218.88162172730677	82.29928529493614	0.019418407927625714	17.09433890573892	31.29865095254145	91.89027976895827	0.055341124733644505	15.362888133579798	0.0355405721780922	101.58484979182282	2	29.826888356790846	270.01698058479735	-26513.562679890696
9000	-26726.115491378205	-26508.899056849285	-217.21643452892118	72.7803933628226	0.03602473820257947	25.234708113133568	93.64945411199659	71.60172102713382	0.055341124733644505	36.14889493307227	0.022297271322261638	222.96041423726638	2	29.16515460043152	266.8233516744075	-26508.899056849285
10000	-26737.456957490733	-26514.044522725344	-223.4124347653896	48.99512963587146	0.03854065810182936	16.18911601688099	189.1030162440296	50.17829908449607	0.1135035654700031	27.86204128147687	0.05662282069674791	491.4457229652642	2	29.16515460043152	268.2111148431127	-26514.044522725344
11000	-26733.114479709184	-26517.23585086167	-215.87862884751303	44.56398772073029	0.03125415324864035	98.33350560235364	91.8561892362659	231.7896807691728	0.007842216180779571	49.4522051948583	0.019904187382527295	64.30288989126385	3	29.16515460043152	268.917143851521	-26517.23585086167
12000	-26733.664074510503	-26510.437651067077	-223.22642344342532	68.48051736276959	0.015609732868919238	339.47811200642724	147.61183673442542	179.00176460684233	0.022155779743478685	214.73804866855266	0.08954028669139316	83.37814605427448	3	29.16515460043152	269.63415112743166	-26510.437651067077
13000	-26727.000679007113	-26507.12815889146	-219.87252011565388	83.33607574773191	0.031988834168642434	247.95145584567072	207.29192672332508	57.780421250403904	0.0050403148418903705	10.464541744257527	0.09390789045044162	83.37814605427448	3	28.302589944473787	265.9686871671109	-26507.12815889146
14000	-26729.578046570063	-26510.944567268376	-218.63347930168658	30.917322362638423	0.07562686501315358	134.82723991464553	170.50705316959292	72.41733222835757	0.013034191136573009	79.36399265976736	0.10738974293155208	83.37814605427448	3	28.302589944473787	262.14225130720837	-26510.944567268376
15000	-26719.16982039295	-26503.45566671327	-215.71415367968024	63.84167623582179	0.03496195053379207	45.05945311458191	48.26865546892287	428.0494023564407	0.008873407753612237	38.88331540082441	0.07295753572698481	65.43966540437526	3	29.105515091450073	259.4976575023823	-26503.45566671327
16000	-26717.756624936974	-26503.87973853293	-213.87688640404335	51.63599429090302	0.06403695996285473	63.104383090094636	81.7875595191278	73.44386938410007	0.007246233823951133	39.00955076000089	0.06830791925742943	85.32342377315844	3	28.140942972369018	262.52805822045764	-26503.87973853293
17000	-26732.380403342202	-26509.21496265618	-223.165440686021	69.0649677906715	0.05132490349226636	66.1933780301568	22.37253950343505	279.741871796173	0.034625022668488256	11.185850127756495	0.07637840095277447	122.99119828215446	3	28.940770470370655	264.10910140997845	-26509.21496265618
18000	-26727.33538524738	-26515.219708682027	-212.11567656535527	57.07799541802691	0.029282278153722533	23.41888927258366	147.2626982641627	77.32303170538049	0.01547724841010477	32.67502903014742	0.005774280055344002	221.9221464232513	2	28.87714517591697	259.4804749457066	-26515.219708682027
19000	-26736.032316598757	-26516.865421074777	-219.1668955239819	56.319279251286055	0.013871165602347168	120.73771972263339	196.91986965386062	77.32303170538049	0.02822631335289385	34.345074657160566	0.004197196308475987	637.3456919713889	2	29.825213969528992	267.880959844026	-26516.865421074777
20000	-26724.60666516023	-26507.345736772895	-217.26092838733408	45.47941082671673	0.02029076323097632	71.71765233370797	201.52585379649068	77.32303170538049	0.009258506756502617	20.482892341086004	0.018008914310777783	536.4535006185464	1	29.02604546639947	263.1297509147423	-26507.345736772895
21000	-26734.058450364813	-26517.09113529081	-216.96731507400222	44.52524494625729	0.03167715980667429	119.72439445940213	109.84544080975617	106.82647515023164	0.01620030778461312	34.661571595462426	0.0024393242878329906	424.61523160463247	2	28.75556971560544	260.88202735200844	-26517.09113529081
22000	-26731.556109052748	-26508.86234545036	-222.69376360238604	65.28962416711374	0.025168701950071818	107.70846156080012	208.31405970224597	106.82647515023164	0.01620030778461312	38.31883584815526	0.1742503908072592	347.95716836614616	2	28.048657979357646	262.2248810204979	-26508.86234545036
23000	-26735.388908638473	-26516.43434279629	-218.95456584218408	66.66127341403975	0.03696460631461695	41.94549769061632	152.16534021664654	81.97665615407597	0.003350145493496765	46.964009756695205	0.003002257010931701	488.6463479365425	2	29.828025165978485	269.820527072599	-26516.43434279629
24000	-26740.48624627134	-26524.006734322487	-216.47951194885044	47.51178365577219	0.07732501107873632	75.35127212120197	152.16534021664654	81.97665615407597	0.01598381520352355	83.5476656171724	0.01012276007316354	291.55600182463604	2	29.77733375322118	261.0541146379771	-26524.006734322487
25000	-26728.90520217951	-26515.63106850482	-213.2741336746912	52.38757579442505	0.021515128042766847	75.35127212120197	47.31385135179197	69.64198705429538	0.018145378028457025	65.36034465817066	0.05708206540039561	78.30443721841223	3	28.85491787163565	260.9382531709071	-26515.63106850482
26000	-26730.58364508804	-26516.002757581693	-214.58088750635017	52.38757579442505	0.051838581390981034	131.5730110932476	86.36629026938492	179.7102460402127	0.006591679123465802	41.481069511311624	0.05077663254364153	78.30443721841223	3	29.19910071700639	265.19418314203597	-26516.002757581693
27000	-26729.55219143673	-26507.396477781796	-222.15571365493412	81.26854760595445	0.051838581390981034	17.53948113336875	291.47872450899695	74.15187246024114	0.007458224869394786	359.0985461031089	0.08139696787514658	78.30443721841223	3	29.30773726924804	265.2536066641442	-26507.396477781796
28000	-26732.94109150059	-26517.42261517579	-215.51847632479982	84.08214655961012	0.07421947975743835	160.72826988642566	61.35407717700717	84.34397589201889	0.011686442120448108	27.11885318680663	0.0345636590842136	243.43575044752743	2	28.544716195790418	255.11207394138896	-26517.42261517579
29000	-26734.17177077191	-26513.100038125987	-221.07173264592308	22.047347590354867	0.049375307880976244	128.3420209241711	179.03781181872247	70.92866217567955	0.10242339127702017	18.175663574104103	0.07525900584040275	309.81794823246213	2	29.69798172433642	267.4819271432309	-26513.100038125987
30000	-26735.390198485926	-26518.20170400566	-217.1884944802675	41.77269284661276	0.06677832659210883	173.54623875747296	86.48957677391219	70.92866217567955	0.09845450189558372	14.791616536342984	0.03698606396670787	272.66599808654524	2	30.028909685058302	265.2236517633738	-26518.20170400566
31000	-26736.78150621144	-26523.244542664044	-213.53696354739614	38.63178795913778	0.015785766228874364	92.15166352660475	127.62433804420519	70.92866217567955	0.024490352331135497	31.783798137759483	0.019946445810897426	338.7771378992839	2	29.499383037612354	262.10191998573146	-26523.244542664044
32000	-26722.894937785575	-26507.291900777705	-215.60303700786926	54.85934754930855	0.022646847504389327	66.95462608245337	133.8550538543514	182.67219591684454	0.024490352331135497	43.14548531977623	0.023162682371678327	126.73270426111084	0	27.951799263534184	262.1489523527066	-26507.291900777705
33000	-26727.041583414437	-26508.34732200081	-218.69426141362842	54.85934754930855	0.021777711863099982	269.71581184382893	156.05803560684623	161.0502619354338	0.017098128871277325	24.11389481811571	0.038316943891043856	205.00839428270626	0	29.856183076532503	268.0770360749287	-26508.34732200081
34000	-26734.078494447902	-26516.721870048896	-217.35662439900804	54.85934754930855	0.056460347880496205	143.26679556415823	156.05803560684623	90.73956865237803	0.038557671989933595	11.793818520213156	0.00979474767561418	85.75003305446697	0	28.319401689095777	256.03496923574653	-26516.721870048896
35000	-26728.463640050348	-26510.41743043377	-218.04620961657872	63.619030560595064	0.024885760920936764	117.37679742105689	99.23951104397403	60.64035584059693	0.0227608158891697	13.668395279107363	0.026221902997864203	67.6408263766468	0	28.526640536836016	266.0750532471977	-26510.41743043377
36000	-26731.668838248406	-26511.50791090349	-220.16092734491815	63.619030560595064	0.047150041737294514	171.35007963637486	88.29639229340137	102.27390424616189	0.006001475856738759	157.84644689667357	0.016031965258928152	370.43762010875366	0	29.003400654077904	267.1715414706114	-26511.50791090349
37000	-26730.041167334377	-26508.90442940084	-221.13673793353558	37.413414916103015	0.02277485252410046	54.035864302607905	136.06583446601266	95.94145632679378	0.08143910402793438	63.09862032654328	0.07739448406421212	202.01853324269706	1	28.453787115388952	260.80040344971405	-26508.90442940084
38000	-26724.588985749622	-26509.507122700077	-215.08186304954623	31.001268099007483	0.037988029730885976	54.035864302607905	255.36789280676518	41.262782998432336	0.01771241306778318	35.13037830152417	0.02288032027461988	222.07127257117034	1	28.56284546569334	261.96694372724016	-26509.507122700077
39000	-26728.232721758668	-26505.87443141964	-222.3582903390267	118.5072170777357	0.06334183667270943	54.035864302607905	24.761271335439446	138.34965194689352	0.04710755186393663	51.440005445863605	0.0535107614042032	345.8008961409082	1	29.35973970608599	263.74919457971225	-26505.87443141964
