Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-71157.22200587626	-70874.05378704368	-283.1682188325823	31.14143668905489	0.04422530941376876	230.53399577673943	265.099006920106	82.89303535396476	0.006787284602428924	52.25845436596118	0.029962681887920672	685.1545642769207	3	100.65308363991488	1345.6599024100813	-70874.05378704368
1000	-71157.25573063061	-70871.02004226517	-286.23568836544433	51.862297738930955	0.06823931832546892	186.89791230303138	75.34645073134133	284.22741819590993	0.032742342215731766	118.7049534787024	0.029962681887920672	685.1545642769207	3	103.78344007932102	1360.3716547812926	-70871.02004226517
2000	-71159.96541961198	-70874.63962498002	-285.3257946319635	29.8386651945273	0.03240663351778986	161.0630774409081	210.37605746694692	324.94688355930697	0.02015565079103012	85.31200702115451	0.029962681887920672	685.1545642769207	3	103.78344007932102	1367.4190609671055	-70874.63962498002
3000	-71156.27398170815	-70870.47229616481	-285.80168554333864	45.71618111842613	0.11263767381981643	48.24492137642939	88.28767039741156	83.03495954566804	0.025610249598599106	201.14117607050866	0.029962681887920672	685.1545642769207	3	101.45031619475553	1355.1681964157763	-70870.47229616481
4000	-71157.56476409012	-70870.28606162548	-287.2787024646338	45.74392101451884	0.08567741124693744	60.98442015638141	100.01397805685347	292.20619918435324	0.06919180640673131	94.21097535293545	0.029962681887920672	685.1545642769207	3	101.45031619475553	1349.8336877172824	-70870.28606162548
5000	-71156.93366553736	-70873.87569108332	-283.0579744540441	76.45952184324463	0.045821531108949154	34.641364039612874	125.1141881538188	168.50440089374143	0.024429502361631206	24.223242890791113	0.029319367629008584	493.6706148238789	3	104.23531996074438	1360.2959831216417	-70873.87569108332
6000	-71156.89606446594	-70873.15235309453	-283.7437113714149	37.58214792820667	0.051314695764555246	128.25639577294203	34.00907585919554	246.34865619603968	0.01973669964728386	22.183998868852306	0.033885127340906075	753.4818979271689	3	104.23531996074438	1362.4388710382216	-70873.15235309453
7000	-71164.13087451222	-70869.18681239132	-294.94406212090433	139.33858765895113	0.02861363513923916	815.7071708407234	308.9616062810036	112.30300883635772	0.03338720491808579	117.62301713162437	0.037747588223257154	753.4818979271689	3	104.23531996074438	1363.6823071687322	-70869.18681239132
8000	-71169.02873573778	-70878.70077211261	-290.3279636251627	59.261216752703056	0.03369573905307491	677.3654687297768	72.62857186866776	153.09682572315762	0.06738038432277073	24.162636163949525	0.037747588223257154	753.4818979271689	3	104.23531996074438	1373.1545782328599	-70878.70077211261
9000	-71157.50298406239	-70874.19289512165	-283.3100889407317	107.52001619503822	0.06039283805070814	47.54473055558921	137.83101344222092	70.1405962161108	0.013202007989242794	35.58015877342629	0.027687494590308198	753.4818979271689	3	104.23531996074438	1362.5412913337027	-70874.19289512165
