Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-44264.80970867602	-44017.781785348845	-247.0279233271697	32.98609739414207	0.04750880082576664	242.6886268560643	65.45754792785993	70.36520159684902	0.008945119869189283	30.76504782908319	0.015731756496713458	161.79016834633708	3	122.5729117404699	758.7842964421077	-44017.781785348845
1000	-44270.53582600704	-44022.82109881046	-247.7147271965826	41.479395174111595	0.06295265937763933	30.008879752963388	216.51659681987917	121.69853749816242	0.02088936465655984	32.6660271679748	0.014388403066567228	183.38060404732894	3	122.5729117404699	762.2483098677807	-44022.82109881046
2000	-44272.177917401285	-44018.53820337475	-253.63971402653593	72.09419679270992	0.027111490510171022	70.91251193693361	114.92561541270042	193.9770496315555	0.010650601747498652	31.186014487874875	0.1991719075503871	88.69261477472656	2	122.5729117404699	761.8221214516262	-44018.53820337475
3000	-44274.53083638364	-44027.51136494266	-247.0194714409772	57.16702451298301	0.01826467613187063	45.7308359771446	147.45665737486328	268.68421673766056	0.010650601747498652	44.039178964342874	0.01277036355180079	169.69054237693427	3	122.5729117404699	758.8201490131592	-44027.51136494266
4000	-44285.828733998846	-44029.86871306741	-255.96002093143917	40.61055441331988	0.02572617426266666	1790.8048346941805	223.3649727695266	64.71545571788519	0.031691421604721104	23.651423747805076	0.01860600241109107	169.69054237693427	3	126.99184048041312	763.0582590673675	-44029.86871306741
5000	-44277.67989998142	-44027.416582814556	-250.2633171668618	40.12469151905679	0.1369139538294048	135.11126952017614	62.686847087327216	126.9479102183691	0.024915224710924503	64.63085916720273	0.019928515944639454	169.69054237693427	3	121.84088831417623	745.8845621956527	-44027.416582814556
6000	-44280.13914958023	-44027.23761774402	-252.9015318362145	34.45374430785709	0.034453511263978026	113.04359470135367	296.6792718494716	510.07544536792534	0.01875676501473268	75.82644882899153	0.014986257403163492	121.76849444019196	3	123.92113397958992	765.4595331645412	-44027.23761774402
7000	-44273.828775439964	-44024.878679533555	-248.95009590640916	65.95915626012734	0.015334302867539897	66.14038887656737	346.8591219485028	94.81908691235472	0.022404564158318787	23.45561583529579	0.008369501052351956	152.81211371248952	3	123.92113397958992	768.28133387259	-44024.878679533555
8000	-44274.86164445415	-44025.57303763867	-249.28860681547553	47.17904471479271	0.043642357233898484	160.14475859646996	142.4275720211346	132.07959354174167	0.04988904406462802	36.54896726478891	0.00952081305464225	152.81211371248952	3	123.92113397958992	758.2458339287261	-44025.57303763867
9000	-44269.13344239158	-44019.49209101729	-249.64135137429307	36.05661883182565	0.03745246778029605	77.39878601392255	272.1785849630969	99.28845690512705	0.020606464716144798	185.41750097436764	0.015818070021510797	170.45011457435044	3	118.20896464870437	743.87789819949	-44019.49209101729
10000	-44268.85336742115	-44020.23135279341	-248.62201462773908	30.495711685819504	0.05257917221507136	97.25329858161179	189.5520238492668	135.29065252555884	0.03551593160658898	80.98949682802743	0.010063151237578236	265.08654919185733	2	120.05156036377817	753.8747222463473	-44020.23135279341
11000	-44274.28248543752	-44025.926457709094	-248.35602772842472	55.17708741767798	0.05523344040004908	81.99818305769212	343.8376299694413	143.11527893126672	0.020987595539837253	66.64144763700915	0.014792829857537746	180.34735244470178	2	120.79608858202765	752.5511137806443	-44025.926457709094
12000	-44270.4138266086	-44023.23418109068	-247.17964551791843	55.82574407437479	0.017357996073689683	37.43946937879162	163.66341889854382	215.8921232114435	0.008135647002576057	39.334003521876355	0.012450115547507138	230.09330392614584	2	120.79608858202765	762.1543264617455	-44023.23418109068
13000	-44267.211860406744	-44020.05727792393	-247.15458248281095	39.05745029248931	0.016551281967996028	70.32861128705605	142.95214954146823	215.8921232114435	0.006938362152551605	24.124042073982515	0.023176825481694096	257.52156632189235	2	117.83230239009609	748.2435333611403	-44020.05727792393
14000	-44272.13256498953	-44024.06938212808	-248.06318286144617	65.11125809538139	0.07012469848303893	166.1972556783542	48.87561735548885	89.20407862675945	0.014305353540907373	90.19103595308783	0.01155083300854285	144.5679993065223	3	116.75813325164164	746.3177034484416	-44024.06938212808
15000	-44264.49354926772	-44014.264898002046	-250.22865126567166	42.640426551294816	0.06857037409151877	127.05097571452774	409.1568299501325	49.521974073116326	0.006023893747216353	12.825595223464045	0.007930687758830981	135.63971562666472	3	121.81821520722593	757.7914517427635	-44014.264898002046
16000	-44276.22111121856	-44021.87634661988	-254.34476459868432	105.73384661054673	0.17352263712185811	120.12672450831332	79.78825534589677	296.50569420430486	0.007952175870451026	69.96087262872683	0.015223189916131046	142.24142323095566	3	121.36557671572223	763.2789592214757	-44021.87634661988
17000	-44278.64492085332	-44028.3323750905	-250.31254576282367	51.89345453944244	0.015888764096566477	19.069012539545625	157.2041965290367	424.12356986546246	0.024540492599922942	23.14146997717081	0.0132627221336235	190.40724577442776	3	120.40933525459094	758.0776653918273	-44028.3323750905
